Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
150, 0, -nan, 0, 10.2558
180, 0, 0, 9.09091, 8.79486
179, 0, 0, 9.0303, 8.34564
180, 0, 0, 9.09091, 10.1874
