Low Priority WRET
7616, 32533, 7734, 9035, 9598, 9690, 8294, 8820, 8880, 9033, 8008, 10048, 9946, 9753, 7576, 9274, 9128, 8699, 7089, 8432, 8655, 8693, 7405, 7880, 8182, 8109, 7406, 9827, 9894, 9677, 7382, 8596, 8601, 8501, 7630, 8955, 9234, 9043, 8804, 10928, 11230, 10687, 9312, 9645, 9938, 9112, 8443, 9364, 9280, 9088, 8887, 10325, 10325, 9422, 9172, 10870, 10857, 9652, 7771, 9745, 10257, 10121, 9145, 10609, 10787, 9416, 7403, 9349, 9380, 9394, 7515, 9052, 9081, 9034, 7585, 8407, 8390, 8498, 7810, 9091, 10315, 10347, 9052, 8962, 8800, 8595, 7445, 8774, 8981, 9015, 7428, 8545, 8848, 8857, 7448, 8728, 8689, 8443, 7473, 8237, 8252, 8321, 7539, 8739, 8839, 8830, 7580, 8823, 8896, 9129, 7602, 8084, 8020, 7956, 7886, 8364, 8803
86249, 8779, 15006, 9191, 9191, 9191, 7454, 7729, 7715, 7501, 7512, 7595, 7713, 8101, 8129, 8965, 8551, 8543, 8046, 8340, 7949, 8202, 8049, 7918, 7582, 7658, 8168, 8146, 8724, 8608, 8992, 8179, 8509, 8284, 8686, 7979, 8185, 8149, 8250, 7949, 7660, 7528, 7709, 7631, 7372, 7884, 8066, 8152, 7513, 7751, 8005, 7991, 7839, 7500, 8126, 7985, 7942, 7704, 8036, 8006, 7770, 7247, 7674, 7894, 7870, 7880, 8093, 7956, 7774, 7742, 8104, 7981, 7930, 7780, 7816, 7492, 7892, 7750, 8277, 7780, 8041, 7661, 8002, 7931, 7854, 7241, 7600, 7704, 7869, 7378, 7822, 7726, 7716, 7039, 7106, 7213, 7589, 7149, 7712, 7492, 7562, 7322, 7970, 8580, 8632, 8169, 7936, 8488, 8456, 7938, 7783, 7591, 7785, 7187, 7751, 7510, 7699, 7292, 7561
