Low Priority WRET
10845, 20287, 28702, 24324, 26627, 21051, 18847, 19712, 24941, 28606, 33577, 20946, 30790, 23312, 23736, 25436, 23436, 26547, 29218, 27045, 28741, 24921, 25104, 26100, 29081, 20695, 28438, 20855, 27947, 25742, 25167, 28874, 30058, 26420, 25188, 24688, 30015, 20053, 25120, 28032, 20098, 27640, 23384, 28587, 17833, 25944, 30246, 19267, 27612, 27742, 23062, 22244, 25261, 19488, 24054, 31501, 22056, 23988, 25614, 24175, 22727, 19472, 18383, 19861, 20737, 21419, 22642, 23777, 21890, 25324, 17809, 26345, 27348, 25955, 26933, 28054, 19039, 22702, 24731, 25131, 26307, 25464, 23860, 21780
