Low Priority WRET
9759, 17235, 10457, 15666, 14734, 15760, 13345, 15244, 16627, 16042, 19241, 13231, 18078, 18598, 19513, 19482, 20034, 20081, 19976, 19202, 18649, 17577, 17892, 16707, 16764, 19791, 20564, 20657, 22892, 19074, 19408, 19408, 16673, 15891, 18333, 18720, 18935, 18896, 18732, 18743, 18879, 18481, 17625, 17311, 17190, 17198, 17588, 16897, 16956, 17625, 18729, 18267, 17479, 17482, 18353, 19412, 19609, 18304, 17364, 18637, 17448, 18829, 17303, 18180, 16911, 17012, 16945, 17974, 17344, 17293, 16969, 17642, 16918, 16294, 16977, 18134, 18260, 17074, 16516, 13560, 14997, 15381, 15329, 16080, 16507, 17768, 16615, 18039, 17771, 16952, 17046, 15535, 17302, 16488, 14978, 15632, 14966, 15559, 16156, 15953, 15497, 15681, 15888, 15159, 14950, 15723, 15685, 16207, 15775, 17184, 16301, 17061, 16034, 17817, 17145
8389, 14068, 
