Low Priority WRET
8866, 12988, 8359, 9612, 11164, 11529, 11834, 11700, 10808, 10898, 8438, 9458, 10295, 10849, 11154, 8293, 9023, 10812, 11852, 11853, 11853, 11853, 11677, 11943, 11943, 12366, 12469, 12199, 11156, 11294, 10620, 10183, 10827, 11435, 11865, 12242, 12242, 12023, 11335, 10393, 9558, 9618, 9983, 10389, 10916, 11051, 8192, 9009, 9278, 9735, 9468, 9488, 9840, 9116, 9226, 9852, 9911, 9484, 10004, 9994, 12614, 12341, 9097, 10183, 10095, 9845, 10577, 10170
7862, 8769, 8326, 9042, 9098, 9120, 9238, 9085, 8491, 8770, 8862, 12002, 7149
9018, 7764, 8707, 8950, 8629, 8585, 9248, 10075, 15442, 7609, 8235, 8429, 8641, 8646, 8350, 8687, 8712, 8783, 8688, 8179, 8168, 8110, 9311, 10043, 10671, 10785, 10568, 8357, 8477, 8675, 8550, 8232, 8139, 8164, 8264, 8414, 8420, 9097, 7810, 8853, 7601
7726, 8381, 8175, 8657, 8432, 8566, 9060, 10329, 10955, 8635, 10894, 11127, 8356, 8870, 11049, 11006, 9305, 9732, 9655
7895, 8455, 8228, 8532, 11015, 10857, 8071, 9429, 9728, 10076, 10076, 9219, 7868, 9305, 9343, 9660, 9660, 9603, 9570, 9524, 9259, 9247, 9312, 9088, 9132, 9091, 9318, 9713, 9319, 9086, 9314, 9362, 8664, 8624, 8551, 8804, 8661, 8821, 9037, 9166, 9402, 9169, 7420, 8717, 9125, 9555, 8340, 7979, 8303, 8340, 8744, 9007, 9553, 9724, 9834, 9729, 9645, 7454, 7748, 7786, 10130, 10157, 10217, 10234, 9180, 8943, 8943, 8619, 8419, 8127, 8373
8290, 8257, 8652, 10730, 7813, 8347, 8041, 8549, 8608
9805, 9067, 9710, 10418, 10172, 15749, 8662, 9029, 9860, 9860, 10030, 9845, 10121, 9860, 10194, 10135, 9042, 8929, 9574, 9597, 9408, 11940, 11833, 9134, 9737, 10361, 7465, 8421, 8477, 9071, 8458, 10860, 8486, 7897, 8034, 8282, 8681, 8028, 9622, 10307, 10738, 11155, 10435, 13697, 13649, 9013, 9367, 10044, 10391, 10064, 7876, 8213, 9372, 9883, 8812, 8214, 8809, 8677, 8905, 9034, 9740, 9818, 9067, 9915, 10022, 12020, 9057, 8453, 9212, 8525, 8928, 8552, 9016, 8647, 8723, 8829, 8956, 8588, 8526, 8901, 8125, 8372, 10204, 8726, 10782, 10580, 10677, 8680, 9208, 10433, 10462, 8401, 13192, 13483, 6716
8084, 9196, 9306, 8075, 9464, 10120, 9459, 8292, 8680, 8907, 9211, 9228, 8792, 9045, 8738, 9003, 9380, 8907, 9553
8095, 8332, 8509, 7904, 8773, 7709, 8168, 11772, 10181, 12381, 9489, 8625, 8710, 8742, 10125, 8028, 6539, 8025, 8361, 8856, 8632, 8567, 9608, 9243, 9617, 10289, 8452, 9382, 8864, 9541, 6540
