Low Priority WRET
13997, 14968, 17245, 17252, 14017, 16859, 16151, 16938, 6651, 7517, 7517, 7536, 7554, 7464, 9809, 6089, 9330, 6168, 6212, 6212, 6221, 5985, 7837, 7918, 6858, 6861, 6876, 6123, 6096, 6091, 7773, 8010, 8010, 8891, 8650, 8650, 8464, 8620, 6697, 6763, 6860, 8003, 7871, 7871, 7829, 7826, 8233, 8243, 8172, 8175, 8175, 6985, 7067, 9240, 5984, 6162, 6604, 6672, 7172, 7172, 7342, 8105, 8105, 8038, 8021, 7937, 6507, 6657, 10644, 6168, 8703, 8795, 9289, 9289, 9289, 8668, 8162, 7282, 7452, 10027, 6714, 9384, 9377
14784, 14694, 13949, 12905, 11886, 10265, 11040, 11527, 8832, 9701, 15682, 8628, 9193, 9247, 9325, 9098, 9155, 8855, 8788, 8881, 9271, 10113, 7761, 9217, 9604, 10190, 10205, 10317, 10695, 8298, 12818, 12353, 12436, 7893, 9963, 10264, 10509, 10509, 10425, 9921, 10385, 10005, 10450, 10478, 16779, 10065, 9759, 12737, 15174, 13037, 13778, 13260, 13239, 
