Low Priority WRET
9592, 14794, 14956, 16269, 15827, 16051, 15889, 16036, 15998, 16019, 16251, 16185, 16193, 16224, 16086, 16125, 16309, 16430, 16240, 16371, 16793, 16357, 14589, 15385, 15648, 15714, 15562, 13963, 15649, 15725, 15550, 15447, 15818, 14523, 14405, 13687, 13186, 13226, 15667, 15701, 21961, 21961, 21961, 13557, 17379, 17379, 17379, 11613, 11510, 10907, 10140, 10320, 10146, 10162, 10406, 10245, 10249, 9126, 8953, 11477, 11332, 13839, 13528, 14805, 15249, 15010, 14999, 15470, 15465, 15692, 15332, 15387, 15059, 14701, 14998, 15337, 15788, 15665, 15686, 15750, 15808, 15922, 15584, 16065, 15490, 15451, 14962, 15308, 15713, 15672, 15554, 15445, 15526, 15094, 15068, 14705, 14972, 15374, 15576, 15163
15763, 15937, 15978, 14934, 14758, 14700, 14982, 15474, 15435, 14768, 14434, 14755, 16784, 18192, 18097, 18148, 17745, 17783, 17568, 17203, 19282, 16826, 18338, 18525, 15214, 16062, 16264, 15827, 16738, 16798, 19801, 18902, 19728, 19858, 19969, 20275, 20429, 20910, 11272, 13221, 17571, 15960, 16508, 16644, 15746, 15934, 15956, 16059, 15742, 15951, 15944, 15944, 15810, 16088, 18253, 19048, 18759, 18437, 18034, 18898, 19133, 18785, 17840, 16042, 19212, 20202, 20167, 18890, 15613, 18226, 19199, 19105, 18840, 15743, 16004, 22261, 23125, 23426, 21949, 23034, 23516, 25972, 19605, 22869, 23284, 23356, 22808, 22482, 20866, 16360, 16563, 16553, 16131, 15405, 15769, 17722, 17428, 18463, 17561, 17784, 17214, 16804, 16649, 16567, 16845, 16807, 16852, 16606, 16269, 16059, 15973, 16249, 16522, 16284, 16260, 16233, 16459, 16477, 16294, 16152, 16067, 16397, 16310, 16111, 16099, 16359, 16590, 16788, 16562, 16476, 16179, 16335, 16305, 16477, 16333
9828, 15303, 14656, 13585, 12458, 14830, 15290, 15582, 15752, 15401, 13992, 14535, 14694, 14895, 15058, 14756, 15168, 15290, 9530, 9742, 15146, 14198, 14814, 14831, 15080, 15468, 15461, 16007, 16347, 16845, 16598, 16543, 16599, 16021, 16210, 15999, 16452, 16436, 16297, 16203, 17170, 17165, 15414, 15799, 16212, 9872, 17735, 17910, 17590, 16868, 16916, 16674, 16503, 16554, 16583, 18328, 18569, 18732, 18579, 18308, 18322, 18058, 17783, 16889, 18830, 19396, 18988, 17423, 18137, 18742, 18733, 18052, 15858, 16558, 17204, 17914, 17822, 18036, 15273, 19783, 20184, 20184, 17970, 14282, 14492, 14748, 14957, 14598, 14135, 13100, 13539, 13300, 14103, 14399, 14584, 14319, 14793, 14364, 14402, 13839, 13938, 14002, 13866, 13826, 13839, 14172, 16395, 16473, 16527, 15487, 15826, 15583, 15423, 15561, 15542, 15760, 16227, 16233, 16210, 16133, 16580, 16674, 16516, 16526, 16422, 16495, 16412, 16010, 16404, 16050, 15973, 15670, 15875, 16085, 16042, 15734, 14452, 14529, 14444, 14653, 14567, 14738, 14612, 14657, 14656
16164, 17228, 15538, 16129, 16642, 16992, 16589, 16397, 15836, 16110, 16083, 16485, 15355, 16496, 15511, 16243, 15466, 16024, 16775, 15969, 16501, 15849, 16413, 16579, 16400, 16578, 18002, 15304, 16261, 15308, 16227, 16381, 16786, 16684, 16714, 20282, 16033, 16719, 16797, 16223, 16404, 16374, 16279, 16117, 16203, 16297, 16396
8613, 16816, 17284, 14587, 15541, 16243, 16362, 16598, 16240, 16062, 15451, 16227, 15973, 16415, 16637, 16339, 16190, 16653, 16169, 16648, 16835, 16994, 17279, 16923, 17017, 16546, 16519, 16392, 16355, 16171, 
