Low Priority WRET
28783, 19714, 16746, 18278, 17666, 16245, 17126, 17381, 17383, 17206, 17459, 17368, 17474, 17422, 17308, 17006, 17340, 17547, 17480, 17156, 17018, 16988, 17189, 17172, 17651, 17917, 18017, 17942, 17780, 17591, 18098, 16618, 17133, 17371, 17555, 17420, 17623, 17483, 17845, 17652, 17690, 17243, 17706, 17610, 17730, 17603, 17671, 17764, 17230, 17628, 17567, 17668, 17629, 17481, 17566, 17702, 17378, 17098, 17006, 16953, 17195, 17238
22265, 18601, 20184, 19836, 20499, 30547, 20074, 16017, 18422, 17735, 17729, 18005, 17863, 23222, 20283, 20624, 23721, 28233, 17757, 30745, 23771, 23561, 14602, 19960, 20491, 25041, 20303, 21579, 
