Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
384, 0, 0.425894, 71.1515, 6.86127
363, 0, 0.844278, 64.6061, 6.78314
306, 0, 2.88462, 47.2727, 6.80463
