High Priority Execution Time
2863, 3616, 4215, 6159, 6569, 6908, 6873, 6385, 6722, 7385, 6177, 5904, 6225, 6177, 6633, 6652, 8579, 7221, 8138, 6933, 7301, 8948, 9465, 7983, 7369, 7147, 7601, 8397, 7744, 8676, 8867, 7907, 8329, 8441, 7407, 8130, 7091, 7335, 8145, 7356, 7109, 7087, 7290, 7083, 7396, 6743, 7302, 7149, 7438, 7492, 7828, 7379, 7071, 7549, 7425, 8533, 7491, 8302, 7016, 7727
6730, 5494, 4067, 5010, 4744, 4382, 4766, 4200, 4613, 4380, 4692, 4314, 4596, 4589, 4308, 4212, 4889, 4132, 5006, 4888, 4816, 5671, 8173, 6044, 4192, 4020, 4851, 6138, 4805, 5655, 6071, 4805, 5424, 7778, 5265, 5599, 4385, 4226, 5208, 4796, 4589, 4374, 4598, 4240, 4585, 5199, 4377, 4501, 4884, 4818, 4596, 4769, 4775, 4210, 4632, 4777, 5001, 5174, 4501, 4321
10587, 7433, 6415, 6793, 6034, 6403, 7722, 6563, 5920, 7705, 7584, 6052, 7191, 7245, 6580, 10497, 7149, 9715, 8079, 8018, 8461, 10200, 10259, 7879, 7512, 7973, 9858, 7740, 8539, 8485, 8120, 8272, 10411, 8056, 10383, 8491, 7913, 8487, 7996, 8077, 7943, 8438, 7611, 7912, 9798, 8226, 7813, 8357, 8584, 9600, 7580, 8072, 8447, 8947, 10441, 9743, 10259, 8312, 7573, 7743
9455, 7668, 8779, 9078, 8309, 8244, 8443, 7576, 8776, 8971, 8510, 8496, 8818, 9282, 8518, 10329, 9086, 10474, 9440, 9651, 10022, 11484, 10325, 8664, 9200, 9642, 10958, 9572, 9989, 9578, 9450, 9943, 11420, 9751, 10434, 8705, 8605, 9294, 8690, 9006, 8617, 8823, 8951, 8761, 9357, 9113, 8450, 8983, 8975, 10149, 8897, 8960, 9042, 9305, 10347, 9997, 10371, 8831, 9173, 7756
8495, 8103, 6503, 7660, 7384, 6504, 6830, 6676, 6572, 9011, 7125, 6060, 8452, 7063, 7046, 7675, 9105, 9182, 7235, 7977, 7876, 9601, 8407, 6765, 7601, 7128, 8213, 7197, 7721, 7433, 7284, 7664, 9525, 8110, 8699, 7044, 7810, 7006, 7096, 6926, 6954, 7264, 6957, 7856, 8615, 7066, 7244, 7083, 7832, 8207, 7207, 6824, 7230, 7608, 8556, 7907, 8409, 6814, 7203, 7703
4538, 7521, 8032, 7587, 7463, 7740, 7679, 7981, 7698, 7316, 6572, 7679, 7347, 7306, 9258, 7872, 8777, 8040, 8547, 9473, 9742, 8719, 7856, 7882, 8310, 9135, 8265, 9238, 9509, 8563, 8907, 9016, 8765, 8764, 7832, 8195, 9036, 8046, 7756, 7754, 7977, 7766, 8091, 7513, 7999, 7806, 8194, 8259, 8523, 8093, 7709, 8330, 8090, 9218, 8182, 8943, 7705, 8507, 6110, 3217
9225, 5872, 6147, 5604, 5427, 5599, 6264, 6100, 5934, 6059, 6303, 6719, 6014, 6012, 6649, 9675, 8331, 9852, 7888, 8646, 8869, 10423, 9269, 7492, 8390, 7878, 9198, 7850, 8625, 8729, 8052, 8593, 10469, 8950, 8641, 7709, 8545, 8217, 7769, 7649, 7699, 8016, 7611, 8582, 7890, 7828, 7836, 7785, 8301, 8441, 7851, 7492, 7997, 8774, 9295, 8785, 9329, 7496, 7812, 8274
6712, 6360, 5183, 5792, 5693, 4855, 5584, 5310, 5695, 4844, 5492, 5221, 5450, 5444, 5340, 5148, 5670, 4877, 5739, 5741, 5842, 5706, 8189, 6890, 5136, 5132, 5786, 6387, 5790, 5654, 7027, 5668, 5981, 7911, 6135, 6122, 5323, 5174, 6187, 5674, 5495, 5294, 5506, 5072, 5356, 6191, 5299, 4540, 5008, 5040, 4954, 4978, 4977, 4496, 5106, 4897, 5403, 5240, 4781, 4522
5047, 4405, 4163, 4599, 4346, 3976, 4368, 4393, 4391, 4138, 4403, 4650, 4405, 4650, 4421, 4213, 6585, 3940, 6651, 5415, 5612, 7223, 9126, 7789, 4430, 4081, 5343, 7387, 5874, 7144, 7596, 5717, 6962, 8866, 4599, 7016, 4138, 4412, 4514, 4202, 4393, 4269, 4297, 4461, 4227, 4689, 4251, 4286, 4121, 4302, 5572, 4370, 4283, 4344, 4330, 5729, 6070, 5978, 4287, 4044
10670, 8145, 7543, 7714, 7403, 7097, 7749, 7408, 7603, 7714, 8097, 8406, 7560, 8188, 6715, 9730, 7715, 9007, 8394, 8928, 9109, 9562, 9631, 7914, 8316, 8292, 9248, 8352, 9056, 8533, 8123, 8924, 10364, 8883, 9657, 8016, 7595, 7949, 8141, 7894, 7933, 8287, 8058, 8606, 8927, 8007, 7969, 8069, 8651, 8956, 7947, 7928, 8193, 8553, 9670, 9103, 9476, 7736, 8236, 8319
3658, 3133, 3096, 3171, 3168, 3106, 3128, 3095, 3133, 3091, 3147, 3088, 3122, 3133, 3091, 3102, 3153, 3100, 3155, 3149, 3143, 3354, 4114, 3501, 3081, 3109, 3168, 3452, 3144, 3256, 3507, 3162, 3225, 4039, 3170, 3238, 3118, 3093, 3163, 3120, 3118, 3094, 3108, 3097, 3108, 3174, 3105, 3113, 3127, 3133, 3125, 3104, 3123, 3089, 3107, 3122, 3133, 3142, 3122, 3095
