Low Priority WRET
8811, 8909, 8920, 9385, 9427, 9070, 9094, 9081, 8175, 8170, 8163, 8180, 8173, 8163, 8607, 8693, 8741, 8741, 8693, 8153, 8055, 8207, 8273, 8433, 8649, 8649, 8677, 8688, 8649, 8169, 8178, 8094, 8036, 8244, 8135, 8205, 8331, 8344, 8149, 8578, 8569, 8500, 8548, 8589, 8307, 8307, 8307, 8255, 7956, 7937, 7777, 8068, 8434, 9053, 9059, 9059, 9065, 8943, 8352, 8375, 8375, 8249, 7955, 8117, 8085, 8251, 8306, 8312, 8301, 8352, 8670, 8708, 8740, 8716, 8733, 8556, 8419, 8414, 8447, 8485, 8433, 8516, 8478, 8420, 8332, 8612, 8854, 8848, 8878, 8850, 8697, 8257, 8269, 8195, 8257, 8316, 8476, 8458, 8440, 8551, 8568, 8491, 8652, 8632, 8571, 8508, 8448, 8192, 8752, 8716, 8945, 8965, 8909, 8731
8117, 8165, 8270, 8776, 8824, 8658, 8620, 8663, 11128, 11128, 11569, 11569, 11578, 9367, 9367, 8122, 8231, 8250, 8073, 8102, 8085, 8104, 8148, 8407, 8316, 8275, 8301, 8264, 8182, 8215, 8439, 8484, 8524, 8594, 8562, 8416, 8417, 8377, 8287, 8402, 8407, 8352, 8373, 8417, 8557, 8622, 8622, 8648, 8701, 8727, 8593, 8594, 8469, 8405, 8408, 8379, 8409, 8462, 8435, 8293, 8480, 8656, 8649, 8578, 8472, 8625, 8513, 8296, 8205, 8259, 8205, 8061, 7990, 7975, 8040, 7987, 8123, 8084, 8132, 8125, 8124, 8014, 7993, 8373
