High Priority Execution Time
19529, 15715, 13629, 16306, 18084, 14269, 14086, 17728, 17645, 14251, 13730, 18452, 17222, 14952, 14621, 17082, 15616, 15021, 15253, 16794, 15000, 15331, 15368, 15488, 14980, 14989, 17995, 15259, 15269, 14911, 15517, 14733, 15067, 17973, 15020, 13346, 14913, 16993, 15579, 14886, 15215, 17769, 15247, 14933, 14232, 16953, 16881, 15692, 15673, 15068, 15498, 16771, 15494, 14263, 14779, 15104, 15143, 14725, 15051, 14984, 15481, 14925, 14979, 14671, 15627, 15320, 14648, 14770, 15296, 15594, 15215, 15460, 15082, 15123, 15396
19868, 18050, 16718, 17067, 19109, 17425, 17172, 18480, 18894, 17214, 16843, 18351, 18429, 17981, 17779, 18166, 17971, 17941, 17699, 17873, 18390, 17475, 17918, 18323, 17706, 17729, 18472, 17792, 17726, 17596, 18679, 18001, 18083, 18269, 18253, 14631, 17726, 18205, 18264, 17863, 18448, 18895, 18174, 17920, 16258, 18346, 17989, 18045, 18521, 18124, 18118, 18691, 18000, 17896, 18142, 18108, 18437, 17350, 18133, 17970, 17854, 17702, 18110, 18033, 18171, 18106, 18233, 17819, 18203, 18363, 18228, 18050, 17891, 17847, 18095
12088, 11058, 13335, 13474, 17086, 15204, 13380, 13278, 17127, 15031, 13412, 13358, 16357, 13355, 13288, 13354, 15729, 13451, 13475, 13296, 13932, 12984, 13113, 16588, 13438, 12992, 13243, 14998, 13585, 13164, 17270, 13542, 13735, 13061, 14494, 13470, 13512, 16074, 14443, 13451, 13106, 13089, 13994, 13399, 12219, 13336, 12879, 15863, 11942, 12305, 12001, 11737, 14112, 13242, 13271, 13459, 13354, 13289, 13566, 13110, 13825, 13282, 11827, 12665, 13295, 13732, 13067, 13588, 13769, 13736, 13054, 13500, 13497, 13995, 13475
20305, 14556, 13042, 15622, 18380, 13484, 13248, 18393, 17668, 13285, 13283, 18035, 17137, 14478, 13719, 16442, 13909, 14002, 14249, 16617, 13991, 14058, 15136, 14425, 13804, 14208, 17684, 14147, 13552, 13831, 13977, 13691, 14092, 18038, 14236, 12462, 14339, 16520, 14414, 13762, 14143, 17837, 14057, 13436, 13132, 16938, 15799, 14274, 14551, 14128, 13781, 16691, 13798, 13783, 13639, 13351, 14231, 13855, 13926, 13769, 14244, 13622, 13771, 13739, 14220, 14248, 13952, 13474, 13993, 13672, 13814, 14277, 14380, 14131, 14562
10297, 9328, 12718, 12462, 15555, 16034, 12366, 12534, 17602, 14800, 12490, 12563, 15717, 13479, 12288, 12328, 15317, 13005, 12721, 12502, 14753, 12291, 12323, 15882, 12497, 12378, 12469, 15194, 12459, 12181, 16518, 12587, 12829, 12270, 14669, 12408, 12578, 13550, 14172, 12609, 12364, 12364, 14730, 12380, 8550, 12420, 7859, 15299, 6439, 7661, 6448, 6505, 14298, 12400, 12506, 12303, 12356, 12464, 12660, 12577, 12637, 12326, 6502, 11806, 12330, 12581, 12390, 12479, 12806, 12332, 12348, 12586, 12388, 12395, 12555
16426, 18761, 17356, 19060, 20618, 17578, 17887, 18702, 18693, 17873, 17358, 22340, 24076, 23376, 23173, 23457, 23223, 23041, 23976, 23846, 23438, 23395, 22793, 24181, 22926, 23075, 24566, 22997, 23292, 23269, 23531, 23658, 23341, 24751, 22806, 12022, 24087, 24824, 24195, 23960, 23838, 24298, 23739, 22826, 22424, 24072, 23536, 22734, 23714, 23636, 22541, 22267, 23186, 22412, 23698, 23034, 23087, 22818, 24859, 23337, 23719, 22916, 23268, 23378, 23901, 23918, 23774, 23284, 23517, 23664, 23630, 23358, 24071, 23259, 23904
17152, 19967, 16906, 17148, 18479, 17524, 17370, 17905, 19643, 17299, 17107, 17983, 19230, 17762, 16957, 17127, 17629, 17185, 17319, 17370, 18063, 16973, 17229, 17847, 17115, 16980, 18278, 17414, 16854, 17255, 18714, 17121, 17218, 17471, 17432, 16881, 17233, 18414, 17263, 17326, 17037, 16799, 18325, 17380, 15857, 16526, 17136, 18031, 17100, 17147, 17046, 16778, 17171, 16967, 17387, 17675, 16770, 17276, 17588, 16992, 17244, 16690, 16729, 17511, 17278, 17269, 17480, 17137, 17209, 17438, 17118, 17524, 17153, 17483, 17313
9926, 12213, 14490, 14360, 18350, 16808, 14397, 14389, 17910, 15481, 14209, 14667, 19046, 14809, 14484, 14149, 16454, 14733, 14430, 14184, 15553, 14093, 14117, 16801, 14886, 14482, 14365, 15832, 15258, 14597, 17894, 14666, 14863, 14421, 15538, 14645, 14503, 18762, 15242, 14748, 14717, 14119, 15545, 14613, 12655, 14169, 14074, 17032, 13131, 12771, 13044, 12634, 15205, 14093, 14562, 14328, 14175, 14301, 14642, 14504, 14820, 14576, 12806, 13974, 14312, 14564, 14500, 14705, 14830, 14662, 14301, 14800, 14516, 15274, 14971
21559, 18545, 17811, 17811, 18306, 18275, 17921, 17793, 19293, 17946, 18010, 18210, 23468, 22712, 22800, 22295, 23063, 22694, 23288, 22843, 21464, 23211, 22519, 23669, 22180, 22671, 23039, 22658, 22519, 22464, 23275, 22975, 22951, 22866, 22371, 12467, 23541, 24406, 23280, 22760, 23344, 22898, 23445, 22272, 21850, 22577, 22633, 22795, 22841, 22693, 21438, 21674, 22469, 21588, 22841, 22294, 22700, 22595, 23535, 22954, 22930, 22757, 22264, 22928, 23700, 22859, 22602, 23015, 23539, 22645, 22714, 22410, 23123, 22240, 23384
21297, 17941, 16143, 17451, 18518, 16468, 16627, 18348, 18817, 16875, 16502, 18935, 18615, 18441, 17584, 17744, 17730, 17831, 17390, 18501, 17517, 17381, 18013, 18251, 17623, 17268, 19070, 17194, 17264, 17717, 18026, 17711, 17831, 18577, 17729, 14764, 18120, 18886, 17138, 17215, 17460, 19112, 17865, 17696, 16834, 19060, 17472, 18323, 17253, 16971, 17463, 17584, 17780, 17509, 17613, 18222, 17627, 16952, 17507, 17832, 17398, 17016, 17768, 17256, 17958, 17534, 17904, 17881, 17945, 17986, 17561, 17586, 17089, 17829, 17720
