Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
60, 0, -nan, 0, 9.24017
60, 0, -nan, 0, 10.0761
60, 0, -nan, 0, 10.166
60, 5.33333, -nan, 0, 10.5976
