High Priority Response Time
3690, 4969, 38665, 23753, 27497, 19704, 16925, 5618, 2935, 2923, 3468, 17233, 29934, 8074, 3377, 3377, 3663, 13753, 37233, 33105, 33955, 18322, 3633, 3189, 3299, 6195, 30919, 31334, 32302, 21848, 6260, 3163, 3432, 4862, 6524, 32096, 29068, 28742, 28759, 15193, 3230, 3329, 4895, 6396, 15246, 7247, 3394, 3300, 14156, 12695, 5707, 3904, 3742, 17745, 20953, 5174, 3449, 4072, 19870, 26379, 9419, 3297, 4199, 17220, 10268, 12955, 4235, 3689, 11774, 26718, 27902, 18676, 3563, 3456, 3486, 13653, 17680, 5776, 3643, 3502, 14089, 28003, 39140, 27904, 23248, 8088, 2957, 3842, 9794, 10273, 5719, 3164, 3220, 8208, 17614, 13739, 4915, 3395, 4638, 5915, 6849, 6521, 3977, 3769, 5570, 6881, 6775, 27147, 4369, 3280, 3626, 9086, 18408, 20733, 23177, 14987, 3350, 3364, 4321, 11280, 19628, 23792, 20036, 3773, 3197, 4947, 5213, 31288, 28822, 13581, 4891, 3200, 4999, 10383, 29524, 28328, 6720, 3345, 3493, 5622, 31862, 29660, 22294, 7504, 3451, 3394, 4045, 6959, 33323
3031, 2949, 10636, 39414, 29967, 28747, 23492, 18610, 13337, 5940, 5640, 11511, 28532, 21346, 13187, 5001, 4696, 13317, 31195, 30313, 27629, 20380, 15087, 5354, 5461, 5786, 24936, 31631, 30488, 24027, 17578, 10489, 5421, 4976, 10112, 29636, 42104, 25559, 27636, 22204, 11387, 4920, 5979, 10113, 20955, 19556, 6362, 4263, 5132, 15622, 17858, 5122, 4564, 6222, 7961, 16128, 7844, 5396, 6375, 15092, 21392, 7354, 5684, 10480, 14793, 17253, 10350, 5969, 9885, 16073, 31094, 22728, 17332, 4696, 5353, 10806, 13717, 18895, 10588, 7875, 5862, 13193, 28828, 35185, 27940, 19738, 5635, 4874, 9314, 12714, 22328, 14234, 6944, 6706, 10814, 18351, 17838, 6054, 6628, 11372, 15217, 21560, 12508, 6235, 5932, 11456, 17932, 21947, 17562, 5188, 4809, 8550, 17951, 33218, 23837, 22254, 12833, 5549, 5144, 9316, 25571, 23715, 25068, 19163, 4509, 5187, 5724, 18270, 31736, 21629, 15983, 5421, 5009, 10458, 13424, 22787, 17969, 7149, 4601, 7873, 9903, 21663, 23864, 22007, 16006, 5845, 5346, 9845, 19505, 31943
3039, 2965, 8597, 34927, 29988, 32024, 29840, 17000, 11664, 4827, 5116, 14787, 24791, 23314, 10918, 4182, 4532, 16999, 25457, 25737, 25523, 21782, 14158, 3819, 4225, 6199, 23109, 35775, 27308, 22016, 18893, 9942, 4324, 3978, 8930, 20477, 37762, 31071, 28118, 20640, 10992, 3868, 4088, 8961, 28931, 21696, 5529, 3767, 4110, 19450, 16370, 4061, 3955, 4802, 11354, 15125, 9345, 4776, 4825, 13142, 16958, 5903, 4569, 9236, 16834, 16157, 9274, 4296, 8389, 14000, 26142, 23895, 15469, 3912, 4326, 9821, 15591, 18928, 9004, 6183, 7521, 19616, 28236, 35578, 22587, 17963, 4440, 3869, 8656, 10638, 20449, 11916, 6076, 5300, 11097, 17431, 15746, 5062, 5809, 10656, 13152, 16508, 10479, 4624, 4262, 11245, 16115, 19815, 15705, 4082, 4023, 7128, 15900, 26672, 21840, 20210, 13675, 4290, 4075, 7798, 17828, 22287, 25910, 17151, 3939, 4338, 5112, 20230, 28998, 20596, 14078, 4384, 3925, 8122, 19510, 23206, 15702, 5470, 4036, 6009, 11401, 26293, 22000, 20021, 14471, 3986, 4155, 9292, 17677, 23886
4209, 5811, 30433, 31214, 30500, 38040, 24599, 16987, 3248, 3234, 4409, 23186, 29564, 18572, 3330, 3525, 5540, 25153, 28331, 24351, 24508, 18345, 5517, 3121, 3224, 15152, 33943, 28989, 22231, 22708, 13601, 3120, 3192, 4773, 15957, 32670, 27713, 27004, 26163, 14366, 3296, 3213, 6158, 12744, 21507, 11891, 3313, 3518, 8605, 21205, 11282, 4393, 4304, 11150, 20592, 9254, 3856, 4525, 12258, 19106, 12087, 3556, 5452, 11324, 17644, 11216, 5611, 4811, 8889, 25184, 26771, 17004, 5180, 3675, 3882, 10152, 12355, 13930, 3977, 3944, 10245, 25889, 26039, 27967, 21280, 9703, 3176, 4441, 6435, 13954, 15695, 3427, 3412, 6564, 12113, 16292, 7564, 3920, 5353, 10368, 13446, 15438, 4676, 4193, 8239, 14455, 19990, 21968, 6511, 3241, 4279, 14079, 25556, 22356, 23303, 19600, 3111, 3189, 6051, 9971, 20369, 26921, 24813, 8916, 3488, 3767, 7492, 24723, 24655, 18232, 9252, 3499, 3812, 12586, 29406, 19936, 11030, 3524, 3549, 7751, 28685, 25585, 24858, 18665, 3606, 3232, 3628, 14958, 30948, 22590
6350, 8359, 33326, 28160, 28371, 18956, 15574, 12384, 4880, 4755, 12240, 20986, 17790, 9082, 4109, 4473, 8810, 25784, 29007, 22649, 15855, 14794, 4711, 4970, 5979, 20379, 31244, 30710, 19506, 23884, 11189, 5081, 4410, 7347, 29268, 24844, 27723, 30003, 17159, 11130, 4640, 4316, 6858, 19755, 24347, 6629, 4202, 4985, 14745, 19410, 5771, 4267, 6427, 16118, 21769, 9829, 4693, 7220, 15016, 17735, 9521, 6496, 10051, 15961, 17735, 11537, 6621, 8790, 14386, 31698, 21194, 13947, 4615, 4932, 9966, 13882, 19095, 7214, 8126, 7268, 15385, 24714, 33628, 23376, 16988, 4667, 4803, 12075, 12960, 22964, 14415, 8002, 7514, 16046, 17718, 12519, 7817, 8025, 11805, 13239, 13985, 11959, 7127, 6517, 12447, 21118, 20977, 17273, 4726, 4624, 9132, 17831, 29436, 27504, 18886, 16414, 4757, 4503, 8554, 18471, 25599, 25299, 20956, 4544, 4623, 4532, 19058, 26240, 22679, 13839, 4959, 4685, 9936, 18352, 33397, 23111, 6128, 4517, 7894, 16033, 28037, 30247, 17278, 14336, 4565, 4572, 7307, 23246, 33058, 16433
3429, 3817, 28943, 31266, 37112, 23809, 16065, 10206, 3137, 3114, 3539, 26614, 28332, 15427, 3491, 3500, 3835, 27416, 32010, 34504, 29892, 15756, 3347, 3140, 3429, 18365, 33772, 34445, 28986, 21289, 13173, 3278, 3368, 3990, 23954, 37894, 24399, 25660, 20423, 14592, 3118, 3088, 4775, 14865, 30041, 13692, 3323, 3328, 15090, 25640, 8523, 4057, 3958, 16496, 29619, 16945, 3434, 4097, 21445, 19300, 8875, 3420, 4437, 17864, 18557, 11895, 3791, 3902, 17488, 27112, 32430, 22677, 3659, 3532, 3523, 16569, 18699, 16556, 3501, 3434, 15236, 28361, 39192, 33630, 20917, 7523, 3298, 4426, 8225, 23901, 22951, 3230, 3366, 6773, 19231, 18149, 4982, 3384, 6691, 20134, 19578, 19193, 5558, 5556, 13767, 22968, 26327, 17807, 3938, 3449, 3712, 22194, 24175, 35431, 29167, 15729, 3276, 3261, 6732, 17192, 28060, 23874, 22324, 5904, 3375, 6056, 11900, 30855, 28497, 24689, 9280, 3355, 5070, 20098, 28566, 22007, 10523, 3470, 5257, 8819, 21111, 29354, 21939, 16993, 3219, 3316, 4155, 18419, 35331
7308, 8115, 31326, 35186, 34844, 31731, 23484, 14182, 5205, 5811, 15950, 20640, 22114, 12806, 4560, 5003, 15440, 22096, 30678, 27114, 24028, 15049, 5112, 4897, 6475, 28985, 38284, 32060, 31474, 33680, 15420, 5060, 5211, 8177, 26783, 31167, 44537, 31451, 23283, 15419, 5264, 6436, 8521, 26931, 21602, 7530, 4642, 5786, 19987, 21350, 5947, 4564, 6276, 13937, 19310, 11834, 5219, 5871, 18848, 22350, 6638, 5434, 10796, 19175, 16324, 10676, 5785, 7973, 16427, 29516, 23985, 17289, 4977, 5090, 11230, 19148, 16377, 10706, 7611, 6186, 20537, 29056, 32080, 25038, 18941, 5447, 5298, 11448, 13877, 21546, 10859, 7440, 6937, 13881, 17886, 17295, 6903, 7174, 11679, 15285, 20877, 12638, 6688, 6008, 16513, 25334, 20843, 17268, 4898, 4902, 6895, 24460, 33215, 36590, 34349, 15501, 5761, 5617, 8454, 20052, 21413, 19988, 15875, 5108, 4875, 4797, 30835, 31813, 29808, 22986, 5737, 5179, 8696, 24441, 26246, 24741, 7225, 4857, 7573, 21802, 33108, 26056, 28454, 18792, 5655, 4708, 11232, 24756, 36402
7823, 6190, 31425, 29338, 25062, 25415, 20941, 9721, 3788, 3979, 7860, 23452, 28947, 16234, 3462, 3621, 5816, 21314, 35628, 35385, 29102, 20867, 4104, 3837, 5714, 18948, 32988, 30673, 34540, 21948, 14138, 4131, 4259, 5495, 21222, 35719, 33358, 32008, 26469, 15178, 3790, 3688, 5683, 18374, 19200, 9174, 3679, 4534, 21606, 19275, 6530, 3669, 4228, 21671, 22079, 8706, 3618, 4626, 24414, 25818, 7926, 4837, 7906, 18958, 14517, 11316, 4699, 4692, 19321, 31883, 28610, 21006, 3650, 4145, 7096, 19807, 18711, 7334, 4909, 4988, 21709, 33720, 37751, 31358, 24070, 6011, 3890, 7835, 14723, 19520, 9044, 5713, 5855, 10465, 21078, 14403, 5763, 5788, 8777, 11039, 18177, 13213, 5527, 4860, 8870, 16132, 28367, 25033, 3607, 3626, 5940, 20725, 27673, 30600, 28633, 14896, 3463, 3899, 5870, 10447, 23683, 31780, 24264, 4119, 3605, 3932, 13620, 27410, 28332, 20366, 6809, 3658, 7990, 19707, 29317, 26051, 7971, 3669, 6717, 12450, 32812, 30293, 26508, 16381, 3442, 3463, 9264, 20365, 31772, 17967
4284, 5547, 15166, 30736, 30784, 36932, 29169, 16431, 3270, 3200, 4356, 9524, 21910, 8612, 3237, 3656, 4537, 7818, 31148, 30023, 24282, 14041, 4325, 3257, 3424, 8495, 38076, 28513, 33921, 36997, 19469, 3325, 3528, 4436, 9779, 28264, 32210, 34798, 31452, 23727, 3374, 3376, 4878, 11430, 15267, 8934, 3361, 3500, 9601, 19601, 8984, 4257, 4378, 10599, 12432, 5517, 3613, 4919, 13844, 20654, 7557, 3577, 5221, 11534, 14512, 11248, 4821, 4216, 10440, 12766, 19202, 12196, 4447, 3698, 3951, 12703, 10037, 7770, 4056, 4145, 8835, 18439, 21419, 23352, 18401, 8945, 3321, 5131, 8031, 14343, 11321, 3452, 3384, 7769, 11497, 9915, 7654, 3841, 6035, 10673, 10535, 7726, 4869, 4520, 8016, 15887, 17193, 14688, 5166, 3418, 4854, 9646, 26695, 34445, 31476, 24717, 3050, 3046, 5950, 8214, 17295, 13725, 12704, 5231, 3394, 3372, 8761, 43151, 29047, 23629, 10309, 3385, 4501, 12109, 34520, 29316, 13693, 3374, 3381, 7456, 32936, 34272, 30349, 23850, 3938, 3558, 3896, 9103, 35792
3227, 3129, 20228, 31263, 29776, 22907, 18509, 18396, 3067, 3384, 5236, 21656, 26784, 14193, 3076, 3010, 3719, 19922, 34453, 25493, 29477, 17166, 8305, 2851, 3422, 7637, 32034, 41089, 27825, 23892, 14233, 4363, 3117, 3842, 9930, 34971, 35671, 24827, 26028, 16779, 3989, 3094, 3249, 6008, 26334, 12437, 3267, 3303, 4833, 20977, 15026, 3245, 4684, 6830, 17499, 10624, 4658, 3426, 5427, 25446, 15295, 3454, 3633, 8929, 16806, 14511, 7505, 3478, 4940, 18297, 28978, 17422, 8932, 3373, 3401, 8563, 15783, 16433, 3662, 3598, 6957, 30738, 39900, 26959, 21378, 11946, 2886, 2913, 3591, 10894, 17146, 3546, 3321, 4684, 9740, 22629, 11913, 4536, 4772, 7759, 14006, 15921, 3911, 3435, 4381, 14505, 22898, 22416, 10166, 3293, 3493, 5184, 29990, 28313, 24977, 19699, 5107, 2978, 3379, 5089, 28706, 22036, 19401, 10675, 3239, 3269, 4912, 34265, 34722, 20919, 11779, 3210, 3343, 5330, 31381, 23550, 13387, 3309, 3309, 4333, 25054, 30181, 28055, 17460, 6489, 2977, 3038, 4730, 32901, 25861
