Low Priority WRET
12642, 22285, 22679, 14567, 17424, 18192, 17462, 24541, 16767, 19861, 19965, 16844, 15115, 18527, 17348, 19241, 19299, 19880, 19196, 17328, 20144, 19262, 13902, 15202, 19983, 21673, 23117, 9868, 11724, 13957, 17132, 17723, 17270, 17134, 21033, 17600, 20798, 18011, 14746
6819, 16929, 18889, 15403, 35100, 8790, 9719, 13641, 13912, 10257, 10547, 8380, 12642, 14688, 5643, 6807, 10004, 16155, 7127, 8799, 9005, 8650, 8925, 9873, 10163, 9055, 8903, 9110, 8659, 9049, 9330, 9194, 8674, 8635, 8841, 7919, 6706, 7112, 7649, 7160, 9297, 9053, 7517, 8209
