High Priority Execution Time
10222, 11197, 11346, 11593, 11391, 11414, 11414, 11577, 11286, 11379, 11500, 11409, 11215, 11196, 11228, 11289, 11236, 11346, 11333, 11219, 11174, 11308, 11208, 11180, 11441, 11389, 11503, 11410, 11428, 11360, 11379, 11611, 11432, 11241, 11196, 11189, 11399, 11444, 11534, 11201, 11297, 11266, 11396, 11310, 11515, 11377, 11298, 11251, 11310, 11174, 11189, 11489, 11224, 11285, 11169, 11158, 11219, 11433, 11487, 11318, 11134, 11403, 11546, 11365, 11505, 11279, 11274, 11138, 11156, 11343, 11498, 11438, 11286, 11487, 11153, 11430, 11312, 11607, 11209, 11466, 11066, 11303, 11347, 11332, 11579, 11285, 11253, 11248, 11310, 11532, 11482, 11576, 11157, 11157, 11142, 11514, 11358, 11447, 11395, 11520
8796, 6824, 7004, 7230, 7055, 7170, 6956, 7307, 6948, 6918, 6620, 6527, 6606, 7110, 7028, 12012, 12032, 11735, 11642, 11987, 12068, 12105, 12023, 11877, 11686, 11928, 12105, 12060, 11792, 11914, 12043, 12069, 12166, 11908, 11739, 11791, 11936, 12148, 11942, 11949, 11889, 11791, 12006, 12010, 12049, 11775, 11643, 12266, 12034, 12188, 11903, 11628, 11762, 11979, 11903, 12137, 11690, 11926, 11947, 11868, 11950, 11907, 11860, 11642, 13448, 13312, 13328, 13285, 13048, 13129, 13332, 13383, 13211, 13041, 13190, 13360, 13333, 13277, 13171, 13477, 13460, 13328, 13183, 13022, 13190, 12679
7152, 9247, 11606, 11728, 11614, 11727, 11639, 11538, 11884, 11916, 11659, 11395, 11432, 11600, 11709, 11582, 11560, 11611, 11614, 11704, 11528, 11401, 11547, 11675, 11582, 11723, 11590, 11703, 11387, 11856, 11784, 11787, 11677, 11445, 11414, 11624, 11702, 11809, 11738, 11659, 11308, 11388, 11733, 11790, 11588, 11581, 11649, 11337, 11739, 11634, 11609, 11602, 11599, 11478, 11629, 11779, 11640, 11666, 11723, 11704, 11423, 11550, 11576, 11618, 11637, 11574, 11527, 11339, 11637, 11554, 11644, 11612, 11791, 11500, 11470, 11945, 11466, 11825, 11967, 11365, 11742, 11616, 11841, 11866, 11781, 11636, 11436, 11715, 11562, 11770, 11500, 11481, 11396, 11652, 11664, 11727, 11517, 11863, 11586, 11755
12395, 11181, 11483, 11726, 11633, 11568, 11535, 11673, 11565, 11468, 11468, 11565, 11448, 11206, 11510, 11649, 11571, 11691, 11399, 11294, 11190, 11256, 11514, 11531, 11816, 11330, 11301, 11824, 11674, 11531, 11334, 11349, 11352, 11720, 11572, 11595, 11351, 11437, 11446, 11903, 11585, 11582, 11343, 11408, 11618, 11526, 11622, 11537, 11430, 11399, 11604, 11548, 11438, 11221, 11340, 11551, 11508, 11725, 11531, 11364, 11375, 11844, 11540, 11598, 11500, 11423, 11425, 11590, 11632, 11650, 11535, 11481, 11765, 11663, 11643, 11428, 11435, 11670, 11755, 11223, 11316, 11261, 11542, 11627, 11625, 11469
11971, 11850, 11788, 11752, 11909, 11654, 12043, 11620, 11909, 11781, 11613, 11700, 11591, 11603, 11735, 11721, 11733, 11734, 11708, 11465, 11475, 11777, 11633, 11747, 11538, 11498, 11658, 11786, 11456, 11822, 11611, 11615, 11516, 11559, 11636, 11595, 11531, 11574, 11527, 11459, 11598, 11801, 11589, 11771, 11673, 11715, 11387, 11521, 11468, 11673, 11498, 11643, 11644, 11605, 11422, 11457, 11718, 11617, 11405, 11612, 11569, 11706, 11666, 11593, 11629, 11951, 11733, 11775, 11549, 11651, 11575, 11449, 11399, 11569, 11561, 11607, 11467, 11579, 11791, 11657, 11432, 11609, 11522, 11502, 11547, 11742, 11644, 11568, 11651, 11717, 11628, 11666, 11888, 11678, 11572, 11806, 11480, 11634, 11863, 11802
7166, 12526, 11324, 11534, 11587, 11573, 11545, 11444, 11399, 11343, 11379, 11281, 11550, 11702, 11484, 11368, 11388, 11520, 11432, 11430, 11461, 11438, 11293, 11359, 11674, 11662, 11399, 11250, 11308, 11483, 11384, 11419, 11520, 11293, 11445, 11441, 11316, 11803, 11396, 11405, 11545, 11469, 11269, 11332, 11410, 11548, 11479, 11868, 11284, 11441, 11325, 11436, 11334, 11603, 11665, 11512, 11391, 11507, 11306, 11379, 11454, 11420, 11504, 11352, 11570, 11341, 11427, 11563, 11379, 11416, 11262, 11469, 11468, 11463, 11444, 11488, 11193, 11476, 11320, 11297, 11509, 11524, 11425, 11802, 11451, 11635
12009, 11883, 12107, 12324, 12285, 11573, 12110, 11653, 12212, 12167, 11885, 12073, 12091, 12045, 12164, 11490, 11725, 11693, 11594, 11624, 11500, 11803, 11767, 11741, 11643, 11385, 11907, 11684, 11957, 11687, 11464, 11591, 11733, 11758, 11716, 11368, 11645, 11453, 12029, 11644, 11847, 11628, 11479, 11820, 11886, 11703, 11539, 11226, 11513, 11643, 11904, 11778, 11645, 11507, 11775, 11800, 11766, 11684, 11578, 11495, 11860, 11537, 11628, 11639, 11762, 13063, 13008, 12992, 12925, 12866, 12974, 13047, 13046, 12893, 12682, 12834, 13184, 13204, 12750, 12742, 12805, 13120, 13028, 13097, 12974, 12520
12154, 12848, 12035, 11914, 11831, 11712, 11702, 11888, 11999, 11836, 11749, 11680, 11693, 11582, 11635, 11754, 11864, 11568, 11903, 11781, 11749, 11736, 11598, 11642, 11986, 11756, 11950, 11834, 11552, 11601, 11645, 11544, 11880, 11815, 11467, 11516, 11563, 11784, 11971, 11727, 11549, 11621, 11548, 11758, 11940, 11788, 11894, 11796, 11531, 11879, 11601, 11903, 12073, 11656, 11552, 11629, 11497, 11977, 11980, 11705, 11838, 11569, 11828, 11723, 11836, 11826, 11904, 11642, 11676, 11728, 11873, 11805, 11977, 11649, 11600, 11862, 11784, 11961, 11758, 11631, 11817, 11642, 11833, 11945, 12045, 11986, 11477, 11564, 11495, 11969, 11842, 11890, 11748, 11546, 11596, 11806, 11899, 11716, 11698, 11738
12630, 12148, 12145, 12023, 12023, 11830, 11611, 11767, 11707, 11723, 12157, 12162, 12118, 11798, 11931, 11568, 11485, 11574, 11774, 11602, 11741, 11604, 11314, 11756, 11589, 11850, 11607, 11449, 11580, 11313, 11660, 11746, 11663, 11616, 11431, 11562, 11755, 11585, 11481, 11586, 11408, 11566, 11665, 11365, 11561, 11644, 11605, 11628, 11559, 11595, 11581, 11727, 11649, 11826, 11617, 11435, 11523, 11725, 11627, 11665, 11630, 11514, 11385, 11603, 9772, 9449, 9447, 9355, 9686, 9652, 9717, 9465, 9587, 9444, 9498, 9446, 9568, 9203, 9545, 9642, 9655, 9554, 9340, 9677, 9754, 8481
