Low Priority WRET
17294, 17836, 17836, 17836, 17836, 12120, 12644, 12430, 12430, 12430, 12307, 11079, 10692, 11398, 11398, 11407, 11024, 11126, 11031, 11031, 11043, 11011, 11976, 11944, 11873, 11905, 12062, 11026, 11064, 12028, 12028, 12018, 11948, 11944, 10780, 11862, 11910, 11907, 11927, 11957, 11008, 11041, 10702, 10659, 11890, 12004, 11986, 11995, 12033, 12033, 11741, 11758, 11747, 10802, 11138, 11875, 12034, 12034, 12034, 12034, 11735, 11593, 11593, 11961, 12089, 12089, 12089, 12110, 11922, 11917, 11942, 11891, 11891, 11891, 11915, 11900, 11895, 11967, 12081, 12081, 12079, 12045, 10883, 11029, 11026, 11811, 11866, 11866, 11852, 11852, 11809, 11688, 11688, 11341, 11224, 10974, 10869, 10869, 10504, 10790, 11195, 11513, 12186, 12194, 11920, 11845, 12157, 12352, 12352, 12324, 11985, 11152, 11099, 10883, 10792, 12152, 12135, 12456, 12456, 12430, 12654, 12654, 11099, 11099, 11099, 10927, 10927, 11292, 11292, 12337, 12328, 12328, 12117, 12155, 12017, 12017, 11985, 12030, 11994, 12060, 12053, 12167, 12146, 12146, 12019, 12019, 11933, 10811, 10846
13043, 12506, 16578, 17582, 14898, 15401, 15401, 15401, 15548, 13520, 13859, 13859, 13859, 13859, 13606, 13412, 13505, 13505, 13508, 13508, 13181, 13991, 13991, 13916, 13849, 13891, 13314, 13314, 13434, 13543, 13543, 13571, 13571, 13564, 13395, 13743, 13917, 13917, 13860, 13860, 13672, 13459, 13233, 13068, 13057, 13519, 13435, 13485, 13542, 13544, 13227, 13227, 13215, 13368, 13478, 13478, 13478, 13577, 13282, 13570, 13515, 13515, 13799, 13799, 13643, 13930, 13856, 13893, 13935, 13894, 13543, 13469, 13469, 13476, 13523, 13857, 13857, 13857, 13804, 13795, 13323, 13323, 13323, 13318, 13147, 13251, 13268, 13369, 13347, 13422, 13418, 13661, 13661, 13709, 13688, 13622, 13347, 13347, 13241, 13438, 13455, 13393, 13428, 13360, 13243, 13231, 13084, 13420, 13980, 13980, 13980, 13933, 13786, 13459, 13065, 13734, 13875, 13875, 13890, 13890, 13810, 13453, 13268, 13181, 13268, 13862, 13862, 13853, 13920, 13920, 13757, 13757, 13928, 13903, 13905, 13905, 13905, 13412, 13321, 13314, 13314, 13303, 13256, 13199, 13200, 13290, 13210, 13932, 13932, 13932, 13836, 13859, 13472, 13487, 13417, 13511, 13664, 13435
8051, 16564, 16659, 16659, 15120, 15636, 15636, 16745, 17245, 17245, 17072, 17011, 17011, 16009, 16158, 18406, 18397, 18241, 18380, 18230, 18130, 18118, 17848, 17703, 17696, 17705, 17757, 17787, 17766, 16640, 16693, 16710, 16838, 16838, 15670, 15791, 15984, 16512, 16604, 17299, 17230, 17424, 18141, 18216, 18154, 18262, 18206, 17405, 17300, 17315, 15918, 18485, 18631, 18420, 18100, 16421, 16452, 17280, 17341, 17341, 17394, 17394, 16290, 16268, 16286, 16226, 17011, 17077, 17093, 17009, 17137, 15556, 15566, 15534, 17673, 17687, 17687, 17610, 17610, 18787, 18906, 19054, 19054, 18964, 16736, 16735, 16922, 17025, 17025, 17025, 17025, 16798, 16703, 16703, 16134, 16386, 16394, 17815, 14404, 17653, 17692, 17727, 17791, 17891, 17376, 17516, 17516, 17600, 17756, 17012, 17032, 15952, 18047, 17839, 18399, 18463, 18463, 18552, 18743, 16819, 17587, 17618, 18046, 17965, 18034, 18091, 18166, 16156, 16103, 16103, 16299, 16208, 15945, 17907, 18338, 17985, 17985, 17882, 17289, 17240, 17578, 17578
11973, 14142, 14907, 14907, 14907, 14676, 14584, 13203, 13123, 13123, 13172, 13196, 12559, 14602, 14602, 14594, 14578, 14578, 13041, 13041, 12902, 12902, 12902, 12911, 12911, 12619, 12619, 13175, 12981, 13045, 13045, 13045, 12711, 12608, 12535, 12573, 12707, 12907, 12907, 12907, 12862, 12952, 12637, 12626, 12626, 12765, 12765, 12763, 12635, 12635, 12460, 13500, 13575, 13575, 13575, 13603, 13255, 13354, 13392, 13392, 13287, 13373, 12927, 12781, 12771, 12771, 12621, 13053, 13053, 12885, 12958, 13076, 12829, 12999, 12999, 12947, 12671, 12661, 12887, 12944, 12943, 12943, 12943, 13476, 13424, 13424, 13488, 13488, 12743, 12685, 12623, 12722, 12751, 12678, 12678, 12678, 12518, 12492, 12433, 12377, 14525, 14422, 14554, 14554, 14554, 14177, 12753, 12967, 14217, 14130, 14066, 14066, 14204, 12731, 12637, 12637, 12637, 13826, 13826, 13826, 13786, 13786, 13082, 13082, 13700, 13561, 13561, 13615, 13638, 12478, 12702, 12702, 12715, 12715, 12715, 12504, 12504, 12486, 12472, 12748, 12748, 12980, 13144, 13144, 12787, 12787, 12631, 12673, 12642
