Low Priority WRET
5100, 9893, 11776, 13341, 12332, 13288, 13273, 16994, 16638, 14499, 10898, 14471, 16565, 16743, 15759, 15394, 16643, 16860, 15886, 15435, 17907, 20845, 18940, 20345, 16419, 14987, 17355, 18512, 17996, 17214, 14894, 13406, 21359, 23138, 12369, 18250, 19522, 12647, 14333, 16960, 15162, 12439, 15628, 18247, 18994, 20753, 20669, 19767, 16153, 19478, 20439, 17721, 13989, 14777, 17197, 16714, 16902, 16747, 17769, 19628, 18488, 17994, 14772, 14273, 16960, 16162, 15376, 11258, 14256, 16830, 17961, 17220, 13949, 10484, 14619, 17440, 18641, 16391, 12538, 19083, 18988, 13885, 21352, 11998, 17521, 18842, 18140, 14553, 16094, 18494, 18455, 17892, 13715, 14387, 14729, 14106, 13549, 12552, 16047, 17048, 16221, 15769, 15116, 16883, 16972, 16182, 16659, 15477
18926, 23355, 22202, 17894, 24539, 16235, 21271, 25114, 27132, 20723, 17207, 18936, 21234, 18524, 19429, 24101, 16792, 20910, 16182, 20273, 22462, 19779, 20710, 24282, 18264, 23693, 17365, 24186, 18258, 23886, 16981, 24236, 17951, 21849, 20387, 20047, 21033, 20433, 24028, 21879, 16528, 21869, 16274, 19747, 22476, 22058, 19876, 22758, 24828, 21636, 24076, 24411, 18954, 23195, 17067, 23864, 15825, 18548, 22910, 23045, 16683, 21851, 24199, 15476, 19501, 21658, 22805, 20950, 21030, 25071, 18147, 24725, 20534, 24902, 19038, 24855, 20410, 25772, 15657, 25336, 18523, 21786, 22282, 21474, 20809, 24709, 7114, 7594, 8476, 10079, 13745, 13603, 12902, 6633, 10008, 13704, 14110, 13708, 11030, 13102, 15556, 15215, 14148, 13157, 16436, 14733, 14792, 13067, 14134, 14921, 15941, 18196, 17861, 7723, 18670, 20806, 19989, 11623, 9179, 15667, 16946, 16506, 11380, 11740, 16401, 17842, 16118, 14672, 13394, 16588, 16252, 17309, 13566, 15511, 15707, 17114, 17854, 16101, 13233, 13400, 14316, 18849, 14157, 14022, 17174, 18867, 9618, 18258, 18258, 17647, 15931, 15931, 7430, 10348, 19588, 18041, 6769, 12336, 18249, 18689, 8780, 11498, 16799, 16121, 9957, 14173, 13221, 8813, 9794, 10953, 14741, 17200, 14238, 14081, 15930, 16441, 15538, 15979, 15625, 16125
6328, 9530, 9530, 9020, 8850, 12529, 12398, 11356, 7999, 9979, 13881, 13254, 12651, 11489, 15072, 12444, 8448, 11423, 13705, 14192, 13700, 12139, 11926, 11304, 12991, 14423, 13784, 12956, 8298, 8535, 16811, 16810, 7064, 8179, 16328, 16328, 8019, 11074, 14619, 14500, 13458, 11124, 9804, 12154, 13818, 15346, 15883, 14912, 14110, 14098, 14232, 13360, 12559, 8462, 9989, 13561, 13561, 11951, 11274, 13745, 15540, 14539, 13798, 9403, 9902, 12468, 12876, 12758, 8009, 11082, 12954, 12903, 12225, 7457, 5971, 10030, 9971, 6509, 6509, 15858, 17351, 8471, 9919, 19507, 6700, 12654, 12981, 9074, 9516, 11112, 10619, 6740, 6832, 10007, 10204, 10204, 8091, 7489, 11753, 15010, 12126, 9800, 15207, 14081, 9835, 13597, 13897, 9532
20723, 8562, 10146, 15628, 19062, 20397, 19504, 16155, 17111, 19408, 18961, 18964, 18035, 18773, 16639, 17300, 19205, 18040, 17418, 15086, 15224, 20168, 5042, 9220, 20391, 23736, 11050, 18240, 21244, 20082, 18716, 14258, 17070, 18702, 18505, 17676, 16914, 16937, 15337, 18152, 18907, 13088, 15584, 14501, 16815, 18553, 18125, 16639, 15875, 19146, 20906, 21306, 17381, 17264, 21328, 21264, 19842, 20067, 20135, 13077, 18367, 22911, 10126, 23204, 15023, 20644, 20644, 19468, 11129, 13344, 20115, 21678, 20950, 17053, 20870, 13636, 15148, 17070, 19240, 20407, 14570
22349, 18213, 18254, 6405, 11313, 15736, 18041, 17153, 17023, 13326, 19619, 20386, 9219, 13148, 15885, 15746, 15014, 15161, 20401, 10319, 13470, 17027, 17501, 16898, 13576, 16023, 17692, 15890, 15904, 15143, 18111, 19207, 17853, 15165, 14086, 14434, 20206, 9240, 15387, 21073, 20115, 18023, 10268, 18090, 20136, 19386, 12384, 11835, 21692, 10622, 17335, 18857, 13291, 16470, 19014, 19421, 12689, 17151, 18267, 14547, 16125, 16412, 16189, 16100, 17160
25097, 29101, 10808, 11082, 11744, 11192, 12227, 12330, 11606, 8440, 10488, 12240, 11519, 12264, 11701, 12823, 14436, 13155, 12229, 12266, 14472, 13639, 13779, 12283, 13015, 12531, 12048, 14231, 14140, 13051, 9973, 9947, 15196, 15732, 14828, 10280, 10044, 16024, 15699, 9160, 11382, 13027, 15161, 14783, 8368, 12551, 13338, 13878, 14692, 15393, 16441, 7920, 10904, 15890, 17133, 15478, 15405, 11719, 11884, 14201, 11808, 8272, 12030, 14717, 15106, 13894, 10690, 8908, 11450, 16450, 15473, 8309, 14627, 17291, 17498, 14517, 11047, 17237, 16085, 8302, 13008, 13496, 9232, 10744, 12746, 18368, 16852, 7318, 8212, 11767, 13213, 15494, 14023, 14105, 13874, 16101, 13642, 12083, 13995, 14816
