Low Priority WRET
13008, 13478, 13379, 13743, 13743, 13117, 13214, 13488, 13277, 13187, 12919, 12938, 13058, 13054, 13075, 13117, 13019, 13176, 13001, 13088, 13025, 13080, 12999, 13215, 13281, 13267, 13120, 13013, 13058, 13156, 13169, 13026, 12986, 12941, 12920, 13053, 13051, 13126, 13136, 13165, 12998, 12867, 12833, 12834, 12894, 13062, 13142, 13250, 13017, 12907, 12586, 12887, 13100, 13099, 12940, 12917, 12942, 12937, 12828, 12813, 12896, 12943, 13030, 13008, 12933, 13031, 12874, 12923, 12735, 12884, 13040, 13099, 13008, 13009, 13193, 13038, 13175, 12964, 13005, 12928, 13094, 12990, 13135, 13013, 12949, 13018, 12914, 12813, 12682, 12828, 12983, 12958, 12854, 12743, 12769, 12956, 12960, 12924, 12903, 12809, 12846, 12783, 12919, 12995, 13003, 12859, 13000, 13026, 12996, 12817, 12705, 12799, 12886, 13036
13864, 14165, 13695, 13961, 13961, 12962, 13047, 13057, 13055, 13147, 13128, 13148, 13109, 12914, 12724, 13001, 13082, 13198, 13063, 13049, 13022, 13142, 13076, 13178, 13073, 13073, 12946, 12886, 13084, 13073, 12993, 12815, 12880, 12976, 12996, 12948, 12905, 13190, 13232, 13226, 13063, 12898, 13012, 13415, 13476, 13389, 12930, 12921, 12931, 13149, 13128, 13086, 13016, 13008, 13120, 13016, 12955, 13249, 13355, 13318, 13283, 13138, 13227, 13195, 13248, 13213, 13202, 13169, 13134
7633, 9341, 12623
13828, 14198, 14296, 12671, 13185, 13052, 13332, 13546, 13670, 12643, 12567, 12652, 12716, 12797, 12836, 12731, 12680, 12745, 12563, 12794, 12784, 12841, 12650, 12829, 12831, 12965, 12841, 13024, 12873, 12896, 12919, 12857, 12799, 12889, 13179, 13275, 13118, 12981, 12863, 12823, 12695, 12827, 12797, 12619, 12549, 12354, 12643, 12684, 12809, 12545, 12668, 12711, 12705, 12521, 12593, 12650, 12781, 12629, 12531, 12607, 12766, 13108, 12991, 13026, 12777, 12832, 12831, 13004, 13042, 12946, 12945, 12921, 12912
13070, 13285, 12638, 11956, 12324, 12885, 13009, 13192, 13093, 13075, 12943, 12736, 13091, 12699, 12887, 13206, 13098, 12689, 12900, 13156, 13048, 13063, 12798, 12711, 13027, 13096, 13247, 13075, 13070, 13019, 13199, 13214
9645, 12865, 12254
14439, 14516
9521, 13052, 11943, 11879, 12160, 12315, 12303, 12395, 12294, 11779, 12104, 12119, 12042, 12262, 12255, 12288, 12137, 12024, 12069, 12089, 12174, 12771, 12721, 12842, 12775, 11542
13739, 13953, 14502, 13833, 13669, 13133, 13372, 13784, 13078, 13211, 13236, 13221, 13099, 13083, 13314, 13369, 13187, 13181, 13151, 13002, 13022, 13229, 13356, 13125, 13016, 13413, 13162, 13552, 13635, 13684, 13028, 13045, 13057, 13520, 13727, 13549, 13568, 13656, 13824, 13871, 13479, 13513, 13633, 13653, 13665, 13510, 13577, 13500, 13660, 13620, 13610, 13653, 13665, 13457, 14016, 14059, 8265, 8946, 8826, 8944, 8371, 11522
12960, 13524, 13559, 12997, 13147, 13143, 13017, 13329, 12930, 13172, 12059, 13185, 12679, 12909, 13147, 11718, 13713, 14164, 11503
16533, 18515, 18686, 13007, 13134, 13114, 13354, 13545, 13626, 13656, 13450, 13601, 13572, 13333, 13428, 13590, 13553, 13306, 13413, 13603, 13335, 13162, 13493, 13757, 13052, 13147, 13369, 13514, 13444, 13485, 13404, 13486, 14897
12906, 14005, 13341, 13635, 13638, 12801, 12672, 12843, 12925, 12949, 12922, 12899, 12862, 12987, 12849, 12869, 12892, 13101, 12861, 13102, 13039, 13126, 13076, 13009, 12986, 12889, 12786, 12847, 12707, 12901, 12819, 12886, 12836, 12866, 12879, 12853, 12826, 12823, 12689, 12723, 12666, 12959, 13047, 13102, 13054, 13443, 13577, 13768, 13770, 13073, 13166, 13080, 13019, 12891, 12969, 12864, 12841, 12846, 12961, 12861, 13079, 13291, 13289, 13008, 12757, 12959, 13026, 13076, 13046, 13059, 13030, 12879, 12622, 12752, 12975, 13087, 13052, 12831, 12680, 12664, 12547, 12897, 13000, 13096, 13098, 13053, 13885, 16673, 
