Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
236, 0, 0, 48.2158, 4.58002
210, 0, 0, 37.6451, 4.4765
233, 0, 0, 47.2199, 4.46869
252, 0, 0, 55.1495, 4.47064
250, 0, 0, 54.3189, 4.47064
248, 0, 0, 53.4884, 4.6972
243, 0, 0, 51.3693, 4.47064
245, 0, 0, 51.9502, 4.48041
