Low Priority Execution Time
9536, 13859, 7935, 11215, 16163, 11026
11874, 13445, 14690, 15741, 16659, 8896, 15526, 14831, 13632, 14047, 13751, 13939, 13924, 14082, 14209, 14446, 14834, 15743, 14654, 16712, 14579, 13383, 14805, 14438, 14751, 14852, 14671, 13749, 14731, 14596, 14006, 15097, 14398, 15306, 14669, 14084, 14202, 13994, 14241, 15321, 14851, 14386, 14757, 14778, 13573, 13665, 14172, 14234, 14326, 15304, 13176, 16684, 14189, 15892, 15011, 14063, 14837, 14244, 16686, 14859, 14138, 14740, 15577, 16422, 15795, 14182, 16153, 16294, 15276, 14498, 15744, 15562, 16250, 15865, 16116, 17808, 15530, 16556, 15178, 14321, 13245, 16067, 16212, 14541, 16699, 14941, 15212, 14588, 14242, 13184, 15299, 14363, 13763, 15135, 14040, 15816, 14708, 16592, 12131
