Low Priority WRET
11678, 11736, 29048, 10173, 10992, 29292, 29292, 11017, 11132, 11227, 12725, 14116, 14124, 14077, 13701, 16598, 16421, 16492, 14197, 13292, 13363, 13280, 13442, 13144, 12071, 13547, 14451, 14331, 14417, 12584, 14972, 19019, 19605, 19313, 17106, 15910, 12744, 13049, 13130, 13267, 13953, 16215, 16149, 16160, 13058
10090, 10230, 30533, 31420, 29386, 35281, 10123, 14772, 26464, 26721, 13331, 13601, 16254, 19953, 19873, 17823, 12469, 15584, 15782, 15732, 13901, 15335, 16888, 16804, 16575, 15545, 16827, 15918, 16572, 17091, 15874, 15125, 14761, 15634, 15740, 15473, 13010, 14710, 15945, 16799, 16773, 13869, 15440, 15178, 15048, 15273, 15129, 13624, 15951, 16543, 16508, 12930, 15170
17993, 32643, 15632, 18908, 19410, 18960, 18273, 18408, 18865, 19447, 20203, 18114, 19699, 21001, 21321, 18500, 16087, 18660, 19196, 19534, 17182, 16562, 16309, 19317, 19280, 18342, 19376, 19677, 16936, 19154, 19038, 18781, 16459, 18754, 18754, 18748, 17196, 18961
12295, 31630, 12141, 15206, 20987, 22887, 22627, 17725, 17821, 36019, 15041, 26903, 32405, 26846, 14885, 31138, 13795, 14516, 15452, 19770, 23000, 22000, 22155, 20744, 21151, 25097, 26064, 27215, 21842, 21900, 19509, 19244, 19380, 18475, 20374, 20357, 19590, 19381, 20952, 21293, 27401, 27522, 27371, 26944, 24558, 22828, 20976, 23072, 23280, 20155, 22434, 22634, 22795, 22947, 20676
31413, 20733, 29535, 19169, 26152, 29300, 23921, 28241, 25343, 25801, 26920, 22476, 26538, 28197, 23600, 27664, 23443, 26975, 27460, 23993, 28574, 23127
18152, 29308, 31105, 35936, 11673, 15955, 28665, 28880, 27292, 14919, 16496, 31140, 30316, 29440, 14211, 10990, 14925, 16577, 16679, 17780, 16233, 18082, 18496, 17890, 18145, 16460, 16523, 16695, 17377, 16871, 16843, 17613, 16907, 16410, 17613, 16658, 17068, 18542, 19856, 19427, 18602, 17512, 16849, 15945, 16075, 15500, 15516, 16352, 16314, 16310, 17214, 16654
