High Priority WRET
4582, 4582, 5752, 5752, 5869, 5904, 5775, 5741, 6124, 6124, 6192, 5910, 5939, 5747, 5631, 5733, 5634, 5627, 5333, 5665, 5883, 5883, 5900, 6088, 6146, 6079, 5870, 5519, 5599, 5513, 5754, 5692, 5678, 5654, 5609, 5586, 5425, 5521, 5844, 6100, 6100, 6235, 5947, 6071, 5713, 5859, 5786, 5980, 5937, 5684, 5559, 5714, 5670, 5775, 5678, 6062, 6182, 6175, 5909, 5638
4856, 5510, 7161, 7415, 8533, 8491, 8106, 7194, 7611, 8499, 8499, 8484, 7352, 7237, 7057, 7682, 8604, 8604, 8576, 8285, 8360, 9099, 9290, 9248, 8471, 9103, 9103, 9361, 8758, 10224, 9078, 9024, 7591, 7336, 8921, 8790, 10017, 9541, 10594, 9949, 9559, 9614, 9614, 9878, 8947, 8853, 8760, 8026, 7831, 8303, 8374, 8374, 7539, 7687, 7796, 8640, 8446, 8446, 9629, 10013
5121, 5128, 6222, 7633, 9127, 9279, 8876, 7693, 7224, 8899, 8899, 8849, 8220, 8220, 7039, 9374, 9296, 9588, 10107, 10405, 10458, 8689, 9525, 9525, 8621, 9107, 9107, 9554, 8800, 9820, 9294, 9294, 8459, 7407, 8301, 7916, 8143, 9142, 10467, 10352, 10564, 9902, 9902, 9405, 9635, 9580, 9612, 8853, 8957, 8537, 8466, 8271, 7878, 7621, 7604, 9468, 9622, 9908, 10411, 10559
2926, 3985, 4433, 5563, 6265, 6867, 6640, 6821, 6292, 6814, 7736, 7798, 7533, 7676, 7849, 7007, 6932, 6168, 7071, 6958, 6958, 7284, 8393, 8393, 7691, 7470, 7470, 7623, 7485, 8235, 7816, 8046, 8131, 7204, 7484, 7364, 8169, 7496, 7667, 6562, 7177, 7647, 7647, 6898, 7108, 7108, 6880, 6405, 7159, 7266, 7513, 7082, 7265, 6778, 7178, 6896, 6978, 6764, 8115, 8115
2965, 3298, 3809, 7224, 7360, 7557, 7204, 6848, 6964, 7456, 7489, 7121, 6683, 5898, 6356, 6538, 6538, 6395, 7374, 7374, 7374, 5736, 6463, 6607, 6671, 7647, 7647, 7622, 6494, 8005, 8005, 7641, 6601, 7127, 8533, 8533, 8128, 6345, 6404, 6387, 6990, 7321, 7181, 6612, 7771, 7917, 7917, 6146, 7192, 7138, 7124, 6662, 6753, 6753, 6899, 6472, 6472, 6539, 6709, 6894
4880, 6399, 6512, 7135, 7668, 8063, 7992, 7308, 9206, 9388, 9388, 8017, 7311, 8505, 8486, 11809, 11809, 11809, 7814, 6878, 6999, 7080, 7894, 9613, 9433, 9509, 6908, 7284, 7043, 7191, 7003, 7351, 7722, 8775, 8876, 8876, 8714, 8501, 8792, 8279, 8360, 8208, 8317, 8394, 7738, 7829, 7657, 8034, 8037, 9320, 9320, 9320, 7437, 7046, 8579, 9400, 9400, 8210, 9165, 9419
5410, 5410, 5835, 7346, 7864, 7864, 7626, 7210, 7683, 7680, 7680, 6719, 7134, 8533, 8675, 8694, 9543, 9904, 8947, 6828, 6653, 6216, 6362, 8047, 8047, 8183, 7509, 7214, 7332, 6576, 7126, 6906, 7918, 8786, 8797, 8702, 6754, 6761, 8145, 8331, 8780, 8220, 8178, 8687, 9116, 8996, 7912, 8212, 8318, 7908, 7576, 7325, 7660, 7377, 8433, 8041, 7865, 8091, 8244, 7937
4773, 4836, 5791, 6224, 6224, 5894, 6795, 7158, 7847, 7847, 7448, 6139, 6921, 7167, 6908, 6478, 7491, 7491, 7482, 6365, 6477, 6384, 6180, 6207, 6835, 6835, 6777, 6603, 6603, 6167, 6663, 7428, 7411, 8500, 7555, 7544, 6045, 6969, 6948, 7947, 7914, 7646, 7143, 7688, 7688, 7540, 7213, 8064, 8343, 8253, 7531, 7096, 7225, 7103, 6802, 6802, 8303, 9438, 9661, 9112
4537, 4813, 5436, 5588, 5891, 5891, 5891, 5583, 6133, 6591, 6555, 5972, 5743, 5743, 6659, 6777, 6897, 6275, 6297, 6219, 5826, 5924, 5903, 6011, 6045, 6038, 5792, 6421, 6522, 6580, 6018, 5967, 6013, 5942, 5528, 6821, 7373, 7389, 6749, 6446, 6246, 6179, 6107, 6077, 6349, 6381, 6296, 6257, 6019, 6315, 6513, 7024, 7024, 7109, 6159, 5872, 6249, 7539, 7539, 7506
3790, 4174, 5417, 8133, 9116, 9116, 8585, 7083, 7631, 8882, 8724, 9163, 7952, 7960, 7597, 8627, 8923, 8223, 8423, 8036, 8299, 9064, 9064, 8571, 8399, 8946, 8946, 8855, 8637, 9322, 9903, 9903, 9193, 9223, 8950, 8288, 8475, 8172, 7997, 7644, 7646, 7280, 8844, 8994, 8707, 7998, 7536, 9348, 10165, 10165, 9661, 10041, 10483, 10483, 8471, 8559, 8679, 9805, 10656, 10572
4205, 4869, 5883, 6721, 7209, 7178, 6769, 6073, 6325, 6129, 6036, 7503, 7510, 8422, 7784, 9385, 9326, 9326, 6113, 5997, 6826, 7231, 7262, 6821, 6696, 6771, 6711, 6849, 6742, 6828, 6706, 8573, 8573, 8573, 6692, 8119, 7978, 7965, 7937, 8013, 9232, 9879, 9879, 8975, 8741, 8741, 9289, 8799, 9066, 7782, 7568, 8468, 9675, 9675, 8676, 7823, 7383, 9313, 9588, 9588
4865, 4865, 5288, 6440, 6522, 6522, 6223, 6430, 6872, 6719, 6237, 6212, 6461, 6990, 6609, 7154, 7185, 8115, 8285, 8278, 6676, 7178, 6848, 7146, 6605, 6623, 5992, 6512, 6483, 6962, 6091, 7441, 7441, 7577, 6257, 7030, 7279, 7205, 7030, 7131, 7860, 8017, 7770, 7268, 7014, 7014, 8113, 7652, 7621, 6252, 6815, 6634, 7413, 8677, 8389, 7368, 5572, 6979, 7406, 7420
4796, 4910, 7073, 8188, 8188, 7594, 7220, 7429, 9817, 9225, 9169, 7602, 7795, 8282, 8489, 10413, 10255, 9435, 7466, 7190, 7462, 6906, 7599, 7874, 7880, 7880, 6416, 6805, 7006, 7139, 6872, 7526, 7201, 8766, 8161, 8249, 8683, 8611, 8096, 6985, 8498, 8492, 8322, 7176, 7158, 7244, 7685, 7685, 8076, 7447, 7457, 6636, 6782, 7107, 8545, 8933, 8933, 7370, 8342, 9631
5071, 5087, 6131, 7040, 7040, 6973, 6444, 6575, 7719, 7444, 7439, 6286, 7880, 8204, 8386, 7425, 7516, 7631, 7769, 6404, 6466, 6782, 6919, 6811, 6487, 6283, 5802, 6544, 6544, 6515, 6440, 6685, 6685, 7167, 7018, 7126, 6315, 6394, 6212, 7401, 7401, 7401, 6832, 6832, 6766, 6533, 6361, 6359, 7254, 7254, 7198, 6236, 6345, 6537, 6369, 6343, 6412, 7783, 7783, 8242
