High Priority Execution Time
4582, 3966, 5752, 5609, 5295, 5598, 5383, 5156, 5933, 4954, 5392, 5634, 5080, 5190, 5310, 5516, 5066, 5315, 5194, 5104, 5649, 5062, 5506, 5900, 5756, 5147, 5200, 4974, 5262, 5356, 5408, 5349, 5283, 5480, 5313, 5084, 5006, 5521, 5785, 5900, 5361, 5947, 5368, 5405, 5471, 5324, 5541, 5672, 5363, 5208, 5374, 5592, 5225, 5376, 5498, 6018, 5624, 5375, 5381, 5282
4856, 5024, 6837, 7141, 8106, 6337, 7180, 5838, 6835, 8484, 6566, 6958, 6165, 6149, 6795, 7497, 7382, 7311, 7129, 7179, 7484, 8082, 8210, 6331, 6738, 8617, 6249, 8758, 6506, 8603, 6823, 6368, 6783, 5814, 8124, 8129, 8285, 7505, 9077, 6637, 9009, 8941, 7176, 7023, 8481, 7236, 7063, 6336, 6627, 7766, 7161, 6509, 7302, 6517, 6723, 8331, 6876, 7069, 8256, 7764
5121, 4350, 5926, 7180, 8227, 7468, 7017, 5602, 6212, 8833, 5493, 8220, 6084, 6673, 6641, 9169, 7236, 7347, 9786, 7839, 7287, 8287, 8406, 6646, 7048, 9107, 6303, 8800, 6068, 8488, 7628, 6422, 7026, 6537, 7853, 7288, 8060, 7835, 9538, 6822, 9812, 9190, 7517, 7548, 8744, 8237, 7471, 6958, 7768, 7923, 7347, 6652, 7604, 5869, 6518, 9468, 7699, 8673, 10411, 8898
2926, 3985, 4109, 5563, 6038, 6183, 5169, 6082, 5729, 6327, 7225, 5752, 6658, 6575, 6788, 6119, 5976, 5134, 6814, 5863, 5266, 7045, 7613, 6042, 7470, 6523, 5648, 7475, 6724, 7392, 6457, 6918, 6188, 5451, 7260, 5640, 7272, 5692, 6177, 6186, 6940, 6754, 5486, 5748, 6877, 6236, 6104, 5977, 6995, 6404, 6854, 5577, 6756, 5992, 6673, 6303, 5810, 6416, 7789, 5277
2965, 3298, 3809, 7224, 6445, 6722, 5581, 5921, 6610, 7031, 6529, 5253, 5223, 5488, 6013, 5943, 6002, 5740, 7374, 5682, 5161, 4907, 6463, 6098, 6166, 7622, 6189, 6024, 6302, 7335, 4245, 6527, 6343, 6620, 8123, 5296, 6129, 5462, 6088, 5993, 6269, 6505, 5628, 5658, 7589, 5671, 5921, 5953, 6506, 6337, 6014, 5982, 6646, 5528, 6146, 6189, 5197, 6173, 6328, 5147
4880, 5996, 5683, 6505, 6571, 6444, 6493, 6135, 8467, 7371, 6575, 6917, 6084, 8486, 5927, 11809, 6954, 5418, 6555, 6187, 6468, 6399, 7120, 8978, 6639, 5786, 5215, 6807, 6315, 6275, 6668, 7200, 6819, 7856, 6683, 7476, 6959, 7236, 7661, 6245, 8075, 7129, 6246, 6992, 6140, 6919, 7200, 7041, 7223, 9320, 6949, 6989, 5985, 6917, 8487, 6975, 6409, 7586, 8289, 7527
5410, 4130, 5460, 7304, 6928, 5625, 6774, 6519, 7680, 6137, 5773, 6109, 6834, 7460, 6456, 6935, 8399, 6751, 6345, 5525, 5914, 5584, 6075, 8031, 5977, 6256, 7018, 6234, 6230, 5253, 6179, 6429, 7405, 8307, 6144, 5942, 6508, 6210, 7427, 6901, 7587, 6242, 6869, 8562, 5950, 6886, 7300, 6691, 6997, 6364, 6670, 6346, 6210, 6756, 6512, 6012, 7063, 7504, 7312, 6343
4773, 3871, 5791, 5894, 4983, 5085, 6795, 6522, 7448, 5640, 5042, 5833, 6662, 5549, 5219, 5971, 7106, 5803, 6109, 5126, 5741, 5951, 5347, 5862, 6402, 5372, 6309, 6167, 4994, 5187, 6646, 7101, 5455, 7544, 5839, 5706, 5524, 6847, 6444, 7392, 5812, 6374, 6421, 7540, 6011, 6850, 6493, 7367, 6962, 5500, 7039, 6414, 5692, 6775, 5277, 5327, 8303, 7708, 6215, 7843
4537, 3963, 5257, 5517, 5891, 5165, 5067, 5453, 6070, 5952, 4989, 5125, 5529, 5140, 6473, 5778, 5398, 5901, 5486, 5493, 5522, 5561, 5495, 5625, 5472, 5515, 4963, 6131, 5309, 5608, 5602, 5884, 5375, 5217, 5098, 6821, 5867, 6038, 5854, 5586, 5861, 6001, 5438, 5521, 6214, 5687, 5413, 5979, 5663, 5211, 5775, 7024, 5965, 5425, 5638, 5648, 5815, 7268, 5259, 6144
3790, 4174, 5417, 8072, 8585, 5689, 5913, 7054, 6895, 8682, 5877, 7235, 6791, 5261, 7466, 7737, 7456, 6818, 7995, 6405, 7470, 8123, 7519, 7286, 7054, 8021, 6954, 8230, 7514, 8888, 7199, 8690, 8199, 7371, 6935, 7043, 7574, 6241, 6679, 6993, 7015, 5969, 8557, 7209, 6826, 6865, 7341, 9161, 9579, 7146, 8315, 9840, 8014, 6347, 7570, 8162, 7782, 9428, 9025, 6334
