Low Priority WRET
14504, 15184, 10650, 11435, 12653, 13109, 12585, 13250, 13290, 10543, 11311, 11824, 12304, 11697, 14708, 15036, 12135, 12451, 12088, 11476, 11948, 12713, 12928, 12845, 13167, 12845, 12709, 12622, 12368, 12119, 12434, 12528, 13409, 12288, 12278, 11694, 11217, 11407, 11861, 12193, 12600, 12819, 12509, 12673, 12894, 13346, 13311, 13768, 12745, 12813, 12134, 12217, 12491, 13123, 13325, 13328, 13429, 12827, 13486, 13688, 13169, 11417, 11175, 11276, 10920, 11351, 11414, 11407, 11327, 11304, 11519, 6380, 9215, 9402, 9561, 9561, 8454, 8647, 9172, 11981, 16502, 16502, 15774, 10987, 12020, 12363, 10898, 12265, 12190, 12190, 12190, 11438, 9622, 11036, 11306, 11371, 11407, 11075, 9855, 10577, 12565, 12640, 13051, 13299, 12422, 12386, 11689, 14623, 9283, 9491, 9587, 9994, 10091, 9723, 8922, 9963, 11216, 10971, 10379, 10608, 9411, 9305, 9067, 9956, 12351, 12351, 9287, 10874, 11420, 10142, 10210, 16455, 16400, 8723, 9777, 9974, 10535, 10784, 9457, 9866, 10622, 10994, 11125, 11112, 11101, 11115, 11573, 11796, 11811, 16023, 9638, 9413, 10182, 9764, 9565, 9278, 9548, 9669, 9532, 9743, 10633, 10260, 11135, 12008, 12792, 12367, 9925, 10734, 11543, 12442, 12571, 12853, 12667, 12832, 12168, 12440, 12503, 12420, 12932, 13852, 13812, 13682, 13696, 6179
11531, 13706, 10747, 11793, 11817, 21938, 10187, 11806, 9596, 11646, 12232, 9415, 11420, 11435, 11235
9682, 9804, 10695, 12928, 12999, 13922, 13922, 9475, 10052, 10463, 11944, 12166, 11885, 12205, 12205, 11964, 11335, 11652, 11164, 13656, 14059, 14129, 14370, 10846, 10666, 11316, 12330, 12826, 12880, 12102, 11548, 10583, 10084, 12714, 13408, 13726, 11982, 10872, 11327, 11847, 12049, 13036, 14081, 14454, 8649, 8698, 9978, 9984, 10163, 10155, 9346, 10400, 10399, 11477, 12743, 12294, 10417, 10829, 11697, 12094, 12254, 12102, 12102
10319, 10979, 10979, 10979, 12334, 12341, 12442, 12903, 14326, 13965, 14047, 10721, 13183, 13822, 14272, 14472, 13257, 13526, 13696, 13520, 13538, 13373, 12540, 12899, 12556, 13241, 12775, 13241, 14755, 13364, 11000, 11965, 12815, 13310, 13487, 14595, 15007, 14925, 9495, 9916, 10293, 11676, 11676, 11541, 11921, 12654, 12924, 13134, 13068, 13787, 13785, 14018, 13782, 13268, 13383, 14186, 14356, 16978, 15510, 15865, 15964, 13763, 14062, 13926, 14705, 13497, 14775, 15920, 16068, 16068, 14411, 12374, 12216, 12360, 11742, 12693, 13166, 13051, 13511, 13511, 13172, 12819, 12828, 11073, 12862, 13240, 14092, 14092
9212, 9701, 9709, 9709, 11274, 10926, 12608, 13519, 13853, 13020, 13564, 13345, 12281, 12038, 11030, 11844, 11880, 12843, 13685, 11014, 11657, 11874, 12125, 12586, 12108, 13330, 13686, 13686, 13552, 13884, 12613, 12572, 11784, 12555, 12327, 12585, 12282, 12179, 11944, 12185, 11695, 11999, 11950, 12514, 12325, 12387, 13598, 9770, 10551, 11234, 11560, 11891, 12240, 12240, 12382, 11950, 13474, 13257, 13151, 13314, 10355, 10705, 9834, 9925, 10131, 11004, 12030, 12453, 12931, 13075, 13118, 13215, 13095, 12446, 14988, 14988, 14962, 8607, 9305, 9748, 10945, 12570, 13397, 13677, 15058, 15247, 14986, 14451, 14154, 12745, 6486
11454, 11887, 12204, 12310, 9812, 10124, 9910, 9560, 10681, 8963, 9955, 12789, 8825, 11994, 10012, 10637, 12611, 12718, 11704, 11957, 12421, 14755, 8980, 9490, 9894, 11086, 11086, 12258, 12260, 12785, 12993, 7678, 8938, 9855, 12459, 13076, 13357, 13725, 13128, 13137, 12006, 12018, 8521, 10285, 10671, 10924, 11356, 10570, 10710, 9499, 11272, 11780, 11798, 12823, 9837, 10896, 11430, 11394, 13485, 14039, 13184
9113, 9379, 11508, 11478, 11478, 11366, 8512, 12101, 12314, 12652, 12571, 13022, 11478, 9672, 11287, 11287, 11091, 9958, 9984, 10957, 11311, 11563, 11396, 11396, 10140, 10138, 10102, 10161, 10352, 8416, 9877, 11390, 11326, 11564, 11564, 11431, 12493, 12271, 12035, 9296, 9611, 12768, 12895, 13431, 13601, 14030, 14523, 14559, 14462, 14169, 14428, 12290, 10830, 10674, 11767, 12479, 13664, 14053, 11439, 12211, 12764, 14818, 12296, 11870, 10942, 11503, 11552, 10580, 10553, 11224, 11425, 11497, 11998, 13455, 15793, 15793, 12622, 10063, 9678, 9678, 12062, 12507, 12631, 12546, 13018, 12708, 12627, 12816, 12978, 13157, 13172, 13061, 12850, 12365, 12418, 12449, 12478, 12628, 12122, 12421, 12613, 12510, 12779, 13045, 13029, 13250, 13490, 13047, 12361, 13004, 12929, 13398, 13507, 13258, 13166, 13384, 13400, 13358, 13350, 12717, 12644, 12528, 12823, 12822, 12819, 14957, 15024, 14878, 14954, 17223, 15521, 15905, 15896, 15743, 12428, 11670, 11638, 12389, 12752, 12509, 12572, 14029, 14163, 14342, 14228, 12695, 16343, 16343, 16343, 16350, 16413, 10732, 11214, 11879, 13561, 13775, 13897, 13440, 13148, 12711, 12751, 12526, 12893, 13294, 13033, 12440, 12084, 11721, 12746, 14201
8727, 8909, 9344, 9957, 11772, 13136, 8022, 9061, 10028, 10365, 10466, 10419, 10501, 12865, 13008, 13281, 10870, 11095, 12148, 12160, 12220, 12389, 13044, 12494, 12918, 13107, 12810, 12727, 13016, 12556, 12232, 13405, 13465, 13311, 13311, 13311, 12408, 10604, 10955, 11765, 12266, 12909, 12896, 13215, 10749, 12458, 12035, 12132, 12422, 12514, 10184, 11668, 11612, 11489, 11332, 13093, 12478, 12597, 12597, 12573, 11518, 11895, 15677, 9781, 11213, 12310, 13741, 13727, 12484, 12493, 12687, 13117, 12168, 11991, 11448, 10874
10178, 12742, 13602, 13981, 12238, 17081, 10444, 12770, 13062, 12761, 12808, 12814, 11336, 11789, 12755, 13413, 13643, 14254, 14356, 14184, 14483, 14394, 14270, 14249, 13034, 12805, 13007, 12798, 13229, 13482, 13588, 13732, 13574, 13268, 12907, 14313, 14290, 14351, 14369, 14340, 13829, 13548, 13691, 13658, 14076, 14106, 14162, 14045, 13741, 13092, 12427, 13251, 13444, 13429, 13593, 14567, 15026, 15191, 15191, 15323, 14283, 13887, 14127, 14131, 13900, 14223, 13910, 14344, 14369, 15172, 15462, 15530, 14299, 15213, 14542, 14323, 11179, 11237, 11387, 11449, 11284, 10806, 10093, 11559, 12005, 12897, 13407, 13624, 13626, 13218, 13628, 13399, 11618, 11988, 11988, 9608, 11039, 11598, 12402, 9433, 10037, 10267, 10909, 11830, 12553, 13460, 13322, 13113, 13066, 12969
10377, 12210, 12486, 12868, 12037, 12443, 12646, 13290, 20023, 20023, 19953, 19953, 14415, 14625, 14959, 15035, 15197, 13480, 12445, 11604, 12212, 13920, 13920, 14194, 14438, 14450, 14140, 14426, 14549, 14425, 13673, 14162, 14004, 13739, 13817, 13091, 13494, 14033, 14045, 14187, 14894, 14956, 14149, 15689, 14872, 14817, 12790, 12953, 13565, 13687, 13389, 12201, 12532, 12954, 12936, 13406, 14166, 14804, 14854, 14596, 14676, 14329, 14265, 13145, 11920, 13585, 13585, 13856, 14152, 14090, 13615, 13262, 13008, 12946, 12857, 13334, 12938, 13092, 13092, 12498, 11081, 11342, 10987, 12023, 11922, 11674, 10331, 10987, 11669, 12110, 9426
8854, 9140, 12119, 12497, 13897, 14937, 15197, 15105, 14709, 12964, 12761, 13503, 13226, 13456, 10596, 9193, 9676, 9109, 10982, 11365, 10102, 10642, 12683, 12706
