Low Priority WRET
8408, 10885, 16681, 16686, 14786, 15676, 16218, 16307, 16247, 15810, 15429, 15401, 15584, 15584, 15497, 15399, 15458, 14660, 15225, 15818, 15557, 15588, 15225, 15142, 15062, 15153, 15119, 15192, 15176, 15336, 15498, 15375, 15253, 15100, 15302, 15402, 15653, 15457, 15407, 15313, 17714, 17648, 16254, 16095, 16152, 15161, 15175, 14994, 14924, 14924, 14930, 16645, 16721, 15237, 15388, 15974, 16040, 14917, 15359, 15995, 16425, 16115, 15417, 15841, 16119, 15593, 15240, 15435, 15495, 15552, 15460, 17152, 17118, 15152, 15265, 15316, 15879, 16052, 16071
10137, 11088, 19376, 19724, 16119, 16807, 17325, 17343, 17181, 17098, 17028, 16853, 16987, 16993, 16897, 16810, 16878, 16889, 17828, 17744, 18695, 18441, 18392, 16663, 16527, 16630, 16828, 16895, 17014, 16899, 16919, 16922, 16914, 16887, 17045, 16944, 16851, 16626, 16575, 16701, 16844, 16978, 17132, 17073, 17275, 16925, 16663, 16728, 16816, 16945, 16962, 16931, 16805, 16831, 16678, 16560, 17074, 17403, 17409, 16889, 16553, 16706, 16957, 16939, 16949, 16749, 16568, 16758, 16943, 17001, 16833, 16654, 16714, 16834, 17027, 16884, 16943, 16746, 16859, 16720, 16881, 16893, 17121, 17119, 17063, 17111, 17232, 17224, 17093, 16590, 16539, 16500, 16526, 16824, 17008
17912, 16662, 16662, 16791, 16841, 14248, 18067, 10708, 18058, 15955, 16559, 19199, 12775, 21511, 14607, 20523, 20990, 18362, 16660, 16989, 17612, 17432, 17503, 17571, 17726, 17673, 17376, 17029, 17176, 16861, 17001, 16869, 17030, 17316, 17414, 17524, 17365, 17120, 16873, 16608, 16737, 16651, 17001, 17368, 17453, 17273, 17000, 16977, 17128, 17326, 16979, 16822, 17135, 17314, 17093, 16756, 16731, 16890, 20049, 20244, 17226, 17413, 17196, 17040, 16856, 16634, 16663, 16543, 16786, 17072, 17128, 17122, 16696, 16910, 17961, 17367, 17716, 17847, 17791, 17414, 17557, 17917, 17718, 17792, 17468, 17541, 17918, 18043, 18095, 17979, 17856, 17724, 17681, 17568, 17464, 17332, 17398, 17805, 18092, 17359, 19726, 13700, 15262, 16273, 16273, 14495, 14402, 14720, 14876, 14858, 15468, 15837, 17485, 13577, 14447, 14876, 18139, 20538, 22118, 21780, 22937, 20738, 21756, 20444, 21466, 20138, 21996, 20634, 22614, 16507, 17448, 16567, 15983, 16692, 15689, 16024, 16276, 16278, 16210, 16259, 16224, 16178, 16271, 16589, 16695, 16811, 16489, 16469, 16184, 16096, 16105, 16186, 16319, 16308, 16291, 16209, 16126, 16052, 16046, 16187, 16147, 16084, 16133, 16103, 16382, 16366, 16297, 16028, 16554, 15425, 15803, 16029, 16043, 15966, 15839, 15288, 15541, 15976, 16140, 16203, 16023, 16226, 16882, 17284, 17374, 17361, 16883, 17021, 15840, 16551, 16963, 16287, 15383, 16192, 16344, 17388
14734, 19111, 19782, 17557, 14810, 16639, 17358, 17339, 15482, 15969, 16103, 16194, 15934, 15543, 15815, 15937, 15840, 15911, 15917, 15837, 15799, 15853, 15879, 15753, 15791, 15970, 15906, 15843, 15673, 15762, 15801, 15931, 15934, 15865, 15789, 15801, 15792, 15923, 16087, 16059, 16072, 15860, 16335, 16457, 16442, 17679, 18605, 15764, 16716, 16951, 16073, 16856, 17191, 16709, 16448, 16668, 17122, 17578, 16825, 17091, 17315, 16452, 16307, 16949, 16934, 16921, 16412, 17052, 17007, 16560, 17046, 17604, 17496, 17281, 17251
16972, 19091, 18719, 17216, 16958, 17161, 16917, 16633, 16674, 15796, 15843, 16270, 15898, 16419, 16587, 17116, 17330, 16899, 15941, 16087, 16060, 15968, 15896, 16326, 16313, 16524, 16257, 16793, 16426, 16645, 16293, 16263, 16173, 16244, 16156, 15880, 16207, 16444, 16376, 16468, 16976, 16365, 16196, 16487, 16554, 16323, 16122, 16231, 15569, 15843, 16815, 16876, 16447, 16475, 16786, 17126, 16834, 16377, 16735, 17144, 16969, 16151, 16329, 16819, 16790, 16432, 16578, 16728, 16669, 16313, 16537, 16446, 16337, 16815, 17190, 17268, 16945, 16975, 17261
7791, 16310, 16310, 15545, 17096, 17939, 17504, 17213, 15915, 16578, 16301, 15782, 15926, 15844, 16028, 16889, 16979, 16908, 16163, 16256, 16202, 16199, 16140, 15826, 15837, 15622, 15651, 15899, 15994, 16223, 16227, 16130, 15688, 15904, 16139, 16101, 15973, 15938, 15663, 15865, 15886, 16202, 16134, 15930, 15740, 15924, 15997, 15816, 15617, 15495, 15624, 15553, 15489, 15804, 16118, 15901, 15810, 15716, 16899, 16851, 16691, 15670, 15836, 16090, 16507, 16211, 16001, 16144, 15997, 15833, 15973, 16075, 16069, 15933, 15609, 15689, 16218, 16298, 16008, 15800, 15471, 15816, 15922, 16046, 15753, 16161, 17194, 17186, 17186, 16228, 15725, 15840, 16033, 16243, 16174, 16099, 15924
13130, 16259, 15789, 18599, 17895, 15892, 15859, 16070, 16361, 16257, 16346, 16160, 16225, 16079, 16422, 16487, 16478, 16213, 15455, 15604, 15887, 16014, 16188, 16109, 16377, 16436, 16731, 16064, 14844, 15723, 16052, 16196, 16204, 16427, 16731, 16654
12382, 18195, 18415, 18857, 17470, 16488, 16286, 16397, 16938, 17146, 15529, 16314, 16654, 19083, 14413, 17979, 17965, 17243, 17246, 17085, 18349, 18352, 17886, 16181, 17543, 17791, 17717, 17696, 16878, 16870, 17278, 17209, 17242, 16710, 16932, 17136, 17129, 17390, 17529, 17552, 17231, 17004, 17002, 16708, 16837, 16851, 16881, 16709, 16738, 16810, 16730, 16943, 16835, 16703, 16314, 16250, 16195, 16293, 16451, 16717, 16749, 17043, 16998, 16487, 16328, 16223, 16724, 16846, 17089, 17063, 16921, 16914, 16135, 16162, 16970, 21845, 21739, 22292, 20458, 20802, 17323, 22568, 22786, 22847, 21911, 21924, 17182, 22514, 22404, 22483, 21034, 21087, 17215, 21847, 21632, 21698, 21441, 21391, 16723, 16844, 16612, 17417, 21942, 21445, 22630, 22390, 22248, 16642, 17027, 17327, 17570
7963, 15400, 15761, 16071, 19865, 20331, 20149, 17753, 15681, 14527, 15393, 15502, 14017, 14549, 15446, 15599, 16233, 16320, 16529, 16279, 16352, 15995, 16186, 15826, 15920, 16033, 16031, 16026, 16131, 16156, 16600, 16341, 15270, 15060, 15357, 15224, 15565, 15903, 15899, 15950, 15950, 16070, 16172, 15832
