Low Priority WRET
10318, 12479, 13768, 13411, 12963, 13856, 13920, 12643, 12252, 12832, 12819, 12940, 12557, 12839, 13074, 13169, 13306, 12973, 12379, 12517, 13106, 13224, 13563, 12856, 12053, 12479, 12926, 12972, 12560, 12185, 12319, 12491, 12501, 13224, 13069, 12833, 12397, 12141, 12896, 13257, 13176, 13120, 13054, 12666
10015, 12729, 11314, 12013, 13483, 13373, 12466, 13097, 12556, 12873, 12637, 13499, 14098, 14079, 13267, 13014, 13141, 12788, 13575, 13376, 13372, 13279, 13348, 12645, 13403, 13455, 12912, 12420, 12785, 12857, 13235, 13231, 13312, 12788, 12238, 13676, 13897, 13823, 13606, 14541, 14508
12040, 13421, 14450, 12512, 12553, 11619, 13174, 11620, 11065, 12090, 11475, 12583, 11763, 12475, 13645, 14082
