Low Priority WRET
11538, 18219, 18952, 19037, 18984, 18775, 19043, 18981, 18654, 18583, 19925, 20058, 20459, 19642, 19577, 19640, 19532, 19714, 20303, 20147, 19784, 19709, 19740, 19775, 19564, 19943, 20407, 20479, 20572, 20396, 20368, 20089, 19744, 18739, 18470, 18715, 18826, 18768, 18338, 18197, 18221, 18382, 18388, 18513, 18612, 18658, 18856, 18828, 18984, 18829, 18719, 18763, 19047, 19045, 19261, 18637, 18514, 19388, 20055, 24006, 24690, 20284, 20990, 21410, 21667, 21398, 21372, 21564, 21785, 22068, 22291, 22095, 22029, 19988, 20113, 19792, 19416, 20044, 19927, 19989, 19535, 19594, 19972, 20109, 19832, 19486, 19440, 19516, 19560, 19574, 19288, 19365, 19398, 19210, 18853, 18545, 20126
20733, 21318, 21656, 21402, 21234, 21350, 21085, 20975, 20870, 21522, 21599, 21878, 21746, 21924, 21406, 21298, 22206, 22242, 21868, 21988, 22326, 22077, 21907, 21617, 22249, 22476, 22438, 22692, 22448, 22293, 21795, 21677, 20619, 20404, 20538, 21022, 20793, 20834, 20425, 20392, 20694, 20713, 20874, 20627, 20996, 21127, 21039, 20960, 20991, 21212, 20982, 20955, 20913, 20976, 21092, 21176, 21796, 22479, 26249, 26758, 26562, 22516, 22220, 22486, 22609, 23363, 23397, 23383, 23189, 23231, 25408, 27156, 26291, 25680, 20751, 20480, 20433, 20157, 22145, 22449, 22478, 21012, 20530, 20648, 20649, 20207, 20187, 20576, 20924, 21036, 20800, 20789, 20958, 21035, 20824, 20060, 21221, 24610, 24610
