High Priority Execution Time
11861, 12571, 17053, 16939, 17291, 17160, 16646, 16579, 16772, 16614, 16515, 18045, 17575, 17265, 17638, 16818, 17435, 17498, 17108, 17689, 17079, 17755, 17915, 17384, 17419, 17063, 17424, 17831, 17868, 17806, 17107, 17691, 17043, 16264, 16509, 16443, 16332, 17072, 17047, 16054, 16445, 16767, 16813, 17017, 16554, 16854, 16763, 16870, 16474, 16524, 16681, 16643, 16518, 16447, 17050, 16942, 16823, 17030, 17800, 16872, 15893, 17397, 16617, 19425, 17161, 17037, 17828, 16909, 17017, 17311, 17596, 17152, 17368, 18519, 18638, 18126, 18384, 17745, 17809, 17534, 16919, 18572, 18410, 18378, 18325, 17966, 18702, 17928, 18230, 18596, 18071, 18059, 18308, 17577, 18288, 18264, 18228, 17749, 16736, 18100
8654, 8142, 21509, 21321, 20192, 21283, 20730, 20617, 20361, 20419, 20744, 28503, 22876, 21544, 22557, 20744, 21583, 22384, 21489, 20585, 21652, 21607, 21923, 20871, 21548, 20937, 22280, 26399, 23529, 23201, 22582, 21941, 20687, 20340, 20465, 19996, 20107, 20973, 20220, 12278, 19695, 20538, 20319, 20588, 19858, 20464, 20428, 20640, 20653, 20535, 20129, 20030, 20783, 20765, 20802, 20215, 20377, 20649, 23792, 22686, 25028, 27895, 19142, 26417, 25900, 26897, 26668, 26405, 25830, 26638, 26208, 25932, 26280, 26466, 20230, 20938, 20229, 19518, 20373, 12514, 20855, 20785, 20759, 20419, 20886, 20950, 21338, 20359, 20334, 20986, 20641, 20935, 20330, 20708, 20242, 21085, 20176, 20160, 20049, 20791
10821, 15233, 15463, 15527, 16378, 15958, 15424, 15405, 16257, 15131, 16080, 15218, 16118, 16052, 15374, 15504, 15794, 15778, 15171, 15429, 15823, 15588, 15157, 15932, 15760, 15242, 16537, 15900, 16418, 15882, 15599, 15855, 15147, 15292, 15213, 14970, 15469, 15087, 15441, 15174, 15533, 15289, 15308, 15658, 15862, 15260, 15348, 14828, 15379, 15601, 15569, 15880, 16108, 16089, 15687, 15849, 16399, 18442, 15471, 15741, 16246, 15789, 14495, 14430, 15164, 15300, 15694, 15053, 15338, 15063, 15394, 15241, 16167, 17280, 16727, 16889, 17148, 16755, 17115, 16894, 17850, 17073, 17633, 17664, 16863, 17115, 17184, 17104, 17009, 16671, 17283, 17034, 16892, 16666, 17280, 15302, 14614, 15145, 15788, 13685
8552, 8419, 13520, 15090, 13789, 14531, 14003, 14614, 13576, 14810, 14308, 14067, 14488, 15059, 15344, 14645, 15168, 15434, 15451, 15063, 15563, 15685, 15464, 15260, 15500, 15594, 15207, 15207, 15700, 15463, 15952, 15653, 14691, 14500, 14205, 13791, 14022, 14024, 13967, 13160, 13518, 14506, 14324, 14176, 14052, 14725, 14359, 14260, 14006, 14611, 14058, 14451, 14210, 14907, 14046, 14771, 14397, 14519, 16624, 20190, 23610, 22120, 18286, 20225, 21295, 21388, 21607, 21451, 21353, 21203, 21641, 21536, 21668, 22440, 20041, 20209, 19564, 19973, 19370, 18805, 20239, 19975, 20034, 19951, 20149, 20229, 20213, 19952, 19456, 19907, 19653, 20205, 20046, 20149, 19755, 20137, 14074, 13706, 14408, 21140
12149, 17841, 16870, 16851, 17172, 16806, 17061, 16488, 16729, 16605, 17138, 16833, 17115, 17092, 16837, 16791, 16954, 16762, 16685, 17033, 17176, 17175, 16943, 16607, 16765, 16313, 16914, 17073, 17056, 17191, 16935, 16709, 16576, 17034, 16999, 16655, 16885, 16746, 16235, 16604, 17151, 16655, 16562, 16500, 16781, 16703, 16733, 16812, 16677, 16578, 16490, 16681, 16715, 17497, 16974, 16880, 17090, 17400, 16528, 17054, 16490, 16524, 16225, 16011, 16835, 16767, 16872, 16760, 17054, 17223, 16512, 19624, 22738, 17099, 16098, 15097, 14974, 14245, 14811, 15109, 17401, 15514, 15872, 16073, 15690, 14956, 15264, 15396, 16072, 15044, 15527, 15362, 15156, 15776, 15543, 15758, 15602, 15088, 22685, 13571
11683, 15529, 18293, 14585, 15648, 14608, 15739, 15223, 14235, 14970, 15458, 16622, 20572, 20574, 19455, 19980, 21776, 20780, 20927, 20185, 20782, 20563, 20385, 20822, 19873, 20799, 20628, 20293, 21369, 20953, 20879, 18498, 14719, 14497, 14836, 13991, 14719, 15177, 14742, 14360, 14895, 15172, 14466, 14934, 16434, 15757, 15240, 15464, 15471, 14419, 15151, 14292, 16408, 15961, 15041, 14277, 15441, 17392, 15454, 14979, 23329, 14804, 22474, 19220, 19392, 19975, 19990, 19784, 20462, 20617, 20095, 19309, 20069, 15880, 15103, 17328, 14456, 15396, 15002, 16267, 14661, 15562, 14667, 16022, 14550, 16017, 14552, 14261, 14474, 14911, 14421, 14658, 14320, 14486, 14755, 14727, 14257, 14726, 15238, 15129
9815, 7500, 19189, 19062, 18027, 18866, 18240, 18173, 18137, 18113, 17992, 27401, 21207, 22962, 23643, 21782, 21888, 23658, 22574, 22636, 22185, 23098, 22996, 22316, 22727, 22425, 22717, 23176, 22910, 22921, 22377, 23137, 19559, 18048, 18326, 18071, 17836, 18855, 22009, 17145, 18195, 18524, 18266, 18236, 18131, 18834, 18107, 18417, 17923, 18330, 18549, 18138, 18466, 18597, 18084, 18223, 18244, 18454, 21637, 19848, 17756, 20318, 19042, 21869, 18385, 18418, 22634, 18081, 18125, 18965, 18237, 18273, 19071, 18914, 18601, 18351, 17834, 17642, 17373, 17418, 18464, 18944, 18088, 17859, 18257, 18395, 18116, 17981, 18219, 17913, 18121, 18131, 18258, 17888, 18541, 18141, 18347, 18303, 18654, 19490
6453, 10911, 15081, 15338, 15051, 15426, 15016, 15377, 14842, 15091, 15034, 17121, 15539, 15551, 15586, 15265, 15492, 15926, 15781, 15438, 15729, 15813, 15758, 15308, 15389, 15706, 15603, 16499, 16395, 16554, 16064, 16044, 15272, 15057, 14933, 14913, 15106, 15249, 15026, 13782, 14834, 15152, 15047, 14999, 14841, 15082, 15241, 15058, 15133, 15175, 14899, 14907, 14991, 15165, 15031, 14886, 14873, 15042, 16540, 16342, 19841, 18101, 14130, 15997, 17016, 17590, 17581, 17257, 17366, 17492, 17089, 17190, 17360, 18075, 15936, 15936, 15657, 15977, 15677, 14637, 16189, 16007, 15638, 15690, 15800, 16058, 15740, 15900, 16021, 15728, 15894, 15914, 15812, 15607, 15688, 15955, 14849, 14885, 15020, 17059
5985, 9093, 11305, 11552, 11597, 11437, 11203, 11092, 11205, 11221, 11359, 11146, 11440, 11551, 11209, 11289, 11339, 11471, 11290, 11230, 11439, 11307, 11279, 11429, 11360, 11331, 11179, 11184, 11355, 11233, 11118, 11288, 11232, 11241, 11220, 11275, 11202, 11306, 11145, 11298, 11260, 11367, 11397, 11570, 11352, 11367, 11189, 11461, 11411, 11443, 11221, 11479, 11452, 11286, 11385, 11493, 11458, 11306, 11355, 11357, 11337, 11258, 11250, 11044, 11358, 11257, 11382, 11465, 11367, 11259, 11375, 11286, 12614, 11386, 8617, 8673, 9273, 9159, 9224, 9147, 12026, 8636, 9296, 8655, 9323, 8663, 8603, 8608, 8714, 8604, 8624, 8588, 8651, 8597, 8617, 8557, 8693, 8669, 12350, 11967
