High Priority Response Time
16181, 22685, 22477, 13991, 13589, 12147, 13223, 13410, 14046, 13648, 13959, 13478, 13664, 13391, 13490, 13422, 13561, 13702, 13352, 13847, 13949, 13655, 13573, 13491, 13392, 12891, 13456, 13775, 13339, 13434, 13560, 13394, 13393, 13350, 13606, 13394, 13401, 13325, 13527, 13731, 13556, 13616, 13576, 13456, 13299, 13509, 13454, 13472, 13806, 13463, 13582, 13587, 13605, 13513, 13183, 13641, 13310, 13261, 13781, 14061, 13805, 14495, 13962, 12913, 12941, 12918, 13046, 12681, 13680, 13360, 12960, 13099, 12965, 13677, 20258
9260, 9794, 15771, 15910, 14152, 14086, 14627, 13706, 14892, 14134, 16745, 13675, 13731, 16417, 13709, 14025, 14089, 13869, 13826, 13612, 13829, 14399, 13842, 13887, 13830, 14067, 13771, 13930, 13905, 13855, 13802, 13889, 13614, 13787, 13928, 13727, 13661, 13721, 13852, 13861, 13729, 13507, 13687, 13350, 14017, 13751, 13823, 14055, 13902, 14550, 13888, 13702, 14343, 14224, 13907, 13896, 14520, 13791, 13647, 13859, 14208, 14915, 19708, 12357, 13724, 13867, 13928, 13440, 13699, 13669, 13462, 13574, 13563, 14080, 13591
11325, 11771, 14496, 14344, 13054, 12615, 12881, 12730, 12974, 13113, 13277, 12843, 12882, 13185, 12932, 12963, 13541, 12925, 12914, 12877, 12980, 13283, 13115, 12937, 12830, 12847, 12865, 12896, 12947, 12901, 12922, 12835, 12898, 12779, 12849, 12906, 12733, 13020, 12947, 12915, 12911, 12830, 12689, 12758, 12978, 12920, 12870, 13092, 12706, 13117, 12685, 12823, 13026, 12781, 12751, 12943, 12800, 12856, 12647, 12841, 13353, 13043, 13956, 12818, 12667, 12766, 12726, 12785, 12673, 12745, 12922, 12634, 12877, 12854, 13050
9558, 13592, 13893, 14094, 13629, 13563, 13725, 13563, 9878, 10070, 10092, 9984, 10156, 10008, 9923, 9862, 9891, 9921, 9774, 10043, 10245, 10219, 10003, 9894, 9635, 9749, 9792, 10051, 9894, 9663, 9988, 9800, 9827, 9677, 9780, 9848, 9637, 9992, 9703, 9568, 9582, 9878, 9670, 9813, 9726, 9807, 9703, 9826, 9624, 9709, 14399, 13726, 14365, 14802, 15125, 13369, 13706, 13460, 13295, 14512, 14153, 13548, 12069, 10596, 10057, 13744, 9866, 13717, 13543, 13611, 13592, 13607, 9812, 13491, 13797
7866, 11764, 11680, 11688, 11662, 11668, 11537, 11624, 11725, 11668, 11788, 11822, 11727, 11737, 11880, 12096, 11690, 11645, 11738, 11763, 11707, 11858, 11704, 11649, 11585, 11648, 11714, 11719, 11675, 11681, 11601, 11560, 11592, 11614, 11653, 11740, 11685, 11690, 11765, 11693, 11688, 11561, 11605, 11623, 11623, 11636, 11717, 11621, 11669, 11713, 12030, 11900, 12095, 12197, 11987, 11989, 11953, 11967, 12028, 11926, 12162, 12220, 13195, 11525, 11815, 13130, 11855, 11887, 11879, 11845, 11851, 11997, 11819, 11994, 12321
8826, 13913, 14308, 11203, 8943, 8847, 8728, 13936, 14081, 14089, 14016, 13764, 13865, 13916, 13776, 14050, 14074, 14028, 13918, 14033, 13981, 13975, 13935, 13847, 14091, 13620, 13871, 13899, 13716, 13796, 14052, 13607, 13853, 13932, 14053, 13821, 13790, 13724, 13706, 13597, 13968, 14085, 13797, 13804, 13721, 13906, 14114, 13817, 13910, 13886, 13996, 13996, 13882, 13922, 13585, 13771, 13773, 13771, 14074, 14139, 14014, 16397, 13885, 13698, 13530, 13282, 13608, 13583, 13633, 13695, 13614, 13864, 13472, 13590, 21006
13799, 13139, 12814, 12811, 12565, 12640, 12368, 12834, 13693, 12634, 12899, 12955, 12709, 12744, 12729, 14487, 12607, 12480, 12388, 12669, 12671, 14424, 12749, 12517, 12388, 12545, 12740, 12476, 12641, 12690, 12404, 12228, 12418, 12461, 12518, 12440, 12395, 12406, 12527, 12489, 12559, 12389, 12417, 12476, 12539, 12236, 12414, 12517, 12464, 12612, 13038, 13428, 13349, 13185, 12956, 12732, 12709, 12710, 13193, 12944, 14478, 13769, 11284, 12632, 12719, 14192, 12842, 13250, 13435, 13715, 12835, 12840, 12955, 12909, 12702
8698, 8676, 8663, 8637, 8533, 8445, 8510, 8559, 8616, 8751, 8668, 8835, 8574, 8616, 8483, 8940, 8510, 8435, 8399, 8591, 8514, 8876, 8582, 8510, 8341, 8520, 8483, 8424, 8372, 8502, 8521, 8392, 8492, 8396, 8441, 8416, 8481, 8400, 8444, 8348, 8392, 8360, 8428, 8383, 8422, 8297, 8424, 8447, 8267, 8368, 13124, 13109, 13099, 14474, 13576, 13039, 12760, 12804, 13043, 12854, 13166, 12921, 15597, 9031, 12740, 12475, 12961, 12787, 12789, 13031, 12748, 12723, 12670, 12842, 12772
15800, 23361, 23477, 15808, 14592, 14827, 14712, 15204, 15767, 14946, 15234, 15175, 15247, 14943, 14712, 15460, 15418, 15506, 15498, 15171, 15206, 14948, 15502, 14968, 15550, 14622, 15471, 15524, 15075, 15118, 15628, 15280, 15455, 14888, 15393, 15116, 14906, 15427, 15350, 15507, 15355, 14900, 14797, 14836, 14807, 14730, 15368, 14953, 15392, 15598, 14891, 15008, 15574, 15509, 15454, 15287, 15043, 14603, 15186, 15614, 14933, 16257, 16509, 14744, 14655, 15856, 14665, 14554, 14422, 14722, 14440, 14556, 14846, 14670, 14479
12629, 12784, 13305, 12835, 12891, 12875, 13020, 12671, 13141, 13238, 12795, 12572, 12927, 12764, 12675, 15956, 12418, 12438, 12533, 13118, 12558, 14000, 12582, 12415, 12219, 12517, 12444, 12481, 12469, 12704, 12484, 12406, 12556, 12536, 12471, 12446, 12444, 12434, 12760, 12332, 12409, 12345, 12548, 12406, 12605, 12381, 12477, 12418, 12449, 12508, 13198, 12815, 14267, 13135, 13117, 12963, 12898, 12890, 12744, 13288, 14981, 12883, 13535, 12710, 12493, 12622, 12642, 13026, 13057, 12846, 12974, 13115, 12443, 12740, 13013
