Low Priority WRET
10901, 19796, 10867, 15678, 12188, 18967, 13317, 17181, 9580, 15007, 14986, 17202, 10126, 8141, 9998, 8199, 12113, 8053, 11150, 9090, 13253, 9444, 10788, 10621, 12128, 7813, 9944, 11343, 12935, 12950, 14277, 16675, 16975, 12471, 12696, 11891, 12743, 10112, 12786, 13926, 14106, 13284, 13897, 12511, 13560, 9866, 12263, 14980, 16334, 12368, 13373, 15800, 15983, 8720, 11144, 12151, 15886, 10552, 12764, 12687, 13513, 14021, 15758, 14074, 14786, 4946
9074, 19306, 17290, 
