Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
281, 0.520833, 2.9148, 23.0968, 8.99603
222, 0, 6, 7.75194, 8.99603
258, 0.104167, 2.09581, 17.2521, 8.99603
