Low Priority WRET
4102, 4394, 5821, 7816, 8329, 7897, 6324, 6386, 6684, 6436, 6697, 5586, 6078, 6683, 6751, 6904, 5725, 6556, 7949, 9099, 4494, 8431, 5902, 6160, 6607, 6180, 7252, 8254, 7299, 6235, 7968, 5598, 6417, 6724, 6004, 5377, 5981, 8179, 8265, 8264, 6254, 5742, 5737, 6969, 6831, 6831, 6841
3543, 4561, 7726, 8823, 8823, 8217, 5756, 5742, 6019, 5786, 6107, 5941, 5941, 4804, 5330, 5647, 8192, 4723, 7218, 5162, 5563, 5753, 6246, 7066, 7624, 6481, 4937, 5483, 4877, 5216, 6648, 6649, 5410, 8061, 8061, 8061, 6385, 5804, 6176
6073, 6073, 6912, 6369, 4606, 5490, 6027, 6027, 5727, 5542, 5959, 5637, 6910, 6910, 4784, 5954, 6097, 7048, 7063, 7231, 5847, 5431, 5709, 6346, 6437, 6323, 5362, 4745, 5528, 4941, 5776, 6619, 8329, 9173, 9363, 8431, 8277, 8378, 8959, 6861, 6399, 5999, 7784, 7773, 5473, 8026, 4356, 6626
4834, 6161, 6179, 8478, 8158, 8640, 6990, 7272, 6119, 5920, 7005, 7818, 7818, 7991, 6189, 6701, 6762, 6428, 6742, 7646, 7491, 4808, 5722, 5722, 5701, 5348, 5978, 6049, 7068, 5875, 5608, 9372, 10493, 10724, 3516, 3585, 5818, 7473, 8468, 8300, 6728, 5742, 6158, 6158, 4761, 4604, 4631, 4770, 8114, 9271, 9271, 5293, 5656, 5656, 5215, 5158, 5284, 4772, 5370, 6493, 6612, 6557, 5222, 4731, 7517, 7517, 7517, 5050, 4618, 5081, 7995, 8669, 8911, 5500, 5785, 5830, 5841, 4930, 5528, 5666, 6545, 6392, 6715, 6039, 3230, 3378, 5909, 8270, 8196, 4270, 5661, 6515, 6515, 3998, 5017, 5347, 5480, 5480, 5480, 3931, 4688, 5810, 5810, 5829, 5240, 5275, 5283, 6324, 6711, 6477, 6164, 5011, 5935, 7575, 7568, 5037, 6320, 6607, 6639, 5936, 5431, 5472, 5584, 4938, 4866, 5310, 6017, 6519, 6701, 6547, 5643, 5825, 5740, 7254, 7140
3850, 4244, 6174, 6269, 5272, 5131, 5072, 6130, 6237, 6398, 6356, 7264, 4198, 4880, 5511, 8223, 8223, 8524, 5586, 5587, 6027, 6600, 6371, 4272, 5558, 6093, 5694, 5063, 6162, 5477, 5589, 5475, 6010, 7311, 7006, 7316, 5425, 5562, 5322, 5581, 5171, 5317, 5135, 5300, 4888, 5599, 5535, 5535, 5962, 6176
3641, 5427, 6151, 6635, 6635, 9448, 5341, 5367, 5618, 5657, 7903, 8138, 6247, 6247, 5276, 5567, 6310, 6215, 5045, 5128, 5815, 7127, 6763, 6332, 5762, 6072, 6050, 5779, 6141, 6172, 6260, 5192, 5030, 4971, 4941, 4149, 5859, 7951, 8419, 8419, 6944, 6633, 4036, 4271, 5649, 5889, 9539, 9539, 6445, 6445
4027, 4310, 6308, 6855, 6855, 7820, 7793, 7249, 6031, 6009, 8380, 8380, 8380, 5938, 6476, 8660, 8660, 8660, 6188, 6842, 6600, 7138, 7976, 7976, 7411, 6489, 7310, 7771, 8701, 7511, 7599, 6037, 6106, 7109, 7109, 7045, 5979, 5937, 6274, 6839, 6839, 6942, 6341, 8523, 9556, 9768, 7081, 6735, 5558, 8357, 8488, 8488, 7273, 6703, 6717, 8439, 8258, 8258, 6988, 8565
4765, 6540, 7347, 8037, 8037, 8696, 7975, 7975, 7336, 6908, 6857, 6430, 6703, 7056, 9323, 7708, 4676, 5336, 5531, 5666, 6189, 6260, 5797, 5758, 5758, 5758, 4734, 5997, 6013, 6461, 6116, 3967, 4586, 5560, 6983, 6983, 6837, 4903, 6087, 8488, 4701, 5717, 5177, 4846, 8768, 4342, 5712, 6133, 8044, 8316, 8397, 6148, 5269, 5055, 7191, 7191, 7086, 4989, 4584, 5077, 5378, 5415, 5494, 4361, 5434, 6461, 7607, 7736, 5244, 4957, 6363, 7354, 6397, 4419, 5699, 6322, 7114, 6965, 6254, 5015, 5510, 6404, 8823, 3587, 4715, 4775, 5091, 5350, 5624, 5935, 6123, 6742, 6848, 6752, 6754, 5766, 5953, 6342, 5721, 10751
