High Priority Execution Time
6209, 9958, 10182, 10288, 10290, 10282, 10251, 10256, 10102, 10088, 10107, 10114, 10232, 10116, 10231, 10227, 10260, 10105, 10303, 10308, 10126, 10307, 10099, 10308, 10343, 10146, 10249, 10309, 10299, 10182, 10288, 10329, 10307, 10179, 10277, 10209, 10311, 10155, 10321, 10407, 10374, 10313, 10303, 10334, 10245, 10297, 10296, 10332, 10286, 10337, 10342, 10330
11690, 10281, 10304, 10335, 10298, 10315, 10341, 10312, 10337, 10322, 10317, 10281, 10327, 10288, 10319, 10303, 10346, 10353, 10380, 10365, 10337, 10375, 10385, 10377, 10433, 10390, 10397, 10384, 10395, 10409, 10385, 10363, 10390, 10386, 10397, 10417, 10337, 10440, 10410, 10367, 10395, 10380, 10391, 10322, 10397, 10417, 10412, 10391, 10391, 10432, 10386, 10278
9396, 11063, 10777, 10638, 10845, 10629, 10708, 10669, 10729, 10762, 10667, 10658, 10681, 10784, 10599, 10757, 10670, 10757, 10661, 10788, 10831, 10767, 10807, 10436, 10585, 10656, 10597, 10635, 10586, 10477, 10595, 10465, 10568, 10666, 10567, 10695, 10660, 10646, 10479, 10609, 10492, 10543, 10599, 10438, 10603, 10590, 10618, 10649, 10576, 10609, 10485, 10542
11812, 10894, 10842, 10664, 10666, 10656, 10708, 10722, 10625, 10692, 10645, 10621, 10687, 10715, 10687, 10671, 10705, 10765, 10709, 10778, 10759, 10795, 10767, 12448, 11229, 10754, 10723, 10783, 10673, 10719, 10763, 10802, 10708, 10761, 10668, 10720, 10724, 10806, 10743, 10777, 10726, 10776, 10751, 10729, 10717, 10727, 10745, 10740, 10742, 10807, 10760, 10609
11137, 11472, 10629, 10982, 10746, 10592, 10630, 10577, 10621, 10626, 10626, 10574, 10596, 10634, 10608, 10630, 10553, 10710, 10672, 10629, 10703, 10681, 10734, 10660, 10617, 10695, 10679, 10733, 10692, 10707, 10775, 10728, 10753, 10718, 10734, 10733, 10737, 10754, 10732, 10784, 10783, 10778, 10724, 10744, 10751, 10729, 10776, 10765, 10773, 10745, 10714, 10653
11249, 11699, 10716, 11070, 10943, 11280, 11230, 11213, 11167, 11280, 11147, 11211, 11133, 10762, 10780, 10868, 11235, 10831, 11268, 10967, 11035, 10871, 11013, 10976, 10935, 11173, 11050, 11037, 11255, 11142, 11023, 11200, 10895, 10891, 11044, 10981, 11121, 11027, 11151, 11217, 11025, 10982, 10887, 10944, 10828, 11361, 11090, 10978, 11309, 10879, 11166, 11079
9133, 10902, 10411, 10449, 10434, 10499, 10450, 10436, 10418, 10434, 10435, 10462, 10412, 10431, 10446, 10429, 10379, 10501, 10534, 10460, 10522, 10496, 10494, 10546, 10552, 10534, 10555, 10504, 10603, 10538, 10555, 10499, 10548, 10605, 10548, 10536, 10518, 10551, 10497, 10547, 10462, 10563, 10571, 10525, 10601, 10528, 10574, 10539, 10542, 10557, 10567, 10668
11155, 11137, 11301, 11486, 10701, 11477, 10974, 11678, 11236, 11675, 11085, 11643, 10842, 10830, 11649, 10944, 11520, 11089, 11517, 10863, 11462, 10869, 11502, 10829, 11237, 11715, 11545, 11516, 11628, 11774, 10959, 11774, 11309, 11599, 11175, 11607, 11189, 11644, 11709, 11516, 11480, 11323, 11471, 11634, 11728, 11030, 11719, 11061, 10897, 11030, 11493, 10791
11023, 11167, 10858, 10862, 10725, 10870, 10645, 10770, 10886, 10830, 10881, 10803, 10882, 10639, 10800, 10615, 10849, 10738, 10926, 10978, 10699, 11033, 10689, 10792, 10712, 10514, 10544, 10521, 10751, 10753, 10561, 10712, 10736, 10487, 10773, 10471, 10783, 10475, 10796, 10595, 10678, 10516, 10834, 10767, 10524, 10600, 10517, 10506, 10577, 10531, 10737, 10790
