Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
60, 0, -nan, 0, 10.2558
60, 0, -nan, 0, 8.79486
60, 0, -nan, 0, 8.34564
60, 0, -nan, 0, 10.1874
