Low Priority WRET
12230, 12943, 33556, 13405, 16564, 27617, 27646, 25761, 18839, 26770, 28226, 24388, 25015, 30636, 30208, 21540, 20089, 27958, 28115, 22488, 17977, 28721, 28898, 25201, 22521, 29622, 29555, 21805, 21111, 27913, 28268, 22264, 22340, 31406, 24905, 20684, 30343, 30336, 24452, 17712, 21246, 21331, 18057, 18984, 24637, 24766, 20259, 18404, 24989, 25072
16826, 24717, 
