Low Priority WRET
14556, 15852, 15986, 16098, 14678, 16772, 16445, 14550, 14061, 14100, 14456, 13498, 14893, 10200, 8709, 9151, 9653, 13625, 9244, 14124, 15383, 14477, 15102, 14708, 14286, 14144, 14029, 12408, 9379, 9900, 9549, 9320, 9130, 10036, 10300, 10385, 9100, 9500, 9817, 9045, 9360, 13515, 13308, 13500, 13713, 13579, 13632, 13118, 11044, 14548, 13335, 14621, 15125, 15234, 14568, 14243, 14469, 14358, 14596, 14382, 14435, 14472, 13694, 14189, 14579, 13097, 13335, 15823, 12316, 14900, 14880, 14905, 16622, 16275, 16957, 16439, 13338, 13444, 13865, 13442, 14066, 9656, 14753, 14894, 13489, 14049, 14473, 9003, 9585, 10224, 9429, 9312, 9115, 9407, 9209, 14005, 15114, 17468, 17470, 13418, 14157, 14383, 13377, 13700, 13356, 13551, 13420, 14323, 14722, 15185, 16131, 16209, 9827, 9787, 13229, 15325, 15754, 15967, 14877, 14700, 14491, 14371, 14185, 13959, 13841, 9791, 10082, 13948, 14168, 14799, 14940, 15192, 14715, 14517, 14725, 14691, 14844, 14474, 14425, 15128, 15246, 15307, 14883, 14846, 14659, 15077, 15460, 15348, 14597, 15102, 15131, 14845, 15044, 15448, 15569, 14994, 14640, 14952, 15090, 15173, 14760, 14825, 14804, 15063, 14957, 15518, 15792, 16105, 15535, 15256, 14697, 14877, 15158, 15599, 15487, 15523, 15537, 15586, 15792, 15717, 15472
16917, 18653, 19129, 14196, 14816, 14054, 14492, 13752, 13587, 14244, 13816, 14120, 14476, 14270, 14511, 14229, 14194, 13854, 14734, 14399, 13833, 14133, 14862, 14411, 14683, 14282, 13730, 15011, 14146, 13770, 14145, 14008, 13780, 14474, 14245
9045, 14743, 12379, 15603, 15342, 16614, 17233, 17163, 16628, 16320, 16478, 16817, 16670, 15537, 15950, 14919, 14829, 12532, 14031, 15783, 15605, 16252, 15198, 15305, 14575, 14242, 14036, 13909, 14284, 13972, 14126, 13673, 14071, 14193, 14460, 13875, 14071, 13989, 14277, 13944, 14057, 13710, 14235, 13817, 14378, 14010, 13697, 13619, 14265, 14346, 14228, 14261, 14546, 14264, 13116, 14256, 14635, 14809, 14402, 14310, 14186, 14049, 14254, 14329, 14673, 15347, 15227, 14267, 14201, 14277, 14082, 14594, 14615, 14614, 14605, 14568, 14311, 14643, 14695, 14741, 15135, 14960, 14657, 14584, 13986, 15922, 17338, 17620, 17293, 16754, 14093, 14315, 14660, 14600, 15029, 14696, 14719, 14183, 14570, 14554, 14520, 14389, 14121, 14138, 14515, 14722, 14558, 13851, 13919, 12680
12695, 15133, 16143, 14925, 16453, 18272, 19117, 18649, 18721, 18560, 18391, 18315, 18738, 17690, 18290, 18858, 19887, 20097, 18869, 18203, 17653, 17223, 17520, 17920, 18877, 19437, 19551, 19105, 18482, 18720, 17994, 17531, 17955, 18714, 18043, 18149, 17984, 18485, 18478, 18630, 18247, 17801, 18356, 18628, 18498, 18317, 18229, 17552, 17255, 16662, 16355, 16096, 9576, 18135, 18436, 16609, 14309, 15181, 19185, 17636, 17807, 17784, 19563, 18379, 
