Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
337, 0, 1.0989, 37.7202, 8.43158
342, 0, 0.928382, 39.0876, 8.43158
351, 0, 1.57233, 41.4062, 8.43158
