Low Priority WRET
10662, 22208, 23780, 20925, 24515, 25660, 25663
11008, 17294, 16971, 15596, 21132, 22103, 23589, 23116, 12597, 19292, 21362, 17338, 17667, 10732, 10591, 10162, 10802, 9972, 9769, 9960, 9746, 10675, 10760, 10826, 10084, 10133, 10266, 10233, 10226, 10161, 10932, 10992, 11144, 11412, 11497, 11602, 10390, 10712, 10919, 10808, 10353, 10968, 11082, 19642, 21147, 22103, 22820, 8508, 14467, 15257, 15451, 15474, 15554, 15710, 15675, 15568, 15692, 15931, 15876, 15799, 15641, 15883, 16033, 16175, 16831, 16844, 16684, 15763, 16219, 16540, 16765, 16600, 16509, 16526, 17059, 17357, 17335, 16985, 17180, 18031, 18208, 17285, 16541, 16777, 16938, 17285, 17467, 17049, 17060, 17134
9133, 15333, 18066, 17493, 17196, 15849, 15702, 15274, 14955, 15360, 15493, 15538, 15376, 15316, 15547, 15430, 16615, 16706, 16690, 15700, 15076, 15246, 16260, 16340, 16334, 15968, 15988, 15848, 15136, 15258, 16381, 17020, 17177, 16480, 15977
11046, 18627, 16532, 17025, 18295, 17888, 17787, 17387, 18927, 19265, 19390, 19462, 19210, 19672, 20591, 20208, 22103, 22053, 19839, 20432, 22812, 22865, 22815, 22547, 23072, 21838, 22075, 19436, 17003, 14792, 14830, 14760, 23335, 19835, 21447, 21647, 19953, 17590
9626, 22488, 19616, 17195, 18171, 16824, 7825, 9313, 10380, 10510, 10785, 10584, 10603, 10605, 10591, 10581, 10673, 10788, 10989, 10813, 15056, 16048, 17056, 17040, 17059, 16313, 15779, 16627, 17017, 17113, 17197, 17001, 16978, 16796, 16537, 16615, 16709, 17069, 16788, 16531, 16448, 16732, 16709, 16687, 15896, 16460, 16528, 16767, 16475, 16607, 16272, 15922
8758, 20866, 21034, 21407, 19406, 20110, 20116, 20418, 18514, 18615, 19034, 19628, 20335, 20028, 19858, 20512, 20482, 20976, 22574, 17880, 19976, 20320, 22445, 22490, 21113, 20220, 20676, 18395, 18937, 20435, 20835, 21020, 20933, 21429, 21040, 20003, 19901, 19909, 19600, 20696, 22207, 17942, 18273, 16130, 16364, 14578, 15192, 15349, 15439, 15207, 14837, 17256, 20565, 21740, 21283, 19723, 20033, 11136, 18023, 15542, 16742, 17735, 16694, 16464, 15305, 15133, 15427, 16007, 16081, 16361, 17049, 13663, 18082, 23233, 22795, 22795, 16809, 16439, 16391, 15966, 16484, 16463, 16265, 16230, 16477, 16598, 16549, 16471, 16561, 16686, 16906, 20688, 21662, 22386, 23510, 22397, 
