High Priority Execution Time
12331, 48248, 53276, 23487, 15556, 7952, 13997, 22915, 53776, 45832, 21523, 9642, 12128, 15535, 13079, 22006, 49895, 55563, 20498, 29448, 12079, 16095, 21080, 40993, 50681, 27382, 12273, 13283, 52107, 43393, 19455, 9569, 10740, 15276, 13552, 22288, 39978, 57361, 31030, 20287, 11583, 48551, 42777, 17976, 12277, 40573, 49002
9783, 55545, 45762, 26044, 10228, 8541, 13235, 20399, 54660, 46477, 20291, 8730, 11463, 16150, 15210, 19741, 48193, 52537, 25141, 25935, 11368, 11303, 28681, 26778, 50869, 27096, 13208, 11181, 49659, 42138, 20534, 8813, 9487, 18721, 15432, 15963, 39340, 57393, 31105, 18713, 10726, 45236, 39529, 19583, 11773, 35172, 45181
9459, 37867, 54457, 27818, 10947, 7714, 16183, 23077, 53718, 39736, 24078, 8608, 10381, 9054, 16891, 18697, 43216, 59594, 26469, 19410, 9331, 11948, 26097, 37482, 45554, 29737, 13267, 11227, 45061, 46336, 19005, 10351, 11784, 17536, 15266, 22901, 28376, 44084, 33254, 19069, 9933, 33189, 35724, 19727, 10744, 24911, 41844
