Low Priority WRET
18411, 18882, 19711, 19747, 19842, 19895, 19933, 19553, 21528, 21700, 19271, 19491, 19566, 19596, 19662, 19921, 19874, 19957, 20047, 20127, 20129, 20080, 19962, 19929, 19787, 19717, 19729, 19804, 19914, 19931, 20012, 19965, 19988, 20030, 20111, 20095, 20066, 19983, 19944, 20011, 20052, 20137, 20139, 20139, 19952, 20151, 20281, 20473, 20522, 20465, 20388, 20380, 20116, 20153, 20184, 20062, 20055, 20031, 20156, 20290, 20333, 20408, 20406, 20419, 20362, 20331, 20309, 20400, 20343, 20477, 20482, 20476, 20375, 20365, 20430, 20628, 20573, 20538, 20591, 20539, 20702, 20752, 20810, 20717, 20695, 20619, 20494, 20466, 20651, 20651, 20657, 21528, 21524, 21524, 21524, 21568, 21053, 21033, 20961, 20988, 20975, 20857, 21090, 21093, 21232, 21422, 21437, 21395, 21390, 20969, 20755
21408, 21462, 21709, 19512, 19622, 19751, 19814, 20085, 20171, 20172, 20429, 20434, 20417, 20280, 19896, 20024, 20148, 20193, 20245, 20208, 20274, 20270, 20574, 20664, 19981, 20176, 20515, 20589, 20117, 20516, 20904, 19909, 20333, 20523, 20804, 20919, 19344, 19777, 19965, 20155, 20398, 20447, 20548, 20803, 19519, 20649, 19824, 19873, 19887, 19506, 19170, 19303, 20017, 19060, 20410, 19420, 19940, 20305, 20315, 19455, 19958, 19076, 19748, 19893, 19517, 19840, 20115, 19180, 19638, 20950, 17113
