Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
79, 5, 27.7778, 7.43802, 9.09955
90, 3.88889, 2.17391, 19.0476, 9.11127
93, 0.694444, 11.6279, 22.5131, 8.93353
