High Priority WRET
7379, 7517, 7523, 6848, 10006, 9997, 9995, 6837, 6853, 8107, 8040, 8186, 6920, 6945, 6806, 6923, 7345, 7262
8169, 8350, 8352, 7441, 6914, 6852, 6949, 7081, 7102, 6961, 6880, 6889, 7001, 6881, 6877, 6794, 6847, 7138
8107, 8152, 8152, 7369, 7245, 7353, 7298, 7879, 7814, 7880, 7402, 7230, 6944, 7198, 7197, 7331, 7196, 7426
7232, 7458, 7489, 7315, 7294, 7292, 7239, 7187, 7223, 7274, 7295, 7295, 7254, 7309, 7268, 7110, 7265, 7294
10132, 12832, 13234, 11016, 10893, 7272, 7244, 10509, 10556, 10597, 7613, 7626, 7624, 7324, 7382, 7923, 7867, 7832
7402, 7496, 7548, 7447, 7271, 7255, 7254, 7150, 7132, 7179, 7157, 7179, 7085, 7042, 7000, 6861, 6795, 6877
7741, 7976, 10584, 10027, 10012, 10992, 11331, 11331, 10713, 7510, 7510, 7412, 7321, 7358, 7235, 7230, 7311, 7527
8175, 8289, 8368, 7532, 7470, 7157, 7193, 7263, 7269, 7219, 7227, 7221, 7300, 7330, 7307, 7222, 7211, 7381
