Low Priority WRET
9117, 11738, 21642, 23531, 22374, 17985, 20404, 16701, 8337, 10842, 11639, 12983, 12433, 12172, 10828, 12145, 11411, 12233, 12456, 12817, 10932, 11123, 11144, 12777, 12072, 14423, 12753, 13045, 10865, 10566, 10961, 11262, 10735, 11626, 11712, 13086, 11972, 11602, 10768, 12408, 11653, 12411, 11436, 12156, 11759
6340, 14504, 28515, 7732, 17060, 10323, 27100, 
