Low Priority WRET
14354, 14695, 11969, 12984, 14538, 12084, 13132, 12557, 12637, 12731, 13817, 12613
8250, 13526, 13879, 14992, 9432, 14278, 14532, 14648, 13938, 14372, 14707, 15038, 14824, 14846, 13719, 13957, 14116, 12942, 16585, 7374, 12493, 13913, 11638
13624, 13833, 14120, 13403, 7447, 13056, 13065, 13237, 13151, 12995, 14062, 13254, 13458, 13610, 13749, 13742, 13777, 13751, 13892, 13907, 14054, 14103, 14182, 14110, 14132, 14137, 14078, 14106, 12772, 13386, 13649, 13862, 14031, 13967, 13594, 13534, 13746, 13826, 13956, 13946, 13781, 13653, 13683, 13810, 13547, 13531, 13627, 13778, 13596, 13515, 13591, 13660, 13776, 13698, 13808, 13524, 13575, 13706, 13737, 13756, 13786, 13776, 13809, 13752, 13495, 13515, 13572, 13674, 13674, 13490, 13653, 13748, 13779, 13670, 13552, 13266, 13698, 13718, 13889, 13779, 13838, 13914, 13834, 13976, 13914, 14018, 13783, 13720, 13656, 13603, 13578, 13820, 13760, 13858, 13646, 13592, 13486, 13621, 13774, 13901, 13899, 13782, 13653, 13544, 13586, 13888, 14005, 14269, 14281, 13646
8161, 13678, 8288, 8315, 12883, 13045, 13331, 13466, 12906, 13156, 17023, 14283, 7833, 8207, 11702, 14247, 15035, 7998, 13039, 20650, 12917, 13102, 13218, 13410, 13559, 13728, 13998, 12676, 12910, 13467, 13743, 13840, 13615, 13518, 13355, 13537, 13620, 13597, 13545, 13617, 13749, 13128, 13547, 13704, 13821, 13915, 13700, 13807, 13906, 10653
13782, 14307, 14406, 13523, 13641, 13886, 13859, 13939, 13979, 14047, 13943, 13234, 13463, 13580, 13506, 13530, 13776, 14038, 14124, 14207, 13989, 13877, 13832, 14222, 14155, 13797, 13604, 13915, 13841, 13927, 13758, 13796, 13811, 13753, 13826, 13792, 13847, 13953, 13989, 13871, 13712, 13784, 13713, 13754, 13781, 13739, 13850, 13772, 13841, 13957, 13939, 13954, 13778, 13794, 13743, 13747, 13922, 13927, 13928, 13882, 13902, 13888, 13821, 13751, 13842, 13614, 13926, 13878, 13797, 13761, 13714, 13740, 13628, 13903, 13940, 14026, 13932, 13700, 13733, 13639, 13861, 13903, 13986, 13682, 13783, 13663, 13751, 13742, 13637, 13603, 13644, 13859, 13753, 13803, 13628, 13757, 13861, 13832, 13583, 13780, 13861, 13771, 13744, 13772, 13865, 13924, 13803, 13812, 13783, 13642, 13437
12916, 13260, 12987, 13324, 13339, 13885, 13183, 13465, 13601, 13448, 13573, 13539, 13593, 13476, 13540, 13362, 13467, 13587, 13666, 13720, 13062, 13262, 13581, 13558, 13654, 13406, 13486, 13720, 13744, 13721, 
