Low Priority WRET
4044, 4573, 5620, 5322, 8038, 7638, 7638, 4847, 4847, 6610, 6610, 6610, 4751, 4751, 8323, 8323, 8323, 5945, 5945, 8709, 8709, 8964, 10269, 12635, 12902, 12748, 11526, 3929, 4371, 4730, 5242, 5106, 4682, 4542, 5130, 5130, 5509, 5306, 5306, 6048, 6048, 6048, 4757, 4757, 5545, 5596, 5847, 5054, 5002, 6116, 6106, 6405, 5731, 5731, 6621, 6621, 6621, 4251, 4153
2562, 3437, 3448, 6014, 6014, 8355, 7990, 7606, 3999, 4278, 6515, 6515, 6411, 3685, 3681, 6502, 6502, 6520, 4134, 4187, 6573, 6528, 6632, 8951, 12139, 12385, 12385, 10454, 2703, 4588, 4619, 4797, 4604, 4256, 4177, 4780, 4732, 4751, 4463, 4463, 6066, 6001, 5860, 3918, 3951, 5485, 5391, 5480, 3799, 4117, 5508, 5508, 5463, 5151, 5226, 6928, 6328, 6215, 3531, 4201
2999, 8261, 8998, 9330, 8403, 11301, 12328, 12328, 8390, 6395, 9976, 11460, 11460, 8902, 6329, 11561, 12425, 12425, 9733, 8056, 13604, 13604, 14127, 14489, 15794, 15794, 14855, 12926, 6549, 5575, 7068, 10190, 10289, 9424, 7692, 8707, 10509, 10509, 10183, 6596, 8483, 9260, 9260, 8929, 6157, 11419, 12008, 12008, 9204, 5808, 8923, 10028, 10295, 10019, 8925, 8740, 9338, 9338, 8265
2799, 12494, 12494, 12494, 8992, 9054, 10934, 10934, 10829, 5874, 8393, 10655, 10655, 10570, 5916, 9759, 10783, 10783, 10773, 8758, 11719, 12028, 14978, 16562, 17013, 17013, 14418, 11897, 8167, 7051, 7354, 11730, 11730, 11730, 8649, 9654, 12046, 12046, 12046, 8269, 8907, 10551, 10551, 9715, 7454, 10211, 11384, 11384, 10428, 6516, 8873, 11163, 11607, 11367, 9288, 10098, 12345, 12345, 12345
2966, 12608, 13305, 13305, 10340, 9251, 10845, 11448, 11448, 8603, 9146, 11756, 11977, 11977, 8863, 9541, 12825, 12945, 12945, 10773, 11485, 13802, 15409, 7521, 7521, 7521, 10914, 11661, 11661, 9151, 9217, 11243, 11243, 11001, 8988, 7983, 9864, 9864, 9864, 8099, 9696, 11424, 11424, 10158, 7344, 8392, 12945, 12945, 12945, 9561, 9849, 12119, 12119, 12085
1994, 5271, 5708, 5708, 5692, 8768, 8768, 8768, 5591, 4633, 7277, 7352, 7358, 5201, 4941, 8760, 8760, 8760, 7250, 6804, 9710, 9710, 10566, 13224, 14943, 15062, 15062, 13013, 5513, 5433, 5582, 6183, 6398, 5889, 5471, 6042, 6843, 6843, 6369, 5629, 6767, 6767, 6767, 6200, 5260, 9382, 9382, 9382, 6015, 5041, 6317, 6397, 6988, 6624, 6469, 8169, 8276, 8276, 5559, 4544
3217, 12203, 13845, 13845, 10844, 8794, 12087, 12110, 11848, 7659, 8369, 11999, 12939, 12939, 9731, 9371, 12816, 13794, 13794, 9868, 11116, 14152, 16353, 17200, 6493, 6833, 8111, 7295, 7485, 11046, 11434, 11434, 8856, 8723, 12707, 12707, 12707, 9720, 7811, 11779, 11779, 11779, 8094, 9371, 12118, 12724, 12170, 7237, 7723, 12716, 13972, 13972, 11649, 9244, 11652, 11943, 11943
2232, 5280, 6035, 6035, 5177, 5768, 6516, 6575, 6212, 4659, 5130, 6277, 6277, 5672, 4817, 5188, 6704, 6879, 6264, 5258, 5991, 7561, 8255, 8545, 12114, 4608, 4608, 4773, 4687, 6353, 6428, 6428, 4931, 5016, 6551, 6551, 6551, 5188, 4913, 6164, 6246, 6246, 5165, 5680, 7342, 7342, 6428, 5018, 5093, 6935, 7146, 6437, 5364, 5594, 6246, 6456, 5875, 4369
2257, 8772, 9206, 9206, 8610, 10753, 13037, 13037, 11795, 7812, 9789, 11391, 11391, 10508, 7460, 10300, 10616, 10641, 9863, 8533, 12027, 13021, 14146, 15489, 6568, 6581, 6581, 5878, 7195, 9711, 9997, 9620, 7934, 9524, 11167, 11167, 11167, 6874, 9076, 10800, 10800, 10098, 6438, 11514, 11991, 11991, 9033, 5674, 9476, 11251, 11251, 11088, 8578, 10665, 10665, 10665, 9137, 5509
3508, 5926, 8402, 8676, 8920, 8176, 6919, 6071, 6417, 6522, 6414, 6444, 6144, 6473, 6555, 6555, 6361, 7401, 7401, 7990, 7176, 7197, 9757, 12058, 12773, 12773, 11272, 3033, 6190, 6190, 6190, 6399, 6472, 6970, 6716, 6608, 6555, 6604, 7023, 6708, 6582, 6316, 6420, 6858, 7317, 7203, 6719, 6294, 6840, 6752, 6524, 6654, 7411, 7411, 7564, 6662, 5851, 3790, 4785
2315, 10849, 10849, 10849, 8293, 8541, 10950, 10950, 10950, 7873, 7871, 12140, 12140, 11944, 7567, 6749, 10437, 10512, 10512, 8642, 6576, 10738, 12898, 14635, 5410, 5410, 6150, 10243, 10314, 10314, 6587, 5729, 9033, 9148, 9148, 7555, 5026, 9786, 9786, 9786, 6768, 6177, 8770, 8770, 8770, 6460, 5247, 10597, 10762, 10762, 8274, 5034, 8907, 8907, 8907, 5405
