Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory
310, 0, 0, 30.6218, 7.7597
320, 0, 0, 33.1434, 7.7597
335, 0, 0, 37.2346, 6.96283
328, 0, 0.734214, 35.3216, 6.96283
335, 0, 0, 37.131, 6.96283
