Low Priority WRET
9239, 12038, 17016, 19328, 20797, 22504, 22047, 20525, 18279, 18908, 19150, 18877, 18147, 16128, 16079, 15475, 14582, 14882, 14859, 15040, 14994, 14985, 15035, 18865, 20668, 20633, 20477, 15328, 15248, 15409, 15149, 15249, 15228, 15436, 20059, 19890, 19794, 15328, 15300, 14932, 14858, 13910, 15474, 20443, 23064, 24180, 19439, 18247, 17838, 18916, 17832, 17941, 20841, 21169, 21502, 20589, 20638, 20889, 17051, 18558, 19934, 20264, 18916, 21106, 20469, 20723, 21680, 22259, 15924, 20722, 21447, 21428, 21858, 21859, 21743, 19959, 12550, 16939, 20786, 20804, 20785, 11602
11413, 19841, 17063, 17266, 17702, 16428, 16513, 16537, 16494, 16490, 16735, 16494, 19400, 20948, 22835, 23139, 22301, 22688, 22144, 22279, 22238, 22421, 19083, 20747, 21913, 23244, 23060, 22516, 22620, 16232, 16279, 17529, 17521, 17521, 16394, 16616, 16749, 16920, 16726, 16711, 17102, 16789, 16662, 16354, 16420, 16634, 16498, 16462, 16738, 17362, 17187, 17061, 16454, 16417, 16586, 16985, 17007, 16968, 15578, 16229, 17786, 16649, 15306, 17858, 18230, 18455
11143, 12179, 11380, 10606, 13000, 16008, 16334, 15279, 14280, 11265, 11363, 11217, 11259, 11046, 11097, 10976, 11259, 11210, 11027, 11004, 10609, 10735, 11006, 10867, 10762, 10778, 10948, 11360, 11542, 11623, 10783, 10636, 10711, 10799, 11024, 11079, 11057, 11022, 10738, 10692, 10985, 11118, 11311, 11433, 11230, 11318, 11221, 11102, 11370, 11312, 15237, 15889, 16165, 16243, 16122, 15995, 15721, 15971, 16052, 15920, 15985, 15876, 15810, 15656, 15394, 11402, 11179, 11164, 11511, 11480, 11517, 11016, 11134, 11150, 11195, 14318, 15945, 16349, 16448, 16239, 16212, 16383, 16665, 16730, 16522, 16081, 16044, 15654, 15865, 15826, 16611, 16950, 16854, 16131, 15822, 15449, 16308, 16611, 16649, 16682, 16510, 16533, 16172, 16315, 16465, 16718, 17238, 17345, 17578, 16913, 17184, 17172, 17488, 17265, 17320, 16993
15586, 16545, 15303, 20633, 20732, 20481, 21755, 21769, 16400, 19513, 20244, 20583, 20354, 19719, 20855, 20860, 15935, 15774, 19464, 19256, 18448, 20675, 20690, 16428, 20328, 20535, 15945, 18495, 19212, 21136, 21972, 22161, 16513, 20752, 20793, 20793, 16362, 20061, 21105, 21150, 20392, 17045, 21764, 22367, 22367, 20279, 16330, 15516, 18588, 20112, 22469, 22522, 22004, 19483, 15499, 19727, 20274, 20473, 17530, 17223, 17232, 16785, 16781, 19704, 19673, 22452, 14042, 16769, 16886, 10507, 10618, 13469, 15619, 15867, 18139, 18565, 19772, 20510, 18676, 17672, 19186, 17475, 20204, 17126, 18953, 18746, 18173, 18836, 18023, 19140, 11741
11775, 12504, 16178, 16901, 17246, 16454, 16919, 17137, 17389, 17107, 16870, 16936, 16759, 16139, 16561, 16840, 15997, 16535, 16723, 15853, 16371, 16148, 17184, 17279, 17725, 16296, 16368, 16771, 16983, 17333, 16711, 17066, 17082, 16740, 17073, 17423, 16928, 15535, 16216, 16690, 16965, 16410, 16730, 17005, 16847, 20583, 22006, 11561, 12298, 10121, 10358, 11046, 15776, 18285, 18021, 18361, 16910, 16793, 16895, 20129, 20303, 20195, 17870, 18980, 19118, 19193, 16499, 16365, 19140, 19439, 19659, 18363, 18587, 18941, 18266, 18059, 16760, 16818, 16644, 16629, 16406, 16545, 16462, 16297, 18820, 20817, 20926, 18621, 16993, 18353, 18165, 19269, 19293, 19075, 16870, 16996, 17703, 17609, 17673, 16865, 16687, 16347, 16557, 16835, 17036, 16995, 16487, 16704, 16562, 16263, 16318, 16640, 16853, 17298, 18794, 18811, 21420, 21595, 21497, 21362, 22454, 22032, 21691, 21095, 20996, 21017, 21466, 21789, 23749, 24040, 22534, 22295, 21997, 21891, 18986, 19520, 19971, 20141, 21790, 21951, 20467, 19585, 19051, 21260, 21505, 21106, 21835, 22103, 21380, 20529, 20816, 20613, 21334, 22352, 22695, 22416, 21404, 21600, 21802, 21986, 22197, 22147, 20589
7119, 7122, 13148, 16078, 14243, 14601, 14904, 14885, 14397, 14524, 14648, 15342, 14091, 14143, 13857, 13857, 9439, 9116, 9186, 9124, 10907, 8732, 8991, 9210, 8850, 12207, 13761, 13899, 16978, 19169, 20385, 21174, 21390, 21776, 21321, 21806, 20972, 21753, 21142, 20710, 21384, 21980, 20896, 18538, 15539, 15194, 15174, 14984, 14568, 15057, 13702, 14163, 14437, 14024, 15047, 16204, 16306, 15030, 15253, 14578, 15330, 15454, 15241, 15965, 15872, 15764, 16164, 16541, 15482, 16055, 16056, 15942, 16206, 15724, 16913, 15231, 15782, 15588, 15140, 15704, 16139, 15836, 16416, 16233, 14550, 15781, 15970, 11599
16103, 15733, 15481, 15723, 15645, 15536, 15645, 16274, 16421, 15681, 16003, 15673, 15677, 16106, 15683, 14943, 16608, 16025, 16870, 16752, 16785, 16519, 16699, 16888, 16127, 11975, 19793, 19391, 16304, 16060, 16665, 16604, 16624, 16970, 16852, 16422, 16181, 16120, 16246, 16308, 16117, 16259, 16430, 16412, 15806, 16125, 16177, 15741, 17422, 18980, 20801, 21309, 20733, 19837, 20666, 22088, 22249, 22716, 22240, 22910, 21935, 20904, 19169, 19090, 20200, 22412, 22592, 21718, 19483, 16511, 16668, 19763, 23911, 23911, 21830, 20772, 20832, 20787, 16670, 16518, 16078, 16229, 16494, 16656, 16639, 16591, 16603, 16275, 16338, 16194, 15931, 15418, 15675, 16432, 21574, 21961, 23581, 22226, 21151, 16253, 16450, 21081, 22436, 23386, 24219, 22005, 23740, 21701, 20715, 20878, 20856, 20667, 15431, 15815, 15923, 15540, 15682
17086, 17171, 17654, 19788, 18850, 20933, 19993, 21914, 15952, 8518, 10603, 13296, 14850, 15256, 15399, 14073, 16074, 16231, 15869, 14890, 15445, 14089, 15393, 15621, 16107, 14992, 15558, 15871, 14589, 9248, 13847, 14415, 14869, 14962, 15028, 14766, 14796, 15097, 18390, 18352, 18687, 14791, 14747, 14440, 14971, 15252, 15376, 15469, 18180, 18244, 18244, 17338, 16558, 14185, 14385, 13774, 14140, 14406, 13874, 15348, 15229, 14717, 14656, 15095, 15269, 15281, 15351, 15305, 15314, 14344, 17595, 17771, 18047, 17146, 17146, 15281
17410, 17905, 15654, 16013, 16206, 15323, 16286, 19412, 16905, 20813, 12124
19888, 19906, 15784, 14986, 15407, 14769, 15779, 15967, 15565, 14878, 15834, 16272, 16225, 16034, 17533, 16294, 16637, 17773, 18693
