Low Priority WRET
3843, 3953, 6476, 9955, 9531, 6423, 8892, 10417, 10849, 10872, 10791, 10826, 8054, 8495, 7477, 7477, 7429, 7429, 7691, 7694, 7694, 6840, 6840, 8701, 7926, 7926, 6561, 6561, 7022, 6501, 6501, 6497, 6497, 7956, 7472, 7472, 6770, 5484, 6957, 6168, 6168, 6826, 6826, 8008, 7465, 7465, 7220, 7038, 8215, 8064, 8125, 6883, 5993, 6864, 6676, 6676, 6931, 6931
8010, 8010, 11347, 12524, 9780, 3999, 3999, 11378, 12312, 11344, 4919, 5958, 8669, 8708, 8271, 7194, 6769, 8145, 8145, 8031, 7651, 7608, 7597, 8112, 8177, 8243, 8334, 8687, 8687, 8164, 6827, 7189, 7714, 8096, 7972, 8103, 9217, 9253, 9253, 8210, 7934, 8634, 8681, 8687, 8371, 8075, 7056, 7795, 8338, 8518, 8187, 6761, 7029, 7745, 7357, 7357, 6554
2694, 6999, 9139, 10155, 9679, 5840, 6230, 8834, 4404, 4404, 5022, 5627, 6139, 6290, 5001, 4797, 6047, 6166, 6217, 4605, 4522, 5759, 6218, 6677, 5253, 4892, 5336, 5855, 6045, 4755, 4633, 5757, 6369, 6535, 5532, 5163, 5920, 6124, 6163, 5782, 5395, 6028, 6462, 6582, 4272, 3990, 6451, 6902, 6902, 4426, 4719, 5475, 5722, 5987, 4538
2066, 5077, 8373, 11047, 4622, 6973, 9421, 9421, 5151, 5207, 5258, 4398, 3986, 3971, 4028, 3930, 3930, 4225, 4217, 4217, 4065, 3938, 4245, 4240, 4240, 4051, 4207, 4626, 4449, 4492, 4498, 4498, 4710, 4579, 4579, 4631, 5757, 5899, 5724, 4300, 4306, 4502, 4590, 4590, 4262, 4296, 4227, 4745, 4475, 4545, 4792, 4759, 4761, 4168, 4348, 4553, 4553
5313, 5313, 6356, 9713, 10613, 3157, 9473, 3358, 6210, 7495, 8391, 7241, 6519, 6741, 6743, 7203, 7485, 7433, 6834, 5393, 6474, 6665, 7419, 7496, 8069, 7962, 6992, 6860, 7200, 6977, 6293, 7624, 7878, 7810, 7099, 6320, 6823, 6745, 6126, 6665, 6771, 7634, 6819, 7434, 7140, 6720, 5066, 5746, 7853, 7853, 7747, 6569, 6908, 7006, 6886
9494, 9494, 11774, 11457, 5601, 10645, 12356, 11590, 4233, 6515, 7710, 8185, 7825, 5791, 6695, 6865, 7083, 6347, 6202, 6532, 7617, 7972, 7679, 7024, 7812, 7812, 7577, 5622, 5766, 6842, 7577, 8006, 7178, 6791, 7250, 7994, 7869, 7725, 6937, 7508, 7966, 7825, 7199, 5501, 7594, 8081, 8081, 7381, 4738, 6178, 6725, 6725, 6309, 5010
4461, 5298, 9527, 11237, 10430, 10667, 11240, 4795, 6096, 6892, 6722, 6070, 5346, 6412, 7367, 8629, 8113, 7470, 7701, 8264, 8264, 6731, 5729, 5985, 7025, 8130, 7579, 7013, 7288, 6983, 8875, 8437, 6891, 7326, 7900, 7477, 7526, 6231, 6407, 7498, 8518, 7559, 6856, 7208, 6620, 6951, 6078, 5407, 5303, 7203, 7344, 7564, 7631
3450, 3958, 4988, 7126, 11461, 11461, 11461, 5946, 7368, 8278, 9979, 9979, 9642, 7074, 7074, 5500, 5500, 6532, 6532, 6532, 4673, 5274, 5947, 5947, 7392, 7191, 7191, 6404, 6404, 7401, 6777, 6777, 5372, 5360, 7336, 7256, 7256, 6395, 5723, 5595, 4651, 4888, 7142, 7142, 7593, 6735, 6735, 6247, 6247, 8491, 7427, 7677, 5800, 5800, 6683, 6096, 6096, 6575, 6575
4191, 9613, 11582, 3699, 10714, 5313, 7716, 8278, 7598, 6981, 7401, 8513, 9428, 8871, 7745, 7488, 8481, 9144, 7869, 6659, 7171, 7768, 7768, 7569, 7173, 7397, 7341, 7857, 8014, 8014, 9118, 9118, 9118, 7727, 7665, 8404, 8805, 8805, 7707, 6891, 7218, 7126, 7959, 7872, 7343, 6496, 7093, 7588, 6902, 6474, 6544
8113, 8549, 10155, 11160, 10154, 10154, 6559, 8499, 8948, 10233, 9917, 8322, 3838, 6718, 6718, 6920, 6143, 6222, 6775, 6381, 6872, 6138, 5957, 7159, 7450, 7450, 6699, 7018, 7066, 6464, 5619, 6396, 6794, 6832, 6463, 6427, 6238, 8104, 8684, 8684, 7511, 7330, 7315, 7991, 7762, 6123, 6329, 6318, 6403, 6597, 6329, 6670, 6414, 6344, 5400, 5177, 5793, 6103
10514, 10514, 12220, 11016, 9596, 3820, 5226, 11956, 5357, 5358, 5358, 4343, 6262, 7645, 8298, 7718, 5971, 6941, 7189, 7207, 6043, 6085, 7394, 8312, 8312, 7240, 6695, 6180, 6888, 6888, 5850, 5567, 6470, 6478, 6478, 5895, 6620, 8584, 8584, 8159, 7572, 7128, 6521, 6888, 6657, 6469, 5883, 6761, 7832, 7832, 7097, 5023, 5463, 5906, 5906, 5699, 4506
