Low Priority WRET
4444, 4444, 6728, 10584, 6358, 7622, 7884, 7759, 6515, 6295, 7592, 8100, 8733, 8810, 8224, 6000, 7418, 9127, 9127, 9127, 6747, 5758, 8325, 8325, 8325, 8337, 8486, 8759, 8096, 8049, 7635, 7635, 8341, 8021, 8021, 7454, 8070, 10313, 9572, 9572, 6647, 7258, 8353, 7988, 7988, 7452, 8308, 9371, 8515, 8515, 7655, 7504, 8146, 7654, 7654, 7233, 9051, 9397, 8614, 7665, 7091, 8532, 9131, 9131, 8257, 6608, 6297, 7647, 7647, 7110, 6414, 7987, 8860, 8860, 7782, 8135, 8643, 9083, 8603, 7449, 5258, 8227, 10031, 10031, 8573, 5950, 5719, 8457, 8457, 8033, 8429, 9063, 9966, 9069, 8474, 8417, 10152, 10380, 9952, 8824, 7851, 9352, 9352, 9352, 7928, 6452, 8288, 9204, 9204, 9088, 8008, 9243, 9686, 9172, 8842, 9486, 11475, 11475, 9755, 7312, 8510, 9223, 9473, 8057, 7752, 8941, 10443, 10443, 8828, 7898, 8042, 10452, 10452, 10384, 8643, 9940, 10214, 11174, 9808, 9313, 8203, 9047, 9761
3335, 4666, 7551, 108380, 4996, 8772, 10998, 5607, 7415, 7851, 7919, 7040, 5862, 7945, 9157, 9157, 8770, 6225, 5816, 8147, 8147, 8147, 8635, 8635, 9415, 7883, 7781, 8274, 9794, 9794, 9319, 7750, 9553, 10823, 10823, 9478, 7292, 7990, 8798, 8872, 8523, 7507, 8574, 9745, 9745, 8823, 7553, 8364, 9265, 9492, 8828, 8226, 8602, 9849, 9849, 9559, 7040, 8278, 9762, 9771, 9067, 7655, 5819, 8794, 9441, 9441, 8805, 6351, 6778, 7503, 7490, 7364, 8917, 8917, 9241, 8227, 8184, 9249, 9362, 11497, 10697, 10087, 6259, 6268, 8594, 8593, 8837, 6769, 6911, 6895, 6895, 6323, 8552, 9876, 9876, 8578, 6984, 8053, 9172, 9515, 9502, 8893, 6701, 7756, 7835, 7835, 7337, 5518, 5878, 7784, 7784, 7784, 6079, 8718, 9005, 9005, 7307, 8036, 8752, 8752, 8105, 7412, 8531, 9322, 9597, 9002, 7200, 8984, 9659, 9659, 9218, 7647, 7785, 9260, 9260, 8806, 8155, 7245, 9375, 9375, 9375, 7181, 9021, 10233, 10233, 8932, 7205
4496, 8058, 10388, 108512, 5140, 8912, 11048, 5914, 9436, 9449, 9449, 7564, 5821, 8040, 9078, 9078, 8565, 5758, 5966, 8163, 8163, 8431, 8772, 8450, 9363, 8182, 8182, 8470, 9861, 9861, 9482, 7061, 9108, 9861, 9861, 9063, 7193, 7996, 8625, 9456, 9341, 8519, 8051, 9228, 9479, 8775, 7680, 7937, 8706, 9213, 9010, 7527, 8735, 10589, 10589, 9748, 7224, 8123, 8857, 8909, 8413, 7498, 5922, 9175, 9619, 9619, 8172, 6876, 6966, 7590, 7590, 7588, 8642, 8737, 9305, 8153, 8087, 9312, 9480, 11062, 10202, 9850, 5596, 6451, 7537, 7557, 8085, 6992, 7276, 7137, 6990, 6261, 8790, 9975, 9975, 8677, 7327, 8366, 9700, 9700, 9052, 7941, 6665, 8067, 8220, 8220, 7460, 5341, 5834, 7452, 7664, 7616, 6588, 8820, 9352, 9352, 7371, 8369, 8976, 9087, 8398, 7592, 8908, 10114, 10168, 8950, 7534, 8803, 10186, 10186, 9317, 7479, 7239, 9297, 9297, 9138, 7911, 7542, 9322, 9645, 9645, 7614, 8659, 9954, 10140, 9005, 7024
3049, 4438, 6634, 13448, 5407, 7442, 7442, 7442, 6079, 6100, 6429, 6394, 6819, 7429, 7429, 6603, 5712, 5631, 6823, 8207, 8464, 7880, 6500, 5617, 6361, 7030, 7030, 7030, 5931, 7538, 7538, 7070, 6177, 4996, 6515, 6775, 6775, 6140, 6208, 6919, 7949, 7869, 5963, 5439, 6653, 6936, 6936, 5770, 7053, 8631, 8779, 7397, 6332, 5478, 6724, 6880, 6880, 5829, 6137, 6790, 7172, 6575, 7501, 7306, 8107, 7311, 6972, 6575, 5040, 7363, 7676, 7676, 6506, 6618, 6843, 6845, 6269, 6834, 7497, 8076, 7166, 6046, 6632, 10498, 10530, 10793, 8401, 6688, 5698, 7230, 7634, 7135, 6449, 5489, 6507, 6507, 6507, 6044, 7048, 7424, 7243, 6111, 6934, 6664, 7113, 7826, 7751, 7527, 8291, 9328, 9328, 7943, 6317, 6695, 7804, 8621, 8621, 9228, 8086, 8630, 8736, 8736, 8006, 6831, 7035, 7707, 7552, 6295, 5662, 7047, 7242, 7242, 6115, 5744, 6762, 7471, 7471, 6470, 5650, 7212, 7212, 6814, 5812, 6493
6230, 8971, 10098, 106782, 4516, 6421, 9564, 10130, 5924, 7304, 7304, 7082, 4155, 4953, 5068, 5202, 5053, 4837, 5451, 5451, 5011, 4652, 7852, 8011, 8116, 6120, 4663, 3994, 5497, 5825, 5864, 5657, 4459, 6360, 6570, 6570, 5898, 4403, 5578, 5942, 5942, 5396, 6699, 8052, 8418, 7630, 6287, 5983, 6891, 6968, 7069, 6054, 7208, 6894, 6939, 6076, 5445, 4279, 5335, 5878, 5878, 5220, 4306, 5344, 5326, 5595, 5746, 5648, 6053, 5546, 5004, 4644, 3759, 5926, 6368, 6368, 5678, 4141, 5673, 6187, 6187, 5731, 4949, 5519, 5444, 5252, 4762, 9056, 9056, 9056, 5244, 4790, 4096, 5080, 5476, 5476, 4914, 4265, 5696, 5807, 5807, 5576, 5343, 6358, 6510, 5841, 4996, 4262, 3900, 5687, 5687, 5687, 7906, 7906, 7906, 6003, 5364, 4643, 6192, 6514, 6514, 5998, 4617, 5858, 6426, 6439, 6125, 4691, 5380, 6298, 6298, 6289, 3905, 6284, 6536, 6536, 5355, 4140, 6377, 6780, 6780, 5167, 4139, 5594, 6571, 6571, 5998, 4948
4124, 8389, 9472, 11670, 6974, 8344, 9435, 9967, 9699, 9059, 9418, 11105, 11105, 10410, 9118, 7512, 9720, 10431, 10431, 9747, 7129, 8793, 9916, 9916, 8946, 10990, 11015, 11223, 9378, 8890, 10117, 10117, 10243, 9162, 8781, 10211, 9883, 11444, 10021, 10021, 9749, 10022, 10593, 9352, 9137, 8637, 8637, 9035, 8693, 8265, 8510, 8565, 8684, 7347, 7347, 7407, 8992, 9545, 9017, 7584, 8525, 9108, 9851, 9242, 8463, 6282, 7557, 8454, 8454, 7381, 8917, 10240, 10240, 8997, 7529, 8839, 10118, 10118, 8765, 7800, 6255, 10115, 10837, 10837, 8723, 7048, 7031, 8057, 7814, 7713, 9123, 9123, 9123, 7900, 7020, 9031, 9542, 9664, 8231, 7111, 8356, 9911, 10406, 9519, 7616, 4842, 8598, 9286, 9286, 8396, 7747, 8256, 8616, 7941, 7607, 9270, 11188, 11188, 9110, 7073, 9056, 9942, 10119, 7636, 7529, 9405, 9538, 9606, 7922, 7595, 8178, 8857, 8857, 8576, 7172, 9400, 10174, 10692, 7987, 7547, 9478, 9543, 9543, 8042
4557, 6571, 7426, 107431, 4383, 8888, 10564, 10659, 6514, 7435, 7477, 7477, 6367, 6624, 7848, 9367, 9350, 9350, 7850, 6539, 7633, 7752, 7752, 8092, 8320, 8654, 7980, 7980, 7950, 9434, 9699, 9463, 8255, 8887, 9938, 10494, 9723, 7797, 8334, 8374, 8448, 8179, 7247, 8131, 9559, 9974, 9337, 8091, 7870, 8581, 8877, 8320, 8054, 8991, 9452, 9452, 8388, 6921, 7910, 8783, 8889, 8661, 7855, 6120, 9369, 9857, 9857, 8660, 7032, 6664, 7418, 7477, 7477, 8499, 8735, 8995, 8006, 7991, 9490, 9903, 11744, 10896, 10417, 6061, 6626, 10154, 10240, 10310, 8246, 7076, 8648, 8894, 8894, 9696, 10040, 10507, 10090, 9688, 8747, 8931, 9287, 9065, 8428, 6661, 8226, 10515, 10747, 10747, 7859, 5868, 10145, 10774, 10774, 7527, 8221, 9006, 9231, 7660, 8547, 9129, 9534, 8842, 7482, 8579, 10270, 10270, 8694, 7273, 8566, 9820, 9820, 9420, 7425, 7896, 8992, 9260, 8737, 7935, 7659, 9918, 10266, 10266, 6971, 9180, 10301, 10518, 9253, 7562
