Low Priority WRET
25256, 15822, 18840, 12552, 15626, 13967, 18361, 13316, 15631, 19226, 14662, 16125, 13461, 16332, 17641, 13819, 17371, 11564, 15919, 15558, 15203, 17958, 17778, 17262, 12037, 13945, 17438, 17584, 15686, 16419, 15870, 18041, 13070, 17125, 16676, 15735, 17785, 17497, 16918, 14261, 16686, 18109, 16977, 16718, 19556, 14451, 19465, 14193, 17443, 17480, 16055, 18828, 16032, 16165, 17642, 16659, 17566, 20163, 14825, 18822, 16936, 16265, 19887, 14663, 17529, 13618, 17514, 18413, 16297
18273, 21498, 
