Low Priority WRET
19417, 15712, 17307, 16407, 16522, 14181, 14179, 14556, 14203, 14608, 14743
16254, 16789, 15224, 15481, 14768, 14106, 14430, 13887, 15072, 14249, 13705, 13863, 13217, 15553, 13724, 14480, 13656, 14243, 14498, 13994, 14497, 14718, 13831, 14359, 14555, 14167, 14333, 16864, 16972, 13130, 13772, 14028, 13190, 13576, 13764, 13901, 14035, 13328, 14046, 14242, 14416, 14175, 13945, 13927, 14533, 13834, 14159, 14120, 14489, 14417, 14396, 13999, 14430, 14133, 14811, 14478, 14618, 14941, 13601, 14290, 13640, 14189, 13866, 19296, 14122, 13597, 13831, 13954, 13886, 14210, 14307, 13766, 14087, 13650, 14046, 14400, 13142, 13108, 13306, 13742, 13422, 13703, 13358, 12827, 13209, 10352
10643, 11821, 11956, 9074, 9714, 9748, 9785, 9426, 8651, 8220, 8732, 8765, 8954, 8860, 8864, 8971, 8911, 8717, 8349, 8921, 9014, 9126, 8887, 8740, 8706, 8548, 8531, 8929, 9057, 9103, 9018, 9099, 9070, 8652, 8503, 13978, 14157, 13115, 13833, 13295, 13826, 14001, 13444, 13544, 12759, 13516, 12919, 13549, 13670, 13225, 13597, 13744, 16562, 12949, 16695, 13933, 14165, 14499, 13553, 14619, 14945, 14756, 14782, 14315, 14157, 14543, 14826, 14779, 14583, 14770, 13988, 14364, 14582, 14718, 14987, 14479, 14435, 14289, 14701, 14383, 13927, 14015, 13624, 13985, 13844, 14188, 14597, 14703, 14514, 14472, 14696, 14423, 14471, 14039, 14246, 10332
10495, 10613, 9375, 9740, 9789, 9762, 9527, 9542, 13040, 15092, 15186, 15125, 15146, 15186, 15061, 14992, 14998, 15100, 15040, 14955, 14954, 15054, 15264, 15199, 15223, 14707, 14753, 14855, 14927, 15142, 15125, 15303, 15294, 15449, 15154, 15094, 15283, 15328, 15243, 14903, 15114, 15011, 15242, 15321, 15186, 15179, 15680, 15223, 15113, 15504, 14761, 15284, 14777, 15243, 15515, 15046, 15348, 15377, 15229, 14408, 14609, 14906, 16388, 16429, 13051, 13314, 13458, 13002, 13034, 13697, 12903, 13620, 12644, 13305, 13846, 13734
10403, 14948, 16167, 15939, 15902, 15167, 14634, 15108, 14567, 15113, 15645, 14326, 14766, 15277, 15461, 15228, 14489, 10375, 9508, 10131, 10168, 10092, 9898, 9821, 15733, 14647, 15512, 14434, 15050, 15093, 14708, 14105, 9435, 9919, 9984, 11917, 14810, 15163, 15536, 14310, 15521, 14347, 15634, 16617, 14788, 9930
