Low Priority WRET
3770, 9122, 10459, 14012, 12457, 10467, 11571, 11571, 14211, 13961, 12547, 9141, 8075, 4858, 11322, 11825, 12056, 11383, 12269, 12269, 11105, 9194, 9150, 7489, 8950, 10471, 11421, 11382, 10657, 10657, 10537, 10460, 9165, 8333, 9030, 9373, 9294, 11662, 11463, 13353, 11551, 11501, 8792, 9283, 10431, 10431, 9995, 8664, 10211, 12385, 13084, 11865, 10590, 8559, 8922, 10528, 10193
3575, 3575, 6709, 12169, 14683, 15127, 14837, 13496, 8590, 11959, 14394, 14785, 14785, 11183, 5508, 5087, 4838, 10608, 12419, 13543, 14284, 13832, 12871, 7871, 7292, 7192, 5402, 9950, 10225, 10225, 9608, 9589, 9589, 6682, 6682, 6334, 5500, 9245, 9264, 9264, 9618, 12276, 12276, 11840, 7459, 6983, 7932, 9249, 9273, 8676, 8393, 12346, 12346, 13794, 11672, 11672, 8016, 10902, 11106, 11035
6281, 7588, 8254, 9320, 10631, 11343, 11162, 10638, 8575, 7283, 7497, 4925, 4925, 4058, 6896, 7357, 8827, 11200, 11200, 10529, 5747, 4973, 4973, 6799, 8959, 8959, 9408, 6680, 7022, 10566, 10566, 10566, 5774, 5126, 8384, 8384, 9394, 6079, 6243, 6548, 6957, 6830, 6127, 5782, 5220, 5923, 6091, 6167, 5817, 6051, 6638, 6638, 5878, 5814, 6005, 6335, 6520, 6150, 6086, 7441
6829, 7836, 9050, 9542, 10057, 9952, 9707, 8479, 8995, 8995, 7072, 4396, 5256, 6972, 6972, 9818, 9616, 10828, 8928, 8883, 6856, 5592, 6018, 8118, 8118, 10389, 8574, 8574, 7886, 8230, 8373, 5447, 5559, 7946, 7946, 10128, 8042, 8042, 6632, 7180, 7253, 6804, 5704, 5664, 8537, 9149, 9149, 7139, 6999, 8750, 8728, 8447, 5854, 6949, 6949, 6808, 6201, 6439, 7667
2816, 2816, 8691, 11422, 12849, 13898, 12672, 13063, 12694, 12694, 12694, 12061, 11844, 11124, 8359, 3992, 11800, 14585, 14585, 12667, 13896, 15160, 15160, 11022, 8675, 8675, 9604, 10852, 10852, 9818, 11121, 10518, 10980, 11329, 11329, 9752, 9567, 10309, 11137, 10837, 9772, 13143, 13143, 13143, 9108, 8559, 8955, 10768, 11690, 11690, 10462, 11992, 14267, 13967, 11553, 10663, 8451, 9657, 10159, 10041
2936, 3995, 6095, 9929, 10753, 11007, 10922, 10922, 10453, 8111, 6232, 6538, 6538, 7640, 6672, 7681, 7616, 9208, 9091, 9193, 8153, 7165, 5866, 6360, 7488, 7859, 7468, 7044, 5313, 5289, 6864, 6864, 7293, 6544, 6612, 6988, 6988, 7149, 5391, 5590, 8315, 9441, 9441, 8153, 5625, 7103, 7123, 8251, 7856, 7348, 6722, 7537, 7754, 7399, 6493, 7576, 7576, 7365, 7592, 7705
4796, 6659, 12011, 12061, 4635, 5318, 5443, 12735, 13104, 5586, 7616, 7953, 10016, 9918, 9918, 10215, 10621, 11693, 8524, 8315, 5977, 5657, 10072, 10172, 10172, 8143, 9510, 9510, 8727, 6434, 5532, 8855, 10385, 10385, 9861, 6023, 10113, 10514, 10514, 8898, 6545, 6228, 8970, 8970, 8854, 7280
3489, 3499, 5648, 10227, 10499, 11045, 9902, 10586, 11522, 11381, 10531, 10050, 9791, 9010, 4806, 3858, 4435, 7859, 8084, 8477, 7856, 8438, 7318, 6975, 5298, 5316, 4525, 7145, 8820, 9114, 8337, 7555, 7940, 7480, 7556, 6651, 5152, 5520, 6864, 7014, 6810, 8104, 8314, 9418, 8509, 7884, 6245, 6610, 6895, 7303, 6311, 5991, 5885, 7337, 7136, 7136, 4605, 5718, 7577, 7577
3881, 3881, 5756, 9808, 13261, 14383, 14383, 13315, 11414, 11425, 12458, 12670, 12330, 11238, 7469, 5377, 5204, 12184, 12184, 12184, 8937, 10326, 10261, 10261, 7713, 6963, 6277, 9743, 9962, 9962, 9734, 11078, 11078, 11848, 10796, 7941, 6431, 6536, 7877, 7721, 9231, 11226, 11618, 11167, 11058, 8323, 8561, 9149, 9664, 8432, 7554, 6360, 7087, 7600, 7561, 7435, 5258, 7140, 8998, 8995
3986, 4706, 8137, 9854, 11086, 11086, 11195, 10403, 8521, 6250, 6077, 5694, 5827, 5381, 8441, 8441, 8441, 7072, 7839, 7253, 6386, 5121, 6461, 6792, 6792, 5950, 5944, 5148, 5154, 6377, 6377, 6377, 5167, 5249, 6163, 6163, 6419, 5308, 5325, 9005, 9370, 9370, 7068, 5019, 6418, 6418, 6418, 5541, 5060, 6191, 6702, 7023, 6290, 5759, 8212, 8212, 8212, 6890, 6890
2573, 8410, 12443, 14128, 15719, 15719, 14475, 13618, 13618, 12510, 11497, 11418, 11418, 5378, 3915, 5717, 10453, 11471, 12036, 11448, 11448, 9521, 7093, 6713, 5038, 4929, 9873, 9873, 9873, 10006, 10006, 10115, 7541, 6915, 5166, 5052, 9863, 9863, 9863, 9794, 12615, 12615, 12435, 6966, 6505, 11062, 11450, 11450, 9221, 9682, 13332, 15026, 15779, 13783, 11678, 5826, 10586, 10586, 10586, 4988
