Low Priority WRET
13025, 13435, 8438, 8489, 12083, 12474, 7300, 8404, 13624, 8881, 12358, 12170, 12427, 13024, 10334, 13148, 8714, 12080, 11702, 12088, 12151, 12208, 12204, 12098, 12086, 11952, 12004, 12181, 11862, 11785, 12044, 11833, 11969, 12130, 11702, 11917, 12061, 8761, 12997, 12767, 12908, 13320, 12736, 12734, 12580, 12261, 12293, 12357, 12375, 12271, 12287, 12304, 11823, 12128, 12054, 11916, 12135, 12021, 12075, 12112, 12201, 12274, 12313, 12206, 12075, 12192, 12295, 12366, 12216, 12204, 12147, 12152, 12137, 12040, 12064, 12057, 12320, 12392, 12411, 11957, 12039, 12150, 12234, 12315, 7094, 12208, 12659, 15139, 12860, 13082, 13367, 12854, 12145, 12363, 12150, 12245, 12415, 12075, 12171, 12432, 12035, 12286, 12425, 12088, 12320, 12093, 12363, 12483, 11257
13483, 8643, 12139, 12954, 12696, 13246, 11430, 12033, 12137, 11725, 12112, 13011, 13153, 13357, 
