High Priority Execution Time
8405, 12421, 12348, 12014, 11887, 12131, 11624, 11605, 12103, 12128, 11901, 11913, 11839, 11715, 11768, 11721, 11686, 11839, 11966, 11882, 11633, 11839, 12203, 12073, 12047, 11820, 12234, 12444, 12710, 12239, 12537, 12601, 12936, 12200, 12450, 12390, 12364, 12854, 12336, 12388, 12384, 12565, 12838, 12222, 12261, 12521, 12338, 12276, 12632, 12208, 12281, 12388, 12634, 12514, 12369, 12655, 12666, 12402, 12455, 12572, 12615, 12582, 12263, 12488, 12836, 12341, 12219, 12422, 12408, 12614, 12316, 12471, 12204, 12466, 12557, 12522, 12655, 12319, 12473, 12396, 12290, 12714, 12359, 11986, 12292, 12124, 11583
8129, 12210, 12265, 12795, 12423, 12357, 12486, 11940, 12400, 12238, 12332, 12276, 12160, 11966, 12355, 12391, 12202, 12069, 12207, 12521, 12491, 12409, 12346, 12390, 12403, 12247, 12455, 12439, 12530, 12223, 12293, 12493, 12443, 12198, 12523, 12060, 12042, 12362, 12570, 12600, 12351, 12517, 12366, 12303, 12452, 12561, 12562, 12472, 12691, 12543, 12385, 12378, 12407, 12270, 12374, 12483, 12322, 12599, 12276, 12379, 12082, 12352, 12435, 12714, 12413, 12551, 12224, 12259, 12467, 12344, 12740, 12403, 12027, 12222, 12418, 12575, 12416, 12375, 12566, 12222, 12377, 12406, 12343, 12104, 12403, 12068, 11866
8910, 12989, 12397, 12389, 12135, 12414, 12343, 12348, 12219, 12640, 12224, 12619, 12344, 12186, 12244, 11902, 12371, 12158, 12620, 12251, 12372, 12435, 12371, 12405, 12300, 11975, 12207, 12081, 12540, 12280, 12395, 12641, 12593, 12734, 12602, 12455, 12591, 12469, 12626, 12222, 12623, 12428, 13330, 13002, 12650, 12403, 12704, 12343, 12626, 12287, 12751, 12496, 12455, 12360, 12492, 12248, 12302, 12372, 12201, 12434, 12405, 12227, 12126, 12759, 12157, 12104, 12384, 12838, 12598, 12310, 12361, 12207, 12216, 12197, 12459, 12114, 12274, 12285, 12285, 12341, 12459, 12490, 12433, 12804, 12453, 12442, 12674
8596, 12987, 13754, 13068, 13045, 12827, 12831, 12895, 12691, 12609, 12451, 12702, 12615, 11946, 12663, 12837, 12910, 12752, 12974, 12470, 12977, 12650, 12646, 12758, 12504, 12655, 12710, 12628, 13059, 11575, 13197, 13574, 13930, 13387, 13600, 13237, 13872, 13357, 13341, 13751, 13239, 13318, 13402, 13501, 13723, 13641, 13516, 13257, 13631, 13576, 13869, 13533, 13620, 13366, 13803, 13608, 13651, 13407, 13774, 13773, 13459, 13619, 13702, 13743, 14311, 13677, 13932, 13695, 13675, 13974, 13613, 13567, 13577, 13401, 13721, 14244, 13565, 13474, 13365, 13537, 13269, 13635, 13710, 13711, 13593, 13879, 12828
8151, 12310, 12749, 15760, 15426, 13713, 13851, 13193, 14051, 14432, 13790, 13629, 13401, 13713, 13635, 13408, 13458, 13301, 15663, 13592, 13300, 13927, 13525, 13988, 13386, 12299, 13344, 14010, 13281, 13692, 13851, 13661, 13864, 13773, 14071, 13868, 13935, 13714, 13930, 13535, 13275, 13779, 13741, 13970, 13591, 13584, 12709, 13833, 13441, 13554, 12360, 12572, 12139, 12232, 12088, 12447, 12872, 12471, 12255, 12275, 12549, 12068, 12087, 12205, 11993, 12497, 12344, 7327, 12075, 12513, 12324, 12436, 12369, 12302, 12567, 12197, 12612, 12590, 12530, 12267, 12476, 12424, 12492, 12570, 8771, 12448, 12736
8639, 7782, 7785, 7930, 7923, 7649, 7614, 7338, 7692, 7499, 7848, 7755, 7474, 7498, 7404, 7454, 7414, 7447, 7498, 7753, 7626, 7479, 7347, 7558, 7538, 7685, 10741, 12451, 12847, 12760, 12629, 13435, 13228, 13311, 13207, 13997, 13383, 13344, 13623, 13245, 13246, 12924, 13596, 13444, 13263, 13207, 13719, 13332, 13094, 13668, 13342, 13464, 13228, 13488, 13356, 13727, 13160, 13404, 13052, 13136, 13528, 13213, 13684, 13167, 13097, 13807, 13141, 13526, 13009, 13129, 13415, 13198, 13012, 13360, 13244, 13100, 13596, 13202, 13282, 13398, 13441, 13389, 13044, 13271, 13203, 13427, 13408
9705, 12668, 12571, 12682, 12802, 12621, 13031, 12871, 12354, 12625, 12238, 12758, 12451, 12668, 12421, 12503, 12500, 12698, 12762, 12642, 12207, 12834, 12934, 12775, 12321, 12552, 12609, 12783, 12665, 12471, 13129, 12887, 12714, 12760, 12693, 12890, 12776, 12686, 12643, 12798, 12653, 12811, 12673, 12755, 12447, 12829, 12195, 12547, 12410, 12654, 12442, 12736, 12414, 12422, 12622, 12419, 12722, 12628, 12411, 12656, 12606, 12856, 12324, 12641, 12905, 12884, 12669, 12380, 12614, 12515, 12541, 12913, 12528, 12614, 12317, 12399, 12390, 12454, 12788, 12550, 12505, 12369, 12511, 12356, 12601, 12501, 12947
14616, 13182, 13984, 14483, 14867, 12592, 13313, 13038, 13001, 14260, 12475, 13033, 13291, 12572, 13161, 12888, 13119, 13194, 15370, 13033, 13004, 13069, 13167, 13384, 13057, 13220, 13119, 12885, 13669, 12947, 13311, 13261, 13086, 13193, 12958, 13255, 13232, 13180, 13055, 12906, 12976, 13054, 13049, 13152, 13409, 13108, 13258, 13581, 13459, 13078, 12783, 12656, 12681, 12691, 12557, 12382, 12282, 12318, 12358, 12557, 12507, 12964, 12670, 12354, 12535, 12291, 12557, 12287, 12611, 12547, 12889, 12602, 12382, 12548, 12635, 12268, 12811, 12485, 12437, 12336, 12528, 12476, 12374, 12585, 13198, 12627, 12672
14041, 12843, 13046, 12916, 12445, 12644, 12357, 12274, 12641, 12204, 12196, 12563, 12459, 12223, 12133, 12313, 12328, 12091, 12281, 12330, 12362, 12644, 12152, 12409, 12014, 12342, 12341, 12562, 12208, 12370, 12128, 12565, 12178, 12574, 12342, 12475, 12517, 12414, 12447, 12567, 12320, 12517, 12439, 12128, 12426, 12555, 12133, 12615, 12404, 12441, 12341, 12424, 12486, 12565, 11981, 12308, 12335, 12226, 12293, 12519, 12555, 12106, 12509, 12143, 12549, 12726, 12368, 12340, 12011, 12122, 12263, 12613, 12247, 12370, 12363, 12086, 12319, 12337, 12155, 12438, 12529, 12407, 12364, 12419, 13048, 12406, 12658
