High Priority Execution Time
2668, 2921, 7188, 5052, 9945, 8973, 9551, 4128, 7243, 3769, 7942, 9565, 4997, 7302, 2539, 2360, 6467, 5246, 4625, 7560, 10344, 8241, 6663, 5216, 5494, 9494, 8454, 6551, 6673, 4513, 7017, 10214, 4205, 3746, 2713, 10221, 9346, 6745, 4950, 3802, 8031, 12162, 5751, 3019, 2917, 8710, 9929, 5898, 2617, 3294, 7937, 8857, 5770, 4284, 7024, 9250, 8788, 5464, 5886, 3504
1629, 1620, 2201, 12513, 9659, 11200, 6822, 3790, 6764, 9081, 4559, 5847, 10892, 13240, 8496, 3532, 3570, 3239, 7947, 11131, 7049, 4050, 5099, 7134, 9165, 5847, 3526, 4416, 8444, 9027, 6509, 4713, 4334, 8161, 6688, 6642, 4138, 7709, 8980, 8475, 6277, 3554, 6971, 6287, 6488, 6629, 3520, 6631, 8773, 9038, 5198, 3551, 7750, 8737, 9528, 10020, 3685, 3549, 4931, 6609
1928, 1774, 5744, 7230, 10518, 12310, 9907, 4811, 3718, 4545, 9306, 14589, 14411, 9963, 2992, 3224, 7934, 6755, 3456, 8542, 13429, 13306, 5767, 5689, 6341, 12430, 11779, 4670, 5831, 6565, 12490, 12961, 5455, 4860, 2854, 13364, 13890, 7396, 5284, 4978, 10415, 15090, 7005, 5101, 2697, 12079, 13949, 5922, 4623, 4782, 9338, 11974, 6082, 5910, 8880, 10486, 12707, 5531, 6378, 2711
4551, 1679, 11051, 8233, 10392, 9738, 7013, 10793, 7187, 6123, 8062, 15135, 9874, 8472, 3270, 2739, 6661, 9882, 7702, 7362, 7497, 8750, 9467, 7978, 4834, 7626, 7793, 10436, 8113, 5096, 8614, 9559, 9589, 7693, 4478, 8703, 10991, 9818, 6872, 5983, 5907, 12082, 9274, 8269, 5197, 7164, 10490, 12721, 6702, 4607, 5332, 10753, 8859, 10399, 7004, 7975, 8985, 9949, 6259, 4333
1877, 1820, 4641, 7349, 12461, 14052, 8336, 2964, 3895, 7314, 14839, 16105, 13864, 11729, 9026, 5728, 7600, 3344, 5675, 11114, 13572, 6038, 2741, 3200, 9219, 13978, 6338, 5134, 4732, 8474, 14485, 14527, 3856, 4359, 6860, 15354, 11777, 3805, 7493, 12032, 13168, 11670, 4089, 4044, 5314, 12733, 10524, 3332, 4687, 7797, 9542, 11075, 3385, 4454, 9401, 11332, 8120, 4614, 3075, 4523
