Low Priority WRET
6617, 23478, 36413, 9113, 27645, 12905, 20781, 6017, 7853, 9507, 15880, 21430, 13190, 19179, 22491, 5609, 6306, 9093, 18258, 21813, 22385, 17867, 25029, 11528, 18869, 19083, 5584, 6728, 14171, 20370, 26203, 7820
8889, 20950, 10761, 12227, 22709, 34455, 
