Low Priority Execution Time
6617, 22724, 31757, 9113, 26669, 12905, 20781, 6017, 7565, 8719, 14371, 14325, 13190, 12823, 18462, 5609, 6081, 8965, 17910, 12804, 10977, 12619, 21182, 11528, 15787, 10486, 5584, 6620, 13902, 17159, 19103, 7820
8889, 20950, 10761, 11171, 21851, 25166, 
