Low Priority WRET
10057, 14241, 25152, 27231, 27215, 13913, 12621, 14344, 21497, 21606, 21607, 14309, 18455, 18735, 19321, 17320, 19178, 20174, 20668, 19294, 15055, 16412, 17906, 18126, 18204, 17108, 22138, 26841, 26841, 22500, 15657, 22963, 22734, 15299, 19874, 23167, 27363, 24952, 21828, 15010, 19135, 22074, 21394, 22199, 19604, 21995, 21398
12644, 25207, 14566, 15534, 15955, 19661, 19736, 19942, 18058, 18617, 18931, 18708, 18460, 19914, 22732, 22904, 20304, 17684, 18893, 19342, 18688, 19084, 15979, 19037, 24896, 24803, 22368, 17493, 26180, 30629, 19109, 27524, 28240, 17920, 17509, 18749, 19048, 19873, 18711, 23437, 24809
9803, 12166, 24495, 24496, 12651, 13561, 15087, 18809, 18825, 18614, 14061, 15691, 16025, 16390, 15758, 15856, 16913, 16835, 18148, 15817, 16509, 14931, 14675, 15645, 14725, 16459, 18690, 18509, 18741, 15538, 18625, 21096, 19910, 17295, 14003, 15709, 20042, 20042, 19629, 14069, 15581, 17168, 17024, 17389, 16972, 18339, 18394
17796, 19302, 19694, 27521, 16716, 19186, 28972, 20721, 31423, 22305, 31691, 23037, 25624, 29151, 28268, 27907, 28688, 25419, 28415, 22681, 23506, 25943, 30185, 26444, 29346, 22627, 27104, 32157, 22815, 27170, 27768, 27759, 24726, 30378, 12414, 22746, 23185, 19009, 19964, 21290, 21228, 22647, 19448, 20728, 20899, 21753, 21476, 22947, 21701, 20849, 22226, 23229, 22164, 19655, 25569, 25456, 20083, 21187, 28679, 18308, 22168, 17217, 19254, 20313, 24172, 25887, 22230, 20019
19482, 31700, 12017, 20724, 24405, 20884, 20884, 13872, 24280, 26303, 15553, 17874, 27308, 25049, 16368, 25572, 12884, 20528, 34741, 27494, 30879, 18988, 30218, 31996, 31970, 25478, 24735, 26569, 24680, 23481, 24385, 23075, 24806, 24410, 25107, 24052, 24941, 24536, 23828, 21077, 24511, 27847, 28361, 28222, 24817, 26287, 29302, 30414, 23118, 27674, 28574, 27952, 25842, 24610, 25883, 25580, 24591, 24682, 28097, 26519, 27505
14465, 17927, 23383, 23351, 21798, 13866, 13998, 15885, 22665, 22623, 22277, 16301, 16202, 15745, 14260, 14791, 14989, 21505, 21380, 21197, 15984, 16224, 18958, 18780, 14364, 16899, 23169, 23146, 23137, 15930, 17899, 21513, 19971, 14476, 16101, 17145, 20079, 20029, 16916, 16593
