Low Priority WRET
5989, 6195, 7822, 2471, 4725, 6243, 6243, 6866, 7971, 6652, 7869, 6062, 7194, 7194, 7443, 7236, 7956, 7254, 2966, 3060, 6789, 8207, 8207, 6982, 5950, 6784, 6312, 7666, 6637, 4193, 5079, 6666, 7138, 8737, 7610, 7733, 6796, 6755, 6752, 7220, 7220, 7194, 6108, 5797, 5952, 5731, 5731, 7378, 7984, 7195, 5083, 5173, 5117, 7773, 8847, 8847, 7891, 4316, 6893, 8387, 9216, 8729, 6224, 5788, 6987, 6987, 6514, 6295, 7503, 7503, 7067, 5582, 5325, 8505, 9292, 7685, 4522, 6179, 6221, 7242, 6883, 6705, 4725, 5990, 6385, 7255, 7708, 7008, 7008, 5018, 5217, 6276, 7266, 7266, 6657, 4513, 6336, 6336, 6336, 6795, 7998, 7438, 4658, 4699, 4766, 7138, 7138, 4696, 4696, 6001, 6700, 6700, 5828, 5655, 8340, 8551, 8551, 5795, 4716, 6033, 6878, 7152, 6566, 5581, 5889, 6278, 6278, 4292, 6095, 6213, 6213, 7617, 4461, 4461, 4946
5028, 5028, 6079, 5915, 3526, 4866, 6621, 6621, 4893, 5409, 6922, 7595, 4031, 6502, 7631, 6300, 4936, 4936, 3024, 5536, 7264, 6846, 4060, 4060, 4990, 7804, 7448, 3557, 4773, 5830, 6842, 8171, 3790, 5536, 6649, 7199, 6799, 4371, 3529, 5578, 5969, 5969, 7660, 3231, 4594, 5481, 7440, 7375, 4765, 5833, 7171, 7208, 6685, 4399, 5460, 6247, 6247, 6329, 3071, 4364, 4717, 6980, 8001, 8241, 6240, 6291, 7318, 6033, 3625, 4410, 5804, 6891, 7672, 4870, 5755, 7336, 7336, 3561, 3561, 5400, 5773, 5773, 5751, 6794, 8106, 4118, 4805, 5875, 7949, 2940, 5223, 5481, 5481, 5825, 5950, 5604, 5142, 5722, 7025, 6961, 6959, 5025, 6312, 6417, 5997, 3681, 5585, 5660, 5660, 6801, 7879, 4745
6416, 6416, 8395, 4982, 6284, 6284, 7227, 7427, 5857, 6890, 7606, 7554, 7554, 6661, 7009, 7921, 3461, 5829, 8989, 5430, 4064, 5410, 7372, 5220, 5220, 6393, 6968, 3735, 5586, 5586, 7046, 6779, 6779, 7632, 5070, 5070, 5133, 4747, 7085, 7820, 7485, 5831, 6996, 7676, 6990, 5887, 6283, 5810, 5982, 7844, 7917, 6731, 4836, 6093, 6030, 6364, 8437, 6257, 6402, 7738, 7703, 4724, 6512, 6813, 7965, 5831, 5831, 5964, 5365, 8741, 9530, 3287, 7882, 8202, 8202, 7444, 7218, 6046, 5163, 5163, 4798, 7920, 3163, 5227, 5373, 5524, 5799, 8086, 8086, 8086, 5690, 5122, 6671, 8406, 8044, 4529, 6300, 6428, 5888, 4267, 7130, 7907, 7907, 6983, 6949, 7802, 7124, 5628
7453, 7621, 7624, 6154, 7003, 7046, 7252, 5847, 6283, 7575, 7575, 7344, 7225, 7225, 7294, 6165, 6545, 7528, 9378, 3955, 7083, 8265, 4010, 6945, 7467, 5648, 7224, 7806, 6956, 4196, 6560, 7664, 8152, 7988, 6521, 6679, 6679, 6478, 7995, 7297, 7297, 7711, 7783, 6188, 6769, 7655, 6815, 6976, 6976, 6879, 8801, 4342, 5818, 7300, 6819, 6961, 8643, 7653, 6157, 7163, 7163, 7446, 7778, 9299, 3664, 6545, 6923, 3747, 5596, 5998, 5998, 6747, 7407, 8681, 3797, 6773, 8632, 4789, 4861, 6721, 7253, 8282, 8146, 3604, 7016, 7429, 7970, 7188, 8156, 8548, 7454, 7912, 7912, 6645, 7665, 3995
1856, 2138, 7321, 8283, 8728, 8512, 7298, 5631, 5631, 5474, 7116, 7214, 7214, 6515, 6909, 7582, 7540, 6138, 4326, 5260, 6893, 7577, 6651, 3575, 3575, 4616, 7039, 8222, 8222, 7152, 3947, 5322, 9247, 9261, 9070, 7638, 6050, 4965, 6113, 6736, 6736, 5872, 5106, 5483, 7142, 7880, 7823, 7119, 6043, 3340, 4775, 5598, 5598, 5983, 6458, 6766, 6766, 5673, 3777, 3835, 6608, 7482, 7482, 7482, 5087, 5739, 7983, 8434, 8434, 5499, 5027, 6040, 6040, 6124, 6400, 7138, 7138, 6137, 3772, 3745, 6427, 6665, 7725, 7497, 5126, 6714, 7156, 7070, 7020, 6071, 6497, 6915, 7263, 7267, 8329, 8493, 7375, 4893, 3713, 7471, 7471, 3650, 3650, 4390, 5047, 5047, 6552, 6979, 7305, 6969, 6229, 5304, 3309, 6856, 6856, 4057, 4057, 3694, 5353, 5353, 7154, 6966, 7886, 7751, 7469, 5975, 3284, 6539, 6998, 6998, 6335, 5716, 5845, 6393, 5378, 2713, 4895, 5991, 5991, 7230, 7160, 8741, 8389, 7186, 5088
6492, 6492, 7587, 8710, 3753, 5954, 5954, 7838, 7753, 7753, 5549, 6814, 8678, 8734, 3825, 7693, 8607, 4201, 5201, 6951, 3102, 4479, 6405, 7104, 4800, 5526, 8214, 8569, 6435, 4384, 5774, 6276, 7490, 3918, 5326, 6070, 5817, 8364, 8485, 5064, 7025, 8286, 6982, 6982, 4595, 4992, 5882, 5882, 6472, 6959, 5390, 7693, 8683, 8683, 6008, 8006, 8978, 7687, 3729, 5300, 5834, 8170, 8608, 6342, 7445, 8989, 3919, 5631, 5839, 5421, 7762, 7731, 7934, 6875, 8078, 4240, 5288, 5288, 6278, 6746, 6056, 7305, 5961, 6466, 6719, 3278, 5137, 5941, 5941, 9577, 9636, 4150, 4150, 7838, 2983, 6979, 7217, 7752, 8125, 8201, 8310, 7193, 7629, 8250, 9382, 5911, 5911, 7578, 8219, 8980, 7077, 3723, 6249, 7489, 3301, 6414, 6414, 8905, 9076, 9076, 8107, 5852, 6018, 6225, 6805, 7084, 7084, 6829, 6566, 7668, 7878, 7878, 6382, 3761, 7784, 7784, 7784, 6666, 7038, 8375, 8066, 7311, 5347, 6040, 7814, 8244, 8244, 5423, 7890, 8225, 8225, 7621, 5380, 7526, 7526, 7526, 6141, 6903, 7338, 7338, 7024, 5321, 5683, 6259, 7626, 8006, 7500, 7592, 7592, 5659, 4978, 6956, 7721, 8349, 7931, 7860, 7522, 6939, 6373, 6462, 8376, 3868, 3868, 6648, 6648, 6857, 6458, 7630, 9173, 3717, 4902, 6536, 7850, 7850, 3788, 7497, 7497, 7764, 6064, 6901, 8060, 3826, 4531, 7243, 7684, 7664, 4889, 6367, 7336, 8944, 8610, 8031, 6866, 6866, 6968, 7553, 8115, 4050
3179, 3179, 6326, 7092, 5722, 6396, 6688, 7060, 5479, 6305, 7170, 7170, 6594, 7211, 7987, 5182, 5182, 6740, 6775, 3469, 6624, 8379, 8439, 6082, 6259, 4046, 7086, 7086, 6038, 5873, 5873, 4849, 6229, 2992, 7415, 7415, 7659, 7512, 3828, 4646, 5358, 3720, 7818, 9512, 7205, 7205, 7313, 7261, 3551, 4995, 6251, 6939, 6809, 6691, 6691, 5947, 5201, 7407, 7645, 8867, 8928, 4246, 6900, 2943, 7926, 7926, 8318, 7090, 3807, 8734, 6918, 7616, 7725, 7302, 6557, 3856, 6722, 8917, 3431, 6551, 7134, 2747, 7226, 7226, 7226, 6055, 5826, 3796
9136, 9136, 3838, 7284, 7284, 7449, 7437, 7882, 8940, 8708, 8708, 7114, 8477, 8679, 8452, 6253, 7148, 7913, 8702, 8416, 8416, 7716, 6712, 7352, 7848, 8210, 8210, 7898, 8178, 7825, 7825, 7274, 7427, 8123, 7285, 7084, 8308, 8451, 8451, 7145, 5869, 7495, 8210, 9050, 8494, 8401, 8401, 8267, 7677, 7677, 7614, 8024, 8167, 7455, 7116, 7893, 7893, 7893, 8950, 9055, 6432, 9332, 9023, 8501, 7288, 8974, 8974, 8974, 7299, 8185, 7424, 5339, 7186, 7161, 7485, 7942, 7906, 6795, 7856, 7702, 8519, 8019, 5359, 5786, 7352, 7583, 7874, 9643, 10155, 10005, 8524, 7247, 8206, 8363, 8231, 7410, 8407, 7597, 7597, 7125, 7436, 8666, 8479, 9133, 7172, 9280, 10162, 3493, 8152, 8152, 8152, 7346, 7985, 8384, 8298, 9123, 8408, 8161, 7754, 7809, 7809, 8151, 7645, 8938, 9028, 9271, 9058, 8790, 8773, 8034, 8034, 7136, 8166, 8240, 7152, 7306, 6705
5379, 8515, 4860, 4867, 4925, 6249, 7038, 7041, 6807, 6814, 3814, 3814, 5329, 5804, 6564, 5212, 5759, 6841, 4450, 6194, 7649, 4661, 6685, 7097, 7257, 7021, 6824, 5169, 7113, 9980, 4140, 4140, 4866, 6354, 2705, 3722, 4630, 6737, 8445, 6495, 6495, 4659, 4744, 5491, 5491, 5381, 5873, 7444, 4324, 5587, 7343, 7948, 8114, 5490, 7523, 7523, 5894, 5994, 7014, 3981, 5192, 6799, 4301, 5476, 6224, 6183, 5071, 6634, 9254, 4981, 7084, 6535, 7541, 7541, 6405, 6908, 8244, 4026, 7141, 3866, 4149, 7948, 8217, 5377, 5377, 5673, 6760, 5496
5679, 5918, 7777, 7681, 6431, 5913, 6126, 7009, 7403, 7512, 2956, 5060, 6564, 5222, 6656, 7923, 6050, 8629, 6662, 7117, 7801, 3036, 4352, 6823, 8511, 3532, 6391, 6391, 6503, 7608, 4868, 6288, 6284, 6271, 6271, 6360, 5874, 3380, 5098, 5860, 7099, 3755, 7364, 7576, 6444, 6760, 6800, 4556, 6597, 8046, 6160, 6160, 6234, 6680, 4884, 8014, 5552, 6825, 6825, 7074, 6511, 8572, 7052, 6337, 6337, 6337, 7353, 4218
