Low Priority WRET
18925, 29767, 29767, 20118, 20832, 20202, 20779, 20299, 27219
15412, 20562, 20330, 16821, 18612, 18581, 17690, 18494
14680, 14737, 14867, 13170, 13105, 13115, 13029, 12933, 13235
7899, 16677, 19457, 20579, 22451, 23208, 23083, 23170, 23417
17392, 24585, 24282, 18558, 20267, 20097, 20163, 19472, 20514
12412, 26522, 15415, 23530, 24439, 20868, 22132, 21957, 21287, 19511, 19643
18994, 22759, 23234, 22058, 20419, 17934, 17602, 17760, 17871, 18768
14457, 19596, 22503, 23452, 23715, 23630, 22897, 21767, 22326, 22786
7651, 19286, 25278, 21718, 24199, 25365, 23425, 23423, 24092, 24162, 22349, 21866, 21294
10578, 23364, 23568, 24039, 19745, 21086, 20591, 20085, 17135, 18431
18336, 21761, 22215, 19710, 20433
12217, 19938, 23402, 25577, 20630, 26737, 27139, 26974, 22151, 23247, 23782, 24267, 22918, 25926
18824, 21846, 22471, 22689
13947, 20030, 21383, 21748, 23133, 22390, 23828, 24311, 25745
15499, 20745, 20789, 20367, 14989, 12998, 17808, 19274, 19588, 19141
18012, 25017, 14863, 24110, 23201, 20408, 20792, 20957, 20387, 19517, 19668
20778, 24892, 25692, 23168, 21241, 23860, 23546, 25209, 23187, 26010
11427, 20581, 20784, 18391, 18720, 21054, 21132, 25785, 25273, 25086, 20568, 20019
13364, 21128, 21389, 25047, 26512, 26461, 10923, 22609, 
