Throughput, High Missed, Low Missed, Acceptance Rate, Max Memory395, 0, 0.816327, 81.6667, 9.16986
429, 0, 0, 93, 9.16986
426, 0, 0.362319, 92, 9.16986
409, 0, 2.7027, 86.3333, 9.16986
