Low Priority WRET
3939, 6912, 10821, 11213, 10809, 8257, 8289, 8509, 9019, 9296, 9372
11350, 12416, 12702, 12832, 12912, 12508, 12824, 12635, 12635, 12574, 12950, 12222, 12447, 12677, 12677
13152, 14390, 14390, 14823, 14823, 12881, 12751, 11457, 11350, 11033, 11015, 11472, 11341, 11005
7986, 9435, 10804, 6599, 9618, 9851, 11185, 6361, 7267, 8975, 8977, 8977, 8977, 8977, 8598, 8425, 8561, 8940, 8948, 9047, 12116, 12116
7204, 8317, 11910, 11910, 11935, 11935, 11935, 10952, 10415, 9812, 10356, 10369, 10822, 11514, 11514
10616, 11077, 11161, 11161, 11161, 10148, 11101, 10822, 10496, 10496, 10476, 10332, 10475, 10401, 10836
11457, 14011, 14011, 14011, 14011, 13635, 13635, 11734, 11933, 12160, 12508, 12508, 12493
13457, 13457, 13515, 14709, 14820, 13060, 13558, 13558, 13069, 12901, 12901, 12394, 11779, 11779, 11651
9589, 10050, 10100, 10100, 10100, 9522, 8979, 8672, 8661, 8860, 8565, 8844, 8844, 8844
