High Priority WRET
4787, 5744, 10638, 11494, 11715, 11780, 11915, 11807, 11310, 10629, 10729, 10860, 10743, 11244, 11327
8800, 9397, 11436, 12603, 12603, 12603, 12603, 11652, 11429, 11429, 11546, 11546, 10403, 10852, 10852
5523, 5523, 10517, 12845, 13129, 13129, 13603, 13603, 11685, 11287, 11079, 11099, 11268, 11549, 11547
13310, 13970, 13970, 13970, 13970, 12327, 11245, 11793, 11986, 12083, 12388, 12759, 12759, 12758, 12758
15619, 15619, 15973, 16063, 16063, 12649, 13501, 13380, 13355, 13249, 13197, 12601, 12970, 13893, 13893
7691, 9306, 13125, 13475, 13711, 13711, 13711, 12928, 11409, 11234, 11070, 11025, 10789, 11000, 11000
